Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (kPa absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
19140,14.48,7,1,25,0.83,1360,14.09,26944,45.21,1.02,0.6335,3.33,2.7865,100.00,15.00,29,18.85,10.20,0.0000
19243,14.40,7,1,25,0.83,1358,14.11,26752,45.13,1.02,0.6335,3.33,2.7855,100.00,15.00,29,18.96,10.20,0.0000
19348,14.40,7,1,25,0.83,1367,14.09,26944,44.97,1.02,0.6218,3.33,2.7843,100.00,15.00,29,18.77,10.20,0.0000
19452,14.40,7,1,25,0.83,1357,14.11,26816,44.97,1.02,0.6550,3.33,2.7785,100.00,15.00,29,18.83,10.20,0.0000
19557,14.48,7,1,25,0.83,1354,14.12,27008,44.97,1.02,0.6312,3.33,2.7738,100.00,15.00,29,18.72,10.20,0.0000
19660,14.32,7,1,25,0.83,1358,14.21,28608,44.97,1.02,0.6288,3.33,2.7717,100.00,15.00,29,18.84,10.20,0.0000
19765,14.48,7,1,25,0.83,1353,14.37,26944,45.13,1.02,0.6312,3.33,2.7715,100.00,15.00,29,18.73,10.20,0.0000
19868,14.32,7,1,25,0.83,1354,14.10,27008,44.97,1.02,0.6455,3.33,2.7738,100.00,15.00,29,18.86,10.20,0.0000
19972,14.48,7,1,25,0.83,1366,14.10,26880,45.32,1.02,0.6192,3.33,2.7757,100.00,15.00,29,18.74,10.20,0.0000
20076,14.48,7,1,25,0.83,1362,14.11,26816,44.97,1.02,0.6312,3.33,2.7717,100.00,15.00,29,18.87,10.20,0.0000
20181,14.48,7,1,25,0.83,1366,14.08,27008,44.97,1.02,0.6288,3.33,2.7690,100.00,15.00,29,18.65,10.20,0.0000
20284,14.56,7,1,25,0.83,1373,14.11,26752,44.89,1.02,0.6288,3.33,2.7633,100.00,15.00,29,18.83,10.20,0.0000
20388,14.40,7,1,25,0.83,1366,14.09,26944,44.54,1.02,0.6525,3.33,2.7570,100.00,15.00,29,18.85,10.20,0.0000
20492,14.40,7,1,25,0.82,1368,14.10,26880,44.81,1.02,0.6312,3.33,2.7535,100.00,15.00,29,18.63,10.20,0.0000
20596,14.40,7,1,25,0.82,1358,14.12,26880,44.81,1.02,0.6335,3.33,2.7495,100.00,15.00,29,18.60,10.20,0.0000
20700,14.40,7,1,25,0.82,1349,14.09,26880,44.89,1.02,0.6218,3.33,2.7363,100.00,15.00,29,18.75,10.20,0.0000
20805,14.48,7,1,25,0.83,1352,14.09,30016,44.97,1.02,0.6502,3.33,2.7565,100.00,15.00,29,18.78,10.20,0.0000
20908,14.48,7,1,25,0.83,1346,14.58,25536,45.13,1.02,0.6218,3.33,2.7650,100.00,15.00,29,18.81,10.20,0.0000
21013,14.40,7,1,25,0.83,1347,13.88,25344,45.29,1.02,0.6525,3.33,2.7735,100.00,15.00,29,18.79,10.20,0.0000
21116,14.40,7,1,25,0.83,1360,14.12,26880,45.29,1.02,0.6192,3.33,2.7770,100.00,15.00,29,18.81,10.20,0.0000
21221,14.40,7,1,25,0.83,1351,14.09,27072,45.29,1.02,0.6360,3.33,2.7822,100.00,15.00,29,18.92,10.20,0.0000
21325,14.48,7,1,25,0.83,1350,14.12,26880,45.29,1.02,0.6312,3.33,2.7995,100.00,15.00,29,18.70,10.20,0.0000
21428,14.32,7,1,25,0.83,1356,14.11,27008,45.21,1.02,0.6312,3.33,2.7840,100.00,15.00,29,18.81,10.20,0.0000
21534,14.48,7,1,25,0.83,1350,14.10,26944,45.29,1.02,0.6288,3.33,2.7683,100.00,15.00,29,18.84,10.20,0.0000
21637,14.24,7,1,25,0.83,1346,14.12,26880,45.29,1.02,0.6360,3.33,2.7860,100.00,15.00,29,18.80,10.20,0.0000
21741,14.48,7,1,25,0.83,1355,14.09,28416,45.37,1.02,0.6240,3.33,2.7890,100.00,15.00,29,18.79,10.20,0.0000
21845,14.24,7,1,25,0.84,1346,14.37,28480,45.45,1.02,0.6360,3.33,2.7927,100.00,15.00,29,18.84,10.20,0.0000
21949,14.48,7,1,25,0.84,1403,14.10,27008,45.37,1.02,0.6240,3.33,2.7957,100.00,15.00,29,18.77,10.20,0.0000
22053,14.24,7,1,25,0.84,1343,14.11,26944,45.45,1.02,0.6335,3.33,2.7988,100.00,15.00,29,18.84,10.20,0.0000
22157,14.48,7,1,25,0.84,1406,14.16,26880,45.52,1.03,0.6288,3.33,2.8153,100.00,15.00,29,18.92,10.20,0.0038
22262,14.24,7,1,25,0.84,1346,14.07,27008,45.52,1.03,0.6312,3.58,2.8203,100.00,15.00,29,18.94,10.20,0.0040
22365,14.56,7,1,25,0.84,1356,14.12,26880,45.52,1.03,0.6288,3.33,2.8203,100.00,15.00,29,18.97,10.20,0.0037
22469,14.24,7,1,25,0.84,1354,14.10,27008,45.45,1.02,0.6382,3.33,2.8085,100.00,15.00,29,19.08,10.20,0.0000
22573,14.48,7,1,25,0.84,1346,14.10,27008,45.45,1.02,0.6288,3.33,2.8045,100.00,15.00,29,18.95,10.20,0.0000
22676,14.40,7,1,25,0.84,1350,14.18,26880,45.37,1.02,0.6502,3.33,2.8053,100.00,15.00,29,18.93,10.20,0.0000
22781,14.48,7,1,25,0.84,1406,14.09,27072,45.45,1.02,0.6218,3.33,2.8053,100.00,15.00,29,18.94,10.20,0.0000
22884,14.32,7,1,25,0.84,1342,14.12,26880,45.52,1.02,0.6382,3.33,2.8083,100.00,15.00,29,18.87,10.20,0.0000
22989,14.48,7,1,25,0.84,1351,14.09,26880,45.34,1.02,0.6265,3.33,2.8117,100.00,15.00,29,18.93,10.20,0.0000
23092,14.32,7,1,25,0.84,1347,13.88,25408,45.45,1.02,0.6408,3.33,2.8120,100.00,15.00,29,19.01,10.20,0.0000
23197,14.48,7,1,25,0.84,1350,13.84,26944,45.45,1.02,0.6240,3.33,2.8110,100.00,15.00,29,18.97,10.20,0.0000
23300,14.40,7,1,25,0.84,1360,14.09,27072,45.37,1.02,0.6550,3.33,2.8073,100.00,15.00,29,19.03,10.20,0.0000
23405,14.48,7,1,25,0.84,1354,14.53,30016,45.37,1.02,0.6312,3.33,2.8030,100.00,15.00,29,18.90,10.20,0.0000
23508,14.48,7,1,25,0.84,1354,14.17,27008,45.45,1.02,0.6288,3.33,2.8000,100.00,15.00,29,18.84,10.20,0.0000
23612,14.48,7,1,25,0.84,1358,14.11,27008,45.10,1.02,0.6525,3.33,2.7963,100.00,15.00,29,18.90,10.20,0.0000
23717,14.48,7,1,25,0.84,1352,14.60,29952,45.37,1.02,0.6360,3.33,2.7953,100.00,15.00,29,18.91,10.20,0.0000
23820,14.48,7,1,25,0.84,1352,14.09,27136,45.55,1.02,0.6335,3.33,2.7950,100.00,15.00,29,18.84,10.20,0.0000
23924,14.48,7,1,26,0.84,1358,14.38,29504,45.29,1.02,0.6265,3.33,2.7917,100.00,15.00,29,19.01,10.20,0.0000
24028,14.48,7,1,26,0.84,1358,14.59,31680,45.37,1.02,0.6360,3.33,2.7930,100.00,15.00,29,18.96,10.20,0.0000
24131,14.48,7,1,26,0.84,1362,14.64,27136,45.21,1.02,0.6312,3.33,2.7895,100.00,15.00,29,18.88,10.20,0.0000
24236,14.40,7,1,26,0.83,1359,14.08,26880,45.21,1.02,0.6335,3.33,2.7860,100.00,15.00,29,18.93,10.20,0.0000
24340,14.40,7,1,26,0.83,1359,14.10,26880,45.21,1.02,0.6312,3.33,2.7997,100.00,15.00,29,18.89,10.20,0.0000
24444,14.40,7,1,26,0.83,1359,14.08,26944,45.21,1.02,0.6455,3.33,2.7810,100.00,15.00,29,18.72,10.20,0.0000
24548,14.48,7,1,26,0.83,1356,14.13,30080,45.05,1.02,0.6218,3.33,2.7760,100.00,15.00,29,18.94,10.20,0.0000
24652,14.40,7,1,26,0.83,1363,14.57,27072,45.21,1.02,0.6312,3.33,2.7778,100.00,15.00,29,18.76,10.20,0.0000
24755,14.48,7,1,26,0.83,1368,14.13,26880,45.13,1.02,0.6288,3.33,2.7748,100.00,15.00,29,18.79,10.20,0.0000
24860,14.32,7,1,26,0.83,1356,14.10,27072,45.05,1.02,0.6525,3.33,2.7728,100.00,15.00,29,18.97,10.20,0.0000
24963,14.48,7,1,26,0.83,1361,14.11,26944,45.05,1.02,0.6312,3.33,2.7740,100.00,15.00,29,18.75,10.20,0.0000
25068,14.48,7,1,26,0.83,1364,14.13,26816,45.21,1.02,0.6218,3.33,2.7735,100.00,15.00,29,18.91,10.20,0.0000
25173,14.40,7,1,26,0.83,1354,14.08,25536,45.21,1.02,0.6550,3.33,2.7748,100.00,15.00,29,18.77,10.20,0.0000
25277,14.48,7,1,26,0.83,1352,13.89,26304,45.21,1.02,0.6335,3.33,2.7778,100.00,15.00,29,18.82,10.20,0.0000
25380,14.40,7,1,26,0.83,1355,14.10,27008,45.21,1.02,0.6312,3.33,2.7808,100.00,15.00,29,18.87,10.20,0.0000
25485,14.40,7,1,26,0.83,1353,14.07,26880,45.29,1.02,0.6218,3.33,2.7818,100.00,15.00,29,18.95,10.20,0.0000
25590,14.40,7,1,26,0.83,1363,14.13,27008,45.29,1.02,0.6478,3.33,2.7843,100.00,15.00,29,18.89,10.20,0.0000
25694,14.48,7,1,26,0.83,1360,14.11,27136,45.29,1.02,0.6335,3.33,2.7837,100.00,15.00,29,19.01,10.20,0.0000
25798,14.32,7,1,26,0.83,1362,14.14,26880,45.21,1.02,0.6312,3.33,2.7833,100.00,15.00,29,18.75,10.20,0.0000
25901,14.48,7,1,26,0.83,1370,14.11,27136,45.21,1.02,0.6265,3.33,2.7820,100.00,15.00,29,18.76,10.20,0.0000
26006,14.40,7,1,26,0.83,1360,14.07,28544,45.21,1.02,0.6360,3.33,2.7782,100.00,15.00,29,19.02,10.20,0.0000
26110,14.48,7,1,26,0.83,1353,14.37,28544,44.97,1.02,0.6265,3.33,2.7748,100.00,15.00,29,18.70,10.20,0.0000
26214,14.48,7,1,26,0.83,1364,14.10,27008,45.21,1.02,0.6265,3.33,2.7770,100.00,15.00,29,18.90,10.20,0.0000
26319,14.48,7,1,26,0.83,1358,14.13,26816,45.21,1.02,0.6335,3.33,2.7793,100.00,15.00,29,18.95,10.20,0.0000
26422,14.48,7,1,26,0.83,1364,14.17,26944,45.32,1.02,0.6288,3.33,2.7805,100.00,15.00,29,18.78,10.20,0.0000
26527,14.40,7,1,26,0.83,1368,14.12,26944,45.13,1.02,0.6550,3.33,2.7768,100.00,15.00,29,18.86,10.20,0.0000
26630,14.40,7,1,26,0.83,1368,14.13,26944,44.97,1.02,0.6240,3.33,2.7688,100.00,15.00,29,18.83,10.20,0.0000
26735,14.40,7,1,26,0.83,1368,14.10,27072,44.89,1.02,0.6502,3.33,2.7635,100.00,15.00,29,18.78,10.20,0.0000
26838,14.48,7,1,26,0.83,1357,14.13,26944,44.97,1.02,0.6312,3.33,2.7610,100.00,15.00,29,18.84,10.20,0.0000
26942,14.32,7,1,26,0.83,1358,14.11,27072,44.97,1.02,0.6265,3.33,2.7628,100.00,15.00,29,18.71,10.20,0.0000
27046,14.48,7,1,26,0.83,1364,14.11,27008,44.97,1.02,0.6265,3.33,2.7618,100.00,15.00,29,18.74,10.20,0.0000
27150,14.40,7,1,26,0.83,1354,14.18,26944,44.97,1.02,0.6525,3.33,2.7625,100.00,15.00,29,18.78,10.20,0.0000
27254,14.48,7,1,26,0.83,1352,14.07,26560,44.97,1.02,0.6360,3.33,2.7625,100.00,15.00,29,18.69,10.20,0.0000
27358,14.48,7,1,26,0.83,1358,14.36,28352,44.97,1.02,0.6265,3.33,2.7622,100.00,15.00,29,18.82,10.20,0.0000
27463,14.40,7,1,26,0.83,1355,14.11,27072,44.86,1.02,0.6455,3.33,2.7683,100.00,15.00,29,18.76,10.20,0.0000
27567,14.48,7,1,26,0.83,1358,14.12,26944,45.32,1.02,0.6360,3.33,2.7705,100.00,15.00,29,18.73,10.20,0.0000
27671,14.40,7,1,26,0.83,1360,14.18,26944,45.05,1.02,0.6335,3.33,2.7702,100.00,15.00,29,18.65,10.20,0.0000
27774,14.40,7,1,26,0.83,1358,14.10,27072,45.13,1.02,0.6265,3.33,2.7720,100.00,15.00,29,18.98,10.20,0.0000
27879,14.40,7,1,26,0.83,1364,14.13,26880,45.13,1.02,0.6382,3.33,2.7705,100.00,15.00,29,18.73,10.20,0.0000
27983,14.40,7,1,26,0.83,1362,14.18,27008,45.13,1.02,0.6288,3.33,2.7713,100.00,15.00,29,18.73,10.20,0.0000
28087,14.40,7,1,26,0.83,1358,14.07,27136,44.97,1.02,0.6312,3.33,2.7690,100.00,15.00,29,18.73,10.20,0.0000
28190,14.48,7,1,26,0.83,1366,14.38,28608,45.13,1.02,0.6240,3.33,2.7692,100.00,15.00,29,18.74,10.20,0.0000
28295,14.32,7,1,26,0.83,1362,14.32,27136,44.97,1.02,0.6502,3.33,2.7668,100.00,15.00,29,18.87,10.20,0.0000
28398,14.48,7,1,26,0.83,1353,14.07,26944,45.32,1.02,0.6360,3.33,2.7645,100.00,15.00,29,18.72,10.20,0.0000
28502,14.48,7,1,26,0.83,1364,14.12,27072,44.97,1.02,0.6312,3.33,2.7665,100.00,15.00,29,18.72,10.20,0.0000
28606,14.48,7,1,26,0.83,1362,14.09,27072,45.13,1.02,0.6240,3.33,2.7660,100.00,15.00,29,18.83,10.20,0.0000
28710,14.48,7,1,26,0.83,1360,14.13,26880,44.97,1.02,0.6265,3.33,2.7640,100.00,15.00,29,18.94,10.20,0.0000
28814,14.48,7,1,26,0.83,1368,14.11,27136,45.05,1.02,0.6360,3.33,2.7652,100.00,15.00,29,18.73,10.20,0.0000
28918,14.48,7,1,26,0.83,1362,14.07,26880,45.05,1.02,0.6192,3.33,2.7648,100.00,15.00,29,18.85,10.20,0.0000
29022,14.40,7,1,26,0.83,1356,14.59,30080,44.97,1.02,0.6288,3.33,2.7620,100.00,15.00,29,18.77,10.20,0.0000
29126,14.40,7,1,26,0.83,1360,14.11,27072,44.97,1.02,0.6265,3.33,2.7615,100.00,15.00,29,18.90,10.20,0.0000
29230,14.40,7,1,26,0.83,1360,14.14,26880,44.97,1.02,0.6478,3.33,2.7622,100.00,15.00,29,18.79,10.20,0.0000
29334,14.48,7,1,26,0.83,1364,14.12,26880,45.05,1.02,0.6382,3.33,2.7622,100.00,15.00,29,18.74,10.20,0.0000
29437,14.40,7,1,26,0.83,1353,13.85,25472,44.97,1.02,0.6312,3.33,2.7625,100.00,15.00,29,18.75,10.20,0.0000
29542,14.48,7,1,26,0.83,1350,13.88,27072,45.21,1.02,0.6312,3.33,2.7520,100.00,15.00,29,18.71,10.20,0.0000
29645,14.24,7,1,26,0.83,1357,14.12,27136,45.21,1.02,0.6360,3.33,2.7728,100.00,15.00,29,18.81,10.20,0.0000
29750,14.48,7,1,26,0.83,1358,14.14,29632,45.21,1.02,0.6288,3.33,2.7780,100.00,15.00,29,18.93,10.20,0.0000
29854,14.48,7,1,26,0.83,1358,14.59,27328,45.21,1.02,0.6360,3.33,2.7795,100.00,15.00,29,18.90,10.20,0.0000
29957,14.48,7,1,26,0.83,1370,14.12,30016,45.13,1.02,0.6288,3.33,2.7803,100.00,15.00,29,18.77,10.20,0.0000
30061,14.48,7,1,26,0.83,1366,14.61,27008,45.13,1.02,0.6455,3.33,2.7765,100.00,15.00,29,18.87,10.20,0.0000
30166,14.48,7,1,26,0.83,1364,14.10,27136,44.97,1.02,0.6335,3.33,2.7695,100.00,15.00,29,18.85,10.20,0.0000
30269,14.48,7,1,26,0.83,1366,14.17,28480,44.97,1.02,0.6218,3.33,2.7640,100.00,15.00,29,18.75,10.20,0.0000
30374,14.40,7,1,26,0.83,1354,14.40,30912,44.97,1.02,0.6360,3.33,2.7628,100.00,15.00,29,18.73,10.20,0.0000
30478,14.40,7,1,26,0.83,1352,14.82,26944,45.32,1.02,0.6335,3.33,2.7655,100.00,15.00,29,18.82,10.20,0.0000
30581,14.40,7,1,26,0.83,1362,14.13,26944,45.21,1.02,0.6288,3.33,2.7700,100.00,15.00,29,18.72,10.20,0.0000
30685,14.40,7,1,26,0.83,1351,14.11,27008,45.29,1.02,0.6240,3.33,2.7730,100.00,15.00,29,18.92,10.20,0.0000
30788,14.40,7,1,26,0.83,1361,14.14,26880,45.21,1.02,0.6525,3.33,2.7775,100.00,15.00,29,18.86,10.20,0.0000
30893,14.48,7,1,26,0.83,1363,14.18,27008,45.21,1.02,0.6360,3.33,2.7797,100.00,15.00,29,18.98,10.20,0.0000
30997,14.32,7,1,26,0.83,1359,14.12,27008,45.13,1.02,0.6312,3.33,2.7763,100.00,15.00,29,18.75,10.20,0.0000
31101,14.40,7,1,26,0.83,1367,14.60,30080,45.13,1.02,0.6218,3.33,2.7735,100.00,15.00,29,18.76,10.20,0.0000
31204,14.48,7,1,26,0.83,1361,14.11,27136,45.21,1.02,0.6408,3.33,2.7713,100.00,15.00,29,18.98,10.20,0.0000
31309,14.48,7,1,26,0.83,1360,14.60,30080,45.13,1.02,0.6288,3.33,2.7700,100.00,15.00,29,18.77,10.20,0.0000
31413,14.56,7,1,26,0.83,1356,14.12,27136,44.86,1.02,0.6335,3.33,2.7717,100.00,15.00,29,18.67,10.20,0.0000
31516,14.48,7,1,26,0.83,1350,14.08,26304,45.21,1.02,0.6240,3.33,2.7745,100.00,15.00,29,18.88,10.20,0.0000
31621,14.48,7,1,26,0.83,1356,14.36,26304,45.29,1.02,0.6455,3.33,2.7797,100.00,15.00,29,18.86,10.20,0.0000
31725,14.48,7,1,26,0.83,1362,14.11,29952,45.21,1.02,0.6288,3.33,2.7820,100.00,15.00,29,18.91,10.20,0.0000
31830,14.48,7,1,26,0.83,1358,14.60,29952,45.29,1.02,0.6312,3.33,2.7810,100.00,15.00,29,18.95,10.20,0.0000
31935,14.40,7,1,26,0.83,1364,14.64,27072,45.29,1.02,0.6525,3.33,2.7810,100.00,15.00,29,18.93,10.20,0.0000
32039,14.40,7,1,26,0.83,1358,14.12,26944,45.21,1.02,0.6335,3.33,2.7812,100.00,15.00,29,18.73,10.20,0.0000
32143,14.40,7,1,26,0.83,1358,14.14,26944,45.29,1.02,0.6288,3.33,2.7808,100.00,15.00,29,18.89,10.20,0.0000
32248,14.40,7,1,26,0.83,1354,14.11,26944,45.21,1.02,0.6265,3.33,2.7825,100.00,15.00,29,18.71,10.20,0.0000
32351,14.40,7,1,26,0.83,1407,14.15,27328,45.37,1.02,0.6288,3.33,2.7855,100.00,15.00,29,18.61,10.20,0.0000
32456,14.40,7,1,26,0.84,1344,14.37,28736,45.45,1.02,0.6240,3.33,2.7910,100.00,15.00,29,18.76,10.20,0.0000
32559,14.32,7,1,26,0.84,1354,14.12,27008,45.45,1.02,0.6408,3.33,2.7935,100.00,15.00,29,18.81,10.20,0.0000
32663,14.40,7,1,26,0.84,1357,14.14,26944,45.45,1.02,0.6192,3.33,2.7940,100.00,15.00,29,18.91,10.20,0.0000
32767,14.40,7,1,26,0.84,1360,14.11,27136,45.21,1.02,0.6312,3.33,2.7925,100.00,15.00,29,18.89,10.20,0.0000
32871,14.48,7,1,26,0.84,1352,14.58,30080,45.29,1.02,0.6312,3.33,2.7883,100.00,15.00,29,18.82,10.20,0.0000
32974,14.32,7,1,26,0.84,1354,14.07,27072,45.29,1.02,0.6312,3.33,2.7883,100.00,15.00,29,18.91,10.20,0.0000
33079,14.48,7,1,26,0.84,1352,14.12,26944,45.29,1.02,0.6265,3.33,2.7885,100.00,15.00,29,18.82,10.20,0.0000
33182,14.24,7,1,26,0.84,1356,14.08,27008,45.29,1.02,0.6408,3.33,2.7877,100.00,15.00,29,18.83,10.20,0.0000
33286,14.48,7,1,26,0.84,1350,14.64,30272,45.45,1.02,0.6240,3.33,2.7880,100.00,15.00,29,18.85,10.20,0.0000
33391,14.48,7,1,26,0.84,1350,14.15,27520,45.29,1.02,0.6525,3.33,2.7870,100.00,15.00,29,18.76,10.20,0.0000
33494,14.48,7,1,26,0.84,1353,14.61,28288,45.55,1.02,0.6240,3.33,2.7883,100.00,15.00,29,18.82,10.20,0.0000
33599,14.48,7,1,26,0.84,1344,14.18,27008,45.29,1.02,0.6550,3.33,2.7893,100.00,15.00,29,18.97,10.20,0.0000
33703,14.48,7,1,26,0.84,1348,13.92,25472,45.37,1.02,0.6360,3.33,2.7913,33.33,15.00,29,18.81,10.20,0.0000
33807,14.48,7,1,26,0.84,1358,13.89,27072,45.21,1.02,0.6265,3.33,2.7908,33.33,15.00,29,18.84,10.20,0.0000
33911,14.48,7,1,26,0.84,1354,14.14,27008,45.21,1.02,0.6408,3.33,2.7883,33.33,15.00,29,18.94,10.20,0.0000
34015,14.48,7,1,26,0.83,1363,14.14,27072,45.13,1.02,0.6288,3.33,2.7847,33.33,15.00,29,18.73,10.20,0.0000
34118,14.40,7,1,26,0.83,1370,14.11,27136,45.05,1.02,0.6240,3.33,2.7772,33.33,15.00,29,18.80,10.20,0.0000
34223,14.40,7,1,26,0.83,1369,14.15,27008,44.89,1.02,0.6288,3.33,2.7680,33.33,15.00,29,18.89,10.20,0.0000
34327,14.40,7,1,26,0.83,1375,14.12,27200,44.73,1.02,0.6335,3.33,2.7593,33.33,15.00,29,18.69,10.20,0.0000
34431,14.48,7,1,26,0.82,1371,14.41,30144,44.65,1.02,0.6265,3.33,2.7488,33.33,15.00,29,18.63,10.20,0.0000
34534,14.40,7,1,26,0.82,1377,14.45,28736,44.65,1.02,0.6335,3.33,2.7382,33.33,15.00,29,18.57,10.20,0.0000
34639,14.48,7,1,26,0.82,1380,14.36,27200,44.41,1.02,0.6218,3.33,2.7292,33.33,15.00,29,18.59,10.20,0.0000
34743,14.48,7,1,26,0.82,1374,14.14,26944,44.41,1.02,0.6218,3.33,2.7228,33.33,15.00,29,18.67,10.20,0.0000
34847,14.40,7,1,26,0.81,1367,14.16,27136,44.41,1.02,0.6312,3.33,2.7163,33.33,15.00,29,18.55,10.20,0.0000
34950,14.40,7,1,26,0.81,1369,14.08,26880,44.41,1.02,0.6218,3.33,2.7128,33.33,15.00,29,18.50,10.20,0.0000
35055,14.40,7,1,26,0.81,1376,14.15,27136,44.33,1.02,0.6288,3.33,2.7103,33.33,15.00,29,18.57,10.20,0.0000
35160,14.40,7,1,26,0.81,1382,14.12,27200,44.33,1.02,0.6218,3.33,2.7088,33.33,15.00,29,18.43,10.20,0.0000
35263,14.48,7,1,26,0.81,1371,14.62,30080,44.33,1.02,0.6288,3.33,2.7045,33.33,15.00,29,18.63,10.20,0.0000
35368,14.48,7,1,26,0.81,1376,14.17,27136,44.33,1.02,0.6335,3.33,2.7033,33.33,15.00,29,18.58,10.20,0.0000
35471,14.48,7,1,26,0.81,1383,14.14,29504,44.52,1.02,0.6218,3.33,2.7003,33.33,15.00,29,18.60,10.20,0.0000
35575,14.40,7,1,26,0.81,1380,14.60,30208,44.10,1.02,0.6360,3.33,2.6970,33.33,15.00,29,18.67,10.20,0.0000
35678,14.48,7,1,26,0.81,1388,14.59,30208,44.25,1.02,0.6312,3.33,2.6928,33.33,15.00,29,18.48,10.20,0.0000
35783,14.32,7,1,26,0.81,1383,14.60,28480,44.17,1.02,0.6525,3.33,2.6867,33.33,15.00,29,18.58,10.20,0.0000
35886,14.48,7,1,26,0.81,1383,14.40,28608,44.20,1.02,0.6382,3.33,2.6812,33.33,15.00,29,18.49,10.20,0.0000
35991,14.48,7,1,26,0.80,1388,14.61,30080,44.02,1.02,0.6240,3.33,2.6778,33.33,15.00,29,18.49,10.20,0.0000
36095,14.40,7,1,26,0.80,1387,14.61,30208,44.02,1.02,0.6312,3.33,2.6732,33.33,15.00,29,18.58,10.20,0.0000
36199,14.40,7,1,26,0.80,1394,14.53,30272,43.86,1.02,0.6312,3.33,2.6677,33.33,15.00,29,18.38,10.20,0.0000
36303,14.40,7,1,26,0.80,1388,14.62,30080,43.78,1.02,0.6335,3.33,2.6635,33.33,15.00,29,18.47,9.80,0.0000
36408,14.48,7,1,26,0.80,1380,14.59,30272,43.38,1.02,0.6312,3.33,2.6525,33.33,15.00,29,18.18,9.80,0.0000
36513,14.48,7,1,26,0.79,1375,14.61,30016,43.38,1.02,0.6240,3.33,2.6440,33.33,15.00,29,18.08,9.80,0.0000
36616,14.40,7,1,26,0.79,1372,14.62,30208,43.38,1.02,0.6288,3.33,2.6385,33.33,15.00,29,18.04,9.80,0.0000
36720,14.40,7,1,26,0.79,1376,14.53,30272,43.38,1.02,0.6312,3.33,2.6362,33.33,15.00,29,18.08,9.80,0.0000
36825,14.40,7,1,26,0.79,1368,14.76,30208,43.27,1.02,0.6265,3.33,2.6383,33.33,15.00,29,18.27,9.80,0.0000
36929,14.48,7,1,26,0.79,1369,14.59,30272,43.54,1.02,0.6218,3.33,2.6405,33.33,15.00,29,18.03,9.80,0.0000
37033,14.48,7,1,26,0.79,1369,14.60,30016,43.46,1.02,0.6265,3.33,2.6395,33.33,15.00,29,18.00,9.80,0.0000
37138,14.40,7,1,26,0.79,1364,14.64,30144,43.38,1.02,0.6360,3.33,2.6385,33.33,15.00,29,18.04,9.80,0.0000
37242,14.48,7,1,26,0.79,1365,14.56,30208,43.38,1.02,0.6312,3.33,2.6370,33.33,15.00,29,17.93,9.80,0.0000
37346,14.40,7,1,26,0.79,1351,14.63,30080,43.46,1.02,0.6288,3.33,2.6250,33.33,15.00,29,17.91,9.80,0.0000
37450,14.40,7,1,26,0.79,1356,14.59,30208,43.70,1.02,0.6240,3.33,2.6478,33.33,15.00,29,18.15,9.80,0.0000
37555,14.40,7,1,26,0.80,1359,14.55,30144,43.70,1.02,0.6550,3.33,2.6535,33.33,15.00,29,18.06,9.80,0.0000
37659,14.40,7,1,26,0.80,1360,14.61,30208,43.86,1.02,0.6360,3.33,2.6587,33.33,15.00,29,18.16,9.80,0.0000
37763,14.32,7,1,26,0.80,1360,14.54,30208,43.78,1.02,0.6335,3.33,2.6600,33.33,15.00,29,18.07,9.80,0.0000
37868,14.40,7,1,26,0.80,1369,14.59,29952,43.70,1.02,0.6240,3.33,2.6623,33.33,15.00,29,18.12,9.80,0.0000
37972,14.48,7,1,26,0.80,1363,14.30,32192,43.73,1.02,0.6382,3.33,2.6583,33.33,15.00,29,18.08,9.80,0.0000
38075,14.48,7,1,26,0.79,1363,15.20,30080,43.41,1.02,0.6502,3.33,2.6467,33.33,15.00,29,17.83,9.80,0.0000
38180,14.48,7,1,27,0.79,1367,14.88,33600,42.98,1.02,0.6335,3.33,2.6298,33.33,15.00,29,17.81,9.80,0.0000
38283,14.48,7,1,27,0.79,1363,14.67,30208,42.82,1.02,0.6360,3.33,2.6168,33.33,15.00,29,17.71,9.80,0.0000
38388,14.48,7,1,27,0.78,1364,14.60,30080,42.75,1.02,0.6288,3.33,2.6078,33.33,15.00,29,17.62,9.80,0.0000
38492,14.40,7,1,27,0.78,1356,14.59,30272,42.82,1.02,0.6360,3.33,2.6018,33.33,15.00,29,17.60,9.80,0.0000
38596,14.40,7,1,27,0.78,1353,14.61,30016,42.90,1.02,0.6288,3.33,2.6002,33.33,15.00,29,17.80,9.80,0.0000
