Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
81674,0.00,14.16,7,4.54,69,850.0,0.69,840,12.35,15424,1.01,2.2815,9,15.00,26,41,9.65,4.71,0.0178
81779,0.00,14.24,7,4.45,69,850.0,0.69,888,12.34,15360,0.99,2.2348,9,15.00,26,39,9.59,4.71,-0.0105
81882,0.00,14.16,7,4.56,69,850.0,0.68,906,12.11,13888,0.98,2.1645,9,15.00,26,38,9.57,4.71,-0.0223
81986,0.00,14.16,7,4.66,69,850.0,0.66,919,12.11,13888,0.97,2.1050,9,15.00,26,37,9.34,4.71,-0.0328
82090,0.00,14.16,7,4.67,69,850.0,0.64,938,12.11,13824,0.96,2.0370,9,15.00,26,35,9.15,4.71,-0.0389
82196,0.00,14.16,7,4.76,69,850.0,0.63,923,12.57,16832,0.96,1.9763,9,15.00,26,35,8.99,5.10,-0.0412
82299,0.00,14.24,7,4.70,69,850.0,0.61,932,12.60,17024,0.97,1.9340,9,15.00,26,34,8.74,5.10,-0.0378
82403,0.00,14.24,7,4.72,69,850.0,0.60,917,12.59,16960,0.97,1.8970,9,15.00,26,34,8.69,5.10,-0.0353
82506,0.00,14.16,7,4.75,69,850.0,0.59,913,12.56,16832,0.98,1.8760,9,15.00,26,34,8.51,5.10,-0.0286
82611,0.00,14.16,7,4.68,69,850.0,0.58,913,12.59,16896,0.98,1.8630,9,15.00,26,34,8.44,5.10,-0.0226
82714,0.00,14.16,7,4.67,69,850.0,0.57,904,12.61,17024,0.99,1.8485,9,15.00,26,34,8.36,5.10,-0.0188
82819,0.00,14.24,7,4.65,69,850.0,0.57,905,12.59,16896,1.00,1.8333,9,15.00,26,34,8.34,5.10,-0.0177
82922,0.00,14.16,7,4.68,69,850.0,0.56,900,12.58,16960,1.00,1.8435,9,15.00,26,34,8.34,5.10,-0.0049
83027,0.00,14.00,7,4.65,69,850.0,0.56,898,12.59,16960,1.00,1.8335,9,15.00,26,34,8.27,5.10,-0.0040
83130,0.00,14.16,7,4.54,69,850.0,0.56,897,12.59,16896,1.00,1.8242,9,15.00,26,34,8.11,5.10,-0.0036
83235,0.00,14.16,7,4.56,69,850.0,0.56,898,12.58,16896,1.00,1.8170,9,15.00,26,34,8.15,4.71,-0.0030
83338,0.00,14.16,7,4.60,69,850.0,0.55,890,12.55,16704,1.00,1.8100,9,15.00,26,33,8.18,4.71,-0.0025
83442,0.00,14.24,7,4.56,69,850.0,0.55,894,12.67,17408,1.00,1.7980,9,15.00,26,33,8.03,4.71,-0.0026
83546,0.00,14.24,7,4.58,69,850.0,0.55,898,13.12,20480,1.00,1.7873,9,15.00,26,33,7.96,4.71,-0.0026
83650,0.00,14.24,7,4.53,69,850.0,0.54,892,13.12,20288,1.00,1.7765,9,15.00,26,33,7.99,4.71,-0.0025
83754,0.00,14.24,7,4.52,69,850.0,0.54,896,13.12,20416,1.00,1.7663,9,15.00,26,33,7.98,4.71,-0.0023
83858,0.00,14.16,7,4.54,69,850.0,0.54,899,13.13,20480,1.00,1.7588,9,15.00,26,33,7.94,4.71,-0.0022
83962,0.00,14.16,7,4.54,69,850.0,0.54,898,13.13,20480,1.00,1.7505,9,15.00,26,33,7.93,4.71,-0.0021
84065,0.00,14.16,7,4.53,69,850.0,0.53,907,13.34,21888,1.00,1.7460,9,15.00,26,33,7.92,4.71,0.0000
84170,0.00,14.16,7,4.47,69,850.0,0.53,907,13.12,20480,1.00,1.7408,9,15.00,26,32,7.92,4.71,0.0000
84274,0.00,13.92,7,4.50,69,850.0,0.53,902,13.12,20672,1.00,1.7340,9,15.00,26,32,7.93,4.71,0.0000
84378,0.00,14.24,7,4.45,69,850.0,0.53,902,13.11,20352,1.00,1.7260,9,15.00,26,32,7.74,4.71,0.0000
84481,0.00,14.08,7,4.46,69,850.0,0.52,900,13.12,20288,1.00,1.7188,9,15.00,26,32,7.74,4.31,0.0000
84586,0.00,14.08,7,4.51,69,850.0,0.52,896,13.13,20480,1.00,1.7110,9,15.00,26,32,7.66,4.31,0.0000
84689,0.00,14.24,7,4.52,69,850.0,0.52,900,13.12,20544,1.00,1.6985,9,15.00,26,31,7.66,4.71,0.0000
84793,0.00,14.16,7,4.49,69,850.0,0.51,895,13.11,20416,1.00,1.6825,9,15.00,26,31,7.55,4.71,-0.0022
84898,0.00,13.92,7,4.48,69,850.0,0.51,894,13.60,23552,1.00,1.6753,9,15.00,26,31,7.53,4.71,-0.0021
85001,0.00,14.24,7,4.55,69,850.0,0.51,890,13.60,23552,1.00,1.6707,9,15.00,26,31,7.48,4.71,0.0000
85106,0.00,14.16,7,4.50,69,850.0,0.51,884,13.58,23296,1.00,1.6665,9,15.00,26,31,7.44,4.71,0.0000
85209,0.00,14.24,7,4.41,69,850.0,0.51,874,13.59,23744,1.00,1.6643,9,15.00,26,32,7.43,4.71,0.0000
85313,0.00,14.16,7,4.45,69,850.0,0.51,874,13.59,23680,1.00,1.6643,9,15.00,26,32,7.31,4.71,0.0000
85417,0.00,14.24,7,4.44,69,850.0,0.51,875,13.57,23488,1.00,1.6650,9,15.00,26,32,7.39,4.71,0.0000
85521,0.00,14.16,7,4.33,69,850.0,0.51,878,13.33,21888,1.00,1.6670,9,15.00,26,32,7.43,4.71,0.0000
85625,0.00,13.92,7,4.35,69,850.0,0.51,875,13.49,22848,1.00,1.6665,9,15.00,26,32,7.46,4.71,0.0000
85729,0.00,14.24,7,4.35,69,850.0,0.51,878,13.60,23552,1.00,1.6670,9,15.00,26,32,7.41,4.71,0.0000
85832,0.00,14.24,7,4.30,69,850.0,0.51,875,13.59,23680,1.00,1.6660,9,15.00,26,32,7.42,4.31,0.0000
85937,0.00,14.16,7,4.32,69,850.0,0.51,871,13.58,23360,1.00,1.6633,9,15.00,26,32,7.33,4.31,0.0000
86041,0.00,14.16,7,4.35,69,850.0,0.51,863,13.61,23616,1.00,1.6620,9,15.00,26,31,7.38,4.31,0.0000
86144,0.00,14.24,7,4.40,69,850.0,0.51,857,13.61,23616,1.00,1.6580,9,15.00,26,32,7.19,4.31,0.0000
86249,0.00,14.16,7,4.42,69,850.0,0.51,852,13.59,23552,1.00,1.6562,9,15.00,26,32,7.24,4.31,0.0000
86352,0.00,14.16,7,4.46,69,850.0,0.51,838,14.37,28800,1.00,1.6580,9,15.00,26,32,7.14,4.71,0.0000
86457,0.00,14.08,7,4.51,69,850.0,0.51,826,14.42,28928,1.00,1.6620,9,15.00,26,32,7.14,4.71,0.0000
86560,0.00,14.00,7,4.52,69,850.0,0.51,818,14.17,27328,1.00,1.6703,9,15.00,26,33,7.17,4.71,0.0000
86664,0.00,14.08,7,4.59,69,850.0,0.52,804,14.15,27200,1.02,1.7185,9,15.00,26,33,7.15,4.71,0.0000
86769,0.00,14.00,7,4.72,69,850.0,0.52,791,14.15,27264,1.03,1.7578,9,15.00,26,34,7.28,4.71,0.0246
86872,0.00,14.16,7,4.71,69,850.0,0.53,800,14.12,27072,1.04,1.7935,9,15.00,26,35,7.34,5.10,0.0316
86976,0.00,14.24,7,4.61,69,850.0,0.54,826,14.10,27072,1.04,1.8305,9,15.00,26,36,7.72,5.10,0.0374
87079,0.00,14.24,7,4.62,69,850.0,0.55,854,14.10,26944,1.04,1.8580,9,15.00,26,35,8.09,5.10,0.0366
87184,0.00,13.52,7,4.59,70,850.0,0.56,896,14.07,26688,1.02,1.8675,9,15.00,26,35,8.29,5.10,0.0293
87287,0.00,12.96,7,4.87,70,850.0,0.55,914,14.09,26624,0.96,0.0000,9,15.00,26,30,8.37,1.96,0.0061
87392,0.00,12.88,7,4.03,70,850.0,0.52,855,14.04,26368,0.92,0.0000,0,15.00,26,25,6.50,1.96,-0.0641
87496,0.00,12.80,7,4.03,70,850.0,0.49,725,14.09,26816,0.88,0.0000,0,15.00,26,23,4.82,1.96,-0.1002
87601,0.00,12.80,7,4.03,70,850.0,0.46,608,14.07,26624,0.85,0.0000,0,15.00,26,23,3.52,1.96,-0.1463
87704,0.00,12.80,7,4.03,70,850.0,0.43,464,13.83,25280,0.83,0.0000,0,15.00,26,24,2.44,1.57,-0.1640
87808,0.00,12.80,7,4.03,70,850.0,0.41,334,14.07,26816,0.86,0.0000,0,15.00,26,25,1.85,1.96,-0.1602
87913,0.00,12.80,7,4.49,70,850.0,0.40,234,14.09,26624,1.55,0.0000,0,15.00,26,28,1.71,1.96,-0.1371
88016,0.00,12.80,7,4.49,70,1000.0,1.20,234,14.09,26752,1.55,0.0000,0,15.00,26,28,1.41,1.96,0.5451
88121,0.00,12.72,7,4.49,70,1000.0,1.20,234,14.06,26688,1.55,0.0000,0,15.00,26,28,1.41,1.96,0.5451
88224,0.00,12.72,7,4.49,70,1000.0,1.20,234,14.08,26816,1.55,0.0000,0,15.00,26,28,1.41,1.96,0.5451
88328,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.09,26752,1.55,0.0000,0,15.00,26,28,2.26,0.00,0.5451
88432,0.00,12.56,7,4.49,70,1000.0,1.20,0,14.06,26816,1.55,0.0000,0,15.00,27,28,2.26,0.00,0.5451
88536,0.00,12.72,7,4.49,70,1000.0,1.20,0,14.31,28352,1.55,0.0000,0,15.00,27,28,2.26,0.00,0.5451
88641,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.09,26624,1.55,0.0000,0,15.00,27,28,2.26,1.96,0.5451
88744,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.09,26752,1.55,0.0000,0,15.00,27,28,2.26,1.57,0.5451
88848,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.06,26688,1.55,0.0000,0,15.00,27,28,2.26,1.18,0.5451
88952,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.06,26816,1.55,0.0000,0,15.00,27,28,2.26,7.45,0.5451
89056,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.10,27072,1.55,0.0000,0,15.00,27,28,2.26,15.69,0.5451
89160,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.07,26688,1.55,0.0000,0,15.00,27,28,2.26,27.06,0.5451
89264,0.00,12.64,7,4.49,70,1000.0,1.20,0,14.07,26688,1.55,0.0000,0,15.00,27,28,2.26,38.82,0.5451
89367,0.00,12.72,7,4.49,70,1000.0,1.20,0,14.09,26624,1.55,0.0000,0,15.00,27,28,2.26,50.20,0.5451
89472,0.00,12.72,7,4.49,70,1000.0,1.20,0,14.09,26752,1.55,0.0000,0,15.00,27,28,2.26,56.86,0.5451
89575,0.00,12.72,7,4.49,70,1000.0,1.20,0,14.06,26688,1.55,0.0000,0,15.00,27,28,2.26,57.25,0.5451
89680,0.00,12.72,7,4.49,70,1000.0,1.20,0,14.06,26688,1.55,0.0000,0,15.00,27,28,2.26,57.25,0.5451
89783,0.00,12.72,7,4.49,70,1000.0,1.20,0,14.58,30016,1.55,0.0000,0,15.00,27,28,2.26,45.88,0.5451
89888,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,4224,1.55,0.0000,0,15.00,27,28,2.26,32.55,0.5451
89991,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,320,1.55,0.0000,0,15.00,27,28,2.26,20.39,0.5451
90095,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,256,1.55,0.0000,0,15.00,27,28,2.26,8.63,0.5451
90200,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,256,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
90303,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,256,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
90407,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
90511,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
90615,0.00,12.72,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
90718,0.00,12.64,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
90823,0.00,12.64,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
90927,0.00,12.64,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
91031,0.00,12.64,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
91134,0.00,12.64,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
91239,0.00,12.64,7,4.49,70,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
91343,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
91446,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.26,8.24,0.5451
91551,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,192,1.55,0.0000,0,15.00,27,28,2.27,8.24,0.5451
91654,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,448,1.55,0.0000,0,15.00,27,28,2.27,8.24,0.5451
91759,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,448,1.55,0.0000,0,15.00,27,28,2.27,8.24,0.5451
91862,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,448,1.55,0.0000,0,15.00,28,28,2.27,8.24,0.5451
91966,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,448,1.55,0.0000,0,15.00,28,28,2.27,8.24,0.5451
92071,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,448,1.55,0.0000,0,15.00,28,28,2.27,8.24,0.5451
92174,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,448,1.55,0.0000,0,15.00,28,28,2.27,8.24,0.5451
92278,0.00,12.64,7,4.49,69,1000.0,1.20,0,0.00,448,1.55,0.0000,0,15.00,28,28,2.27,8.24,0.5451
