Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
67725,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1256,15.13,33536,50.0,34.57,0.6408,2.56,1.8915,33.33,15.00,22,12.15,7.45
67829,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1257,15.11,33408,50.0,34.57,0.6478,2.56,1.8920,33.33,15.00,22,12.00,7.45
67933,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1259,15.03,32064,50.0,34.57,0.6550,2.56,1.8910,33.33,15.00,22,12.03,7.45
68037,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1258,14.88,31872,50.0,34.49,0.6430,2.56,1.8905,33.33,15.00,22,11.98,7.45
68141,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1254,15.12,33472,50.0,34.57,0.6382,2.56,1.8887,33.33,15.00,22,11.98,7.45
68244,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1252,15.13,33600,50.0,34.57,0.6668,2.56,1.8880,33.33,15.00,22,12.06,7.45
68349,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1253,15.13,33536,50.0,34.57,0.6455,2.56,1.8882,33.33,15.00,22,12.06,7.45
68453,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1255,14.57,29888,50.0,34.49,0.6408,2.56,1.8880,33.33,15.00,22,12.00,7.45
68556,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1264,14.56,30080,50.0,34.33,0.6382,2.56,1.8835,33.33,15.00,22,11.87,7.45
68661,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1261,14.60,29888,50.0,34.33,0.6478,2.56,1.8848,33.33,15.00,22,12.09,7.45
68765,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1265,14.56,29888,50.0,34.33,0.6430,2.56,1.8828,33.33,15.00,22,11.99,7.45
68868,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1262,14.56,30144,50.0,34.41,0.6430,2.56,1.8828,33.33,15.00,22,12.16,7.45
68972,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1257,15.15,33600,50.0,34.33,0.6455,2.56,1.8800,33.33,15.00,22,11.94,7.45
69077,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1261,15.35,35072,50.0,34.41,0.6525,2.56,1.8795,33.33,15.00,22,11.91,7.45
69180,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1259,15.10,33600,50.0,34.33,0.6430,2.56,1.8790,33.33,15.00,22,11.86,7.45
69284,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1252,14.58,29952,50.0,34.41,0.6382,2.56,1.8780,33.33,15.00,22,11.99,7.45
69389,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1247,14.57,29888,50.0,34.41,0.6668,2.56,1.8785,33.33,15.00,22,11.88,7.45
69492,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1250,14.57,30848,50.0,34.49,0.6668,2.56,1.8800,33.33,15.00,22,11.98,7.45
69596,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1249,15.13,33472,50.0,34.49,0.6335,2.56,1.8808,33.33,15.00,22,11.93,7.45
69700,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1257,15.11,30336,50.0,34.49,0.6430,2.56,1.8818,33.33,15.00,22,11.94,7.45
69804,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1256,14.57,30080,50.0,34.49,0.6430,2.56,1.8848,33.33,15.00,22,11.96,7.45
69908,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1248,14.59,33472,50.0,34.49,0.6430,2.56,1.8858,33.33,15.00,22,11.98,7.45
70012,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1245,15.10,33280,50.0,34.57,0.6455,2.56,1.8862,33.33,15.00,22,11.97,7.45
70116,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1249,14.85,32000,50.0,34.64,0.6408,2.56,1.8862,33.33,15.00,22,11.98,7.45
70219,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1252,15.13,33536,50.0,34.64,0.6382,2.56,1.8865,33.33,15.00,22,11.93,7.45
70324,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1257,15.13,33536,50.0,34.72,0.6430,2.56,1.8880,33.33,15.00,22,11.96,7.45
70427,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1255,15.10,33600,50.0,34.57,0.6430,2.56,1.8878,33.33,15.00,22,11.93,7.45
70532,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1255,15.12,33536,50.0,34.57,0.6408,2.56,1.8880,33.33,15.00,22,11.96,7.45
70635,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1254,15.12,33344,50.0,34.64,0.6408,2.56,1.8870,33.33,15.00,22,12.05,7.45
70739,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1255,15.10,33600,50.0,34.48,0.6455,2.56,1.8838,33.33,15.00,22,11.95,7.45
70844,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1262,15.12,33536,50.0,34.49,0.6430,2.56,1.8850,33.33,15.00,22,12.00,7.45
70947,0.00,0.00,0.00,0.00,712,14.16,7,53,0.57,1263,15.11,33408,50.0,34.48,0.6550,2.56,1.8865,33.33,15.00,22,11.99,7.45
71052,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1257,15.10,33664,50.0,34.49,0.6620,2.56,1.8870,33.33,15.00,22,12.05,7.45
71155,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1258,15.37,35200,50.0,34.41,0.6382,2.56,1.8862,33.33,15.00,22,11.94,7.45
71259,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1262,15.36,33408,50.0,34.41,0.6430,2.56,1.8862,33.33,15.00,22,12.14,7.45
71364,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1263,15.10,33408,50.0,34.33,0.6502,2.56,1.8870,33.33,15.00,22,12.06,7.45
71467,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1262,15.12,33664,50.0,34.41,0.6620,2.56,1.8858,33.33,15.00,22,12.10,7.45
71571,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1259,15.12,30912,50.0,34.33,0.6360,2.56,1.8822,33.33,15.00,22,12.01,7.45
71674,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1252,14.55,30016,50.0,34.49,0.6382,2.56,1.8798,33.33,15.00,22,11.97,7.45
71779,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1256,14.59,30016,50.0,34.41,0.6382,2.56,1.8780,33.33,15.00,22,11.90,7.45
71882,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1255,14.59,33344,50.0,34.49,0.6430,2.56,1.8765,33.33,15.00,22,11.94,7.45
71987,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1258,15.09,33472,50.0,34.41,0.6502,2.56,1.8782,33.33,15.00,22,11.90,7.45
72091,0.00,0.00,0.00,0.00,712,14.24,7,53,0.57,1261,14.69,30080,50.0,34.41,0.6525,2.56,1.8818,33.33,15.00,22,11.99,7.45
72194,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1249,14.87,31744,50.0,34.33,0.6573,2.56,1.8845,33.33,15.00,22,12.06,7.45
72299,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1250,14.85,31936,50.0,34.41,0.6360,2.56,1.8858,33.33,15.00,22,11.98,7.45
72402,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1254,15.12,33664,50.0,34.64,0.6360,2.56,1.8868,33.33,15.00,22,12.03,7.45
72506,0.00,0.00,0.00,0.00,712,14.16,7,53,0.57,1253,15.12,33408,50.0,34.49,0.6382,2.56,1.8873,33.33,15.00,22,12.03,7.45
72611,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1249,15.10,33536,50.0,34.57,0.6430,2.56,1.8873,33.33,15.00,22,11.96,7.45
72714,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1250,14.59,30080,50.0,34.72,0.6430,2.56,1.8880,33.33,15.00,22,11.89,7.45
72818,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1246,14.58,29952,50.0,34.64,0.6335,2.56,1.8880,33.33,15.00,22,11.85,7.06
72923,0.00,0.00,0.00,0.00,712,14.16,7,53,0.57,1244,14.55,29952,50.0,34.72,0.6645,2.56,1.8935,33.33,15.00,22,12.00,7.45
73026,0.00,0.00,0.00,0.00,712,14.40,7,53,0.58,1246,14.58,29952,50.0,34.72,0.6620,2.56,1.8947,33.33,15.00,22,12.07,7.45
73130,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1247,14.59,29952,50.0,34.72,0.6382,2.56,1.8987,33.33,15.00,22,12.12,7.45
73234,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1252,15.11,34880,50.0,34.64,0.6455,2.56,1.8998,33.33,15.00,22,11.92,7.45
73338,0.00,0.00,0.00,0.00,712,14.24,7,53,0.58,1252,14.56,30080,50.0,34.64,0.6620,2.56,1.8980,33.33,15.00,22,11.88,7.45
73442,0.00,0.00,0.00,0.00,712,14.40,7,53,0.58,1248,14.59,29824,50.0,34.64,0.6550,2.56,1.8993,33.33,15.00,22,12.07,7.45
73546,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1246,14.56,30016,50.0,34.64,0.6382,2.56,1.8998,33.33,15.00,22,11.96,7.45
73650,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1250,14.58,33216,50.0,34.64,0.6382,2.56,1.9005,33.33,15.00,22,12.09,7.45
73753,0.00,0.00,0.00,0.00,712,14.24,7,53,0.58,1250,15.12,33408,50.0,34.64,0.6550,2.56,1.9018,33.33,15.00,22,12.11,7.45
73857,0.00,0.00,0.00,0.00,712,14.40,7,53,0.58,1256,15.10,29952,50.0,34.72,0.6525,2.56,1.9038,33.33,15.00,22,12.07,7.45
73962,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1258,14.82,33600,50.0,34.64,0.6455,2.56,1.9010,33.33,15.00,22,11.98,7.45
74065,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1253,14.72,29952,50.0,34.64,0.6382,2.56,1.8973,33.33,15.00,22,11.93,7.45
74170,0.00,0.00,0.00,0.00,712,14.16,7,53,0.58,1255,14.57,29952,50.0,34.64,0.6645,2.56,1.8945,33.33,15.00,22,11.96,7.45
74274,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1256,14.54,29824,50.0,34.57,0.6668,2.56,1.8945,33.33,15.00,22,12.06,7.45
74377,0.00,0.00,0.00,0.00,712,14.40,7,53,0.58,1258,14.35,28416,50.0,34.49,0.6408,2.56,1.8935,33.33,15.00,22,12.11,7.45
74482,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1261,14.58,29952,50.0,34.49,0.6430,2.56,1.8930,33.33,15.00,22,12.06,7.06
74587,0.00,0.00,0.00,0.00,712,14.40,7,53,0.58,1259,14.58,30080,50.0,34.49,0.6478,2.56,1.8918,33.33,15.00,22,12.06,7.45
74692,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1251,14.59,29952,50.0,34.41,0.6455,2.56,1.8907,33.33,15.00,22,12.02,7.45
74796,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1255,14.57,29888,50.0,34.57,0.6430,2.56,1.8900,33.33,15.00,22,12.02,7.45
74900,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1256,14.56,30080,50.0,34.49,0.6620,2.56,1.8898,33.33,15.00,22,12.04,7.45
75004,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1258,14.59,29824,50.0,34.57,0.6693,2.56,1.8893,33.33,15.00,22,12.01,7.45
75108,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1253,14.57,29952,50.0,34.41,0.6430,2.56,1.8880,33.33,15.00,22,12.00,7.45
75212,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1250,14.57,30144,50.0,34.57,0.6408,2.56,1.8887,33.33,15.00,22,12.05,7.45
75315,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1252,14.80,31552,50.0,34.64,0.6430,2.56,1.8882,33.33,15.00,22,11.94,7.45
75420,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1250,14.57,29952,50.0,34.64,0.6360,2.56,1.8893,33.33,15.00,22,12.02,7.45
75524,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1248,14.56,30080,50.0,34.64,0.6430,2.56,1.8887,33.33,15.00,22,12.03,7.45
75627,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1252,14.58,29824,50.0,34.64,0.6430,2.56,1.8882,33.33,15.00,22,11.92,7.45
75732,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1252,14.56,29888,50.0,34.64,0.6382,2.56,1.8878,33.33,15.00,22,11.89,7.45
75835,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1243,14.57,30080,50.0,34.57,0.6430,2.56,1.8882,33.33,15.00,22,11.95,7.45
75940,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1244,14.59,29888,50.0,34.72,0.6408,2.56,1.8875,33.33,15.00,22,11.91,7.45
76044,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1248,14.56,30016,50.0,34.72,0.6455,2.56,1.8887,33.33,15.00,22,12.07,7.45
76149,0.00,0.00,0.00,0.00,712,14.16,7,53,0.57,1252,15.06,33600,50.0,34.72,0.6668,2.56,1.8902,33.33,15.00,22,11.95,7.45
76252,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1258,15.13,33536,50.0,34.64,0.6693,2.56,1.8915,33.33,15.00,22,11.96,7.45
76356,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1256,15.11,33344,50.0,34.64,0.6430,2.56,1.8922,33.33,15.00,22,12.01,7.45
76460,0.00,0.00,0.00,0.00,712,14.32,7,53,0.58,1256,14.85,32064,50.0,34.64,0.6430,2.56,1.8910,33.33,15.00,22,11.97,7.45
76564,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1256,14.33,29696,50.0,34.64,0.6430,2.56,1.8905,33.33,15.00,22,11.99,7.45
76668,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1253,14.56,29952,50.0,34.49,0.6478,2.56,1.8880,33.33,15.00,22,12.05,7.45
76772,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1256,15.11,33600,50.0,34.57,0.6430,2.56,1.8865,33.33,15.00,22,12.07,7.45
76876,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1263,15.12,33472,50.0,34.41,0.6455,2.56,1.8880,33.33,15.00,22,12.02,7.45
76979,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1267,14.57,30016,50.0,34.33,0.6598,2.56,1.8880,33.33,15.00,22,12.09,7.45
77084,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1259,15.10,33664,50.0,34.41,0.6430,2.56,1.8880,33.33,15.00,22,12.11,7.45
77188,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1264,15.13,33472,50.0,34.41,0.6455,2.56,1.8887,33.33,15.00,22,12.16,7.45
77291,0.00,0.00,0.00,0.00,712,14.16,7,54,0.57,1262,15.09,32448,50.0,34.33,0.6550,2.56,1.8875,33.33,15.00,22,12.15,7.06
77396,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1267,14.56,30080,50.0,34.33,0.6668,2.56,1.8860,33.33,15.00,22,12.10,7.45
77499,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1268,14.78,29952,50.0,34.33,0.6455,2.56,1.8818,33.33,15.00,22,11.98,7.45
77603,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1266,14.56,34816,50.0,34.33,0.6455,2.56,1.8795,33.33,15.00,22,11.98,7.45
77708,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1270,15.11,30080,50.0,34.33,0.6645,2.56,1.8802,33.33,15.00,22,12.21,7.45
77811,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1263,14.58,29952,50.0,34.25,0.6455,2.56,1.8782,33.33,15.00,22,12.11,7.45
77916,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1268,14.56,30080,50.0,34.33,0.6478,2.56,1.8780,33.33,15.00,22,11.94,7.45
78021,0.00,0.00,0.00,0.00,712,14.16,7,54,0.57,1264,14.57,30080,50.0,34.33,0.6645,2.56,1.8760,33.33,15.00,22,11.95,7.45
78124,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1258,14.59,29952,50.0,34.33,0.6408,2.56,1.8740,33.33,15.00,22,11.93,7.45
78228,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1260,14.57,29888,50.0,34.33,0.6455,2.56,1.8730,33.33,15.00,22,12.00,7.45
78332,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1260,14.56,30080,50.0,34.33,0.6408,2.56,1.8735,33.33,15.00,22,12.03,7.45
78436,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1259,14.60,29952,50.0,34.33,0.6693,2.56,1.8755,33.33,15.00,22,12.06,7.45
78540,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1266,15.08,32512,50.0,34.33,0.6430,2.56,1.8782,33.33,15.00,22,11.94,7.45
78644,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1263,14.33,28544,50.0,34.33,0.6478,2.56,1.8802,33.33,15.00,22,12.09,7.45
78748,0.00,0.00,0.00,0.00,712,14.24,7,54,0.57,1260,14.60,29888,50.0,34.25,0.6525,2.56,1.8798,33.33,15.00,22,11.94,7.45
78852,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1252,14.57,29952,50.0,34.33,0.6645,2.56,1.8800,33.33,15.00,22,11.93,7.45
78955,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1252,15.09,33600,50.0,34.41,0.6360,2.56,1.8798,33.33,15.00,22,11.93,7.45
79060,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1258,15.13,33472,50.0,34.41,0.6430,2.56,1.8813,33.33,15.00,22,11.96,7.45
79165,0.00,0.00,0.00,0.00,712,14.24,7,54,0.57,1260,14.57,29888,50.0,34.41,0.6408,2.56,1.8818,33.33,15.00,22,11.89,7.45
79269,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1248,14.56,30080,50.0,34.49,0.6455,2.56,1.8785,33.33,15.00,22,11.89,7.45
79372,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1254,14.60,29952,50.0,34.57,0.6430,2.56,1.8790,33.33,15.00,22,12.04,7.45
79477,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1256,14.57,29952,50.0,34.57,0.6455,2.56,1.8800,33.33,15.00,22,12.05,7.45
79582,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1260,14.81,31680,50.0,34.49,0.6525,2.56,1.8822,33.33,15.00,22,12.05,7.45
79685,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1259,14.76,35072,50.0,34.57,0.6430,2.56,1.8835,33.33,15.00,22,12.05,7.45
79789,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1256,14.75,29888,50.0,34.57,0.6455,2.56,1.8855,33.33,15.00,22,11.97,7.45
79893,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1253,15.01,33536,50.0,34.57,0.6455,2.56,1.8865,33.33,15.00,22,11.99,7.45
79998,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1247,15.13,33536,50.0,34.49,0.6408,2.56,1.8873,33.33,15.00,22,12.04,7.45
80103,0.00,0.00,0.00,0.00,712,14.40,7,54,0.57,1246,14.58,29888,50.0,34.57,0.6430,2.56,1.8870,33.33,15.00,22,11.91,7.45
80207,0.00,0.00,0.00,0.00,712,14.32,7,54,0.57,1249,14.56,30144,50.0,34.64,0.6430,2.56,1.8875,33.33,15.00,22,11.85,7.45
80311,0.00,0.00,0.00,0.00,712,14.16,7,54,0.57,1250,14.60,29952,50.0,34.64,0.6693,2.56,1.8890,33.33,15.00,22,11.92,7.45
80416,0.00,0.00,0.00,0.00,712,14.40,7,54,0.58,1248,15.11,33408,50.0,34.64,0.6645,2.56,1.8940,33.33,15.00,22,12.03,7.45
80520,0.00,0.00,0.00,0.00,712,14.40,7,54,0.58,1250,15.11,33664,50.0,34.64,0.6360,2.56,1.8953,33.33,21.00,22,12.14,7.45
80623,0.00,0.00,0.00,0.00,712,14.32,7,54,0.58,1266,14.58,29824,50.0,34.64,0.6430,2.56,1.9002,33.33,21.00,22,12.09,8.24
80728,0.00,0.00,0.00,0.00,712,14.40,7,54,0.59,1339,14.87,31808,50.0,51.96,0.6525,3.07,3.5830,33.33,16.00,22,16.05,38.82
80832,0.00,0.00,0.00,0.00,712,14.24,7,54,0.87,1601,14.98,33600,50.0,94.84,0.6335,6.40,5.9290,33.33,12.50,22,40.99,95.69
80935,0.00,0.00,0.00,0.00,712,14.16,7,54,1.23,1924,14.60,30016,50.0,94.76,0.6430,7.17,6.5998,66.67,10.00,22,49.70,100.00
81040,0.00,0.00,0.00,0.00,712,14.24,7,54,1.42,2211,16.12,40064,50.0,94.61,0.6430,7.17,6.5617,66.67,9.00,22,52.38,37.65
81143,0.00,0.00,0.00,0.00,712,14.32,7,54,1.44,2313,18.57,55104,50.0,63.39,0.6335,5.89,4.4517,66.67,12.00,22,48.15,5.88
81247,0.00,0.00,0.00,0.00,712,14.40,7,54,1.18,2224,18.11,40832,50.0,37.03,0.6430,0.77,0.0000,33.33,15.00,22,26.27,4.31
81352,0.00,0.00,0.00,0.00,712,14.32,7,54,0.87,2131,15.59,27712,50.0,25.35,0.6693,2.05,1.3193,33.33,29.00,22,14.25,4.71
81455,0.00,0.00,0.00,0.00,712,14.32,7,54,0.61,2148,14.10,25088,50.0,53.55,0.6430,3.58,4.0862,33.33,21.50,22,18.18,58.43
81560,0.00,0.00,0.00,0.00,712,14.40,7,54,1.00,2422,13.58,20480,50.0,95.56,0.6620,5.89,5.6705,33.33,13.50,22,59.60,100.00
81663,0.00,0.00,0.00,0.00,712,14.40,7,54,1.31,2762,13.77,27072,50.0,95.88,0.6430,6.91,6.4495,66.67,11.50,22,65.95,100.00
81767,0.00,0.00,0.00,0.00,712,14.32,7,54,1.49,3046,16.53,46592,50.0,95.72,0.6430,7.42,6.9390,66.67,10.50,22,76.81,100.00
81871,0.00,0.00,0.00,0.00,712,14.32,7,54,1.59,3298,15.69,37312,50.0,95.88,0.6455,7.94,7.2355,66.67,10.50,22,87.69,100.00
81976,0.00,0.00,0.00,0.00,712,14.16,7,54,1.67,3552,14.13,26816,50.0,96.43,0.6430,7.94,7.3693,66.67,11.00,22,96.82,100.00
82080,0.00,0.00,0.00,0.00,712,14.32,7,54,1.70,3678,13.57,23424,50.0,78.01,0.6455,5.63,2.9545,66.67,14.50,22,93.00,8.63
82184,0.00,0.00,0.00,0.00,712,14.32,7,54,1.16,3502,13.13,20416,50.0,28.21,0.6382,0.77,0.0000,33.33,35.50,22,29.45,4.71
82288,0.00,0.00,0.00,0.00,712,14.32,7,54,0.56,3232,13.57,23360,50.0,13.60,0.6382,0.77,0.0000,33.33,15.00,22,11.21,3.92
82392,0.00,0.00,0.00,0.00,712,14.24,7,54,1.32,2974,13.57,23552,50.0,10.66,0.6502,0.51,0.0000,33.33,15.00,22,500.00,7.06
82496,0.00,0.00,0.00,0.00,712,14.32,7,54,0.78,2770,14.12,26880,50.0,10.66,0.6408,0.77,0.0000,33.33,15.00,22,7.12,5.49
82601,0.00,0.00,0.00,0.00,712,14.40,7,54,0.68,2596,14.58,29888,50.0,11.69,0.6408,0.51,0.0000,33.33,15.00,22,6.64,6.27
82706,0.00,0.00,0.00,0.00,712,14.32,7,54,0.38,2400,14.55,30144,50.0,13.04,0.6408,0.77,0.0000,33.33,15.00,22,7.12,3.92
82811,0.00,0.00,0.00,0.00,712,14.16,7,54,0.25,2184,14.06,25408,50.0,12.33,0.6455,0.51,0.0000,33.33,15.00,22,5.97,6.27
82915,0.00,0.00,0.00,0.00,712,14.32,7,54,0.21,1946,13.33,21760,50.0,14.31,0.6360,0.77,0.0000,33.33,15.00,22,6.31,6.27
83018,0.00,0.00,0.00,0.00,712,14.32,7,54,0.20,1756,14.10,27072,50.0,14.55,0.6408,0.77,0.0000,33.33,15.00,22,5.90,4.71
83123,0.00,0.00,0.00,0.00,712,14.16,7,54,0.20,1624,14.12,34368,50.0,15.19,0.6430,1.28,0.6608,33.33,15.00,22,5.82,5.10
83227,0.00,0.00,0.00,0.00,712,14.40,7,54,0.21,1515,15.59,27712,50.0,16.54,0.6430,1.28,0.6947,33.33,15.00,22,6.09,4.31
83331,0.00,0.00,0.00,0.00,712,14.24,7,54,0.21,1400,14.10,15872,50.0,16.06,0.6455,1.28,0.7070,33.33,15.00,22,5.45,4.71
83436,0.00,0.00,0.00,0.00,712,14.40,7,54,0.22,1284,12.14,16960,50.0,17.25,0.6430,1.28,0.7245,33.33,15.00,22,5.24,4.71
83539,0.00,0.00,0.00,0.00,712,14.40,7,54,0.22,1199,12.55,16832,50.0,18.52,0.6360,1.54,0.7732,33.33,15.00,22,5.14,4.71
83644,0.00,0.00,0.00,0.00,712,14.16,7,54,0.23,1114,12.21,13888,50.0,19.71,0.6502,1.54,0.8020,33.33,15.00,22,4.84,5.88
83747,0.00,0.00,0.00,0.00,712,14.40,7,54,0.24,1045,12.55,16768,50.0,22.65,0.6620,1.54,0.9553,33.33,15.00,22,5.60,6.27
83851,0.00,0.00,0.00,0.00,712,14.40,7,54,0.27,993,12.56,16832,50.0,29.72,0.6335,1.79,1.2112,33.33,15.00,22,6.89,3.14
83955,0.00,0.00,0.00,0.00,712,14.40,7,54,0.31,957,12.58,16832,50.0,26.62,0.6360,1.79,1.1987,33.33,15.00,22,6.03,6.27
84059,0.00,0.00,0.00,0.00,712,14.32,7,54,0.34,933,12.58,16768,50.0,30.12,0.6312,2.05,1.4223,33.33,15.00,22,7.18,6.27
84162,0.00,0.00,0.00,0.00,712,14.16,7,54,0.38,930,13.09,20288,50.0,32.42,0.6502,2.30,1.6310,33.33,15.00,22,7.99,6.27
84267,0.00,0.00,0.00,0.00,712,14.48,7,54,0.42,932,13.12,20416,50.0,34.01,0.6312,2.30,1.7817,33.33,15.00,22,8.58,6.27
84370,0.00,0.00,0.00,0.00,712,14.40,7,54,0.45,943,13.12,20352,50.0,35.04,0.6740,2.56,1.8845,33.33,15.00,22,8.95,6.27
84475,0.00,0.00,0.00,0.00,712,14.32,7,54,0.49,955,14.11,26816,50.0,35.68,0.6408,2.56,1.9748,33.33,15.00,22,9.33,6.27
84578,0.00,0.00,0.00,0.00,712,14.32,7,54,0.52,969,14.10,27072,50.0,36.23,0.6360,2.56,2.0333,33.33,15.00,22,9.59,6.27
84683,0.00,0.00,0.00,0.00,712,14.32,7,54,0.54,989,15.13,33472,50.0,36.71,0.6312,2.82,2.0762,33.33,15.00,22,9.86,6.27
