Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
74361,1,1,0.00,1,53,956,15.34,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
74465,1,1,0.00,1,53,955,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,5.10,0
74568,1,1,0.00,1,53,961,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
74673,1,1,0.00,1,53,960,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,5.10,0
74777,1,1,0.00,1,53,964,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
74880,1,1,0.00,1,53,961,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
74985,1,1,0.00,1,53,961,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
75089,1,1,0.00,1,53,958,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
75192,1,1,0.00,1,53,959,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
75297,1,1,0.00,1,53,952,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,5.10,0
75401,1,1,0.00,1,53,955,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
75504,1,1,0.00,1,53,958,15.81,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
75609,1,1,0.00,1,53,954,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
75713,1,1,0.00,1,53,947,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
75818,1,1,0.00,1,53,951,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
75921,1,1,0.00,1,53,949,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
76025,1,1,0.00,1,53,951,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
76128,1,1,0.00,1,53,951,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
76233,1,1,0.00,1,53,946,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,5.10,0
76337,1,1,0.00,1,53,952,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
76441,1,1,0.00,1,53,950,15.32,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,5.10,0
76544,1,1,0.00,1,53,954,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
76649,1,1,0.00,1,53,952,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
76753,1,1,0.00,1,53,955,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
76856,1,1,0.00,1,53,954,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
76961,1,1,0.00,1,53,963,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
77065,1,1,0.00,1,53,960,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
77168,1,1,0.00,1,53,962,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
77272,1,1,0.00,1,53,962,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
77377,1,1,0.00,1,53,960,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
77480,1,1,0.00,1,53,957,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
77584,1,1,0.00,1,53,959,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
77688,1,1,0.00,1,53,955,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
77792,1,1,0.00,1,53,956,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
77895,1,1,0.00,1,53,956,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,5.10,0
78000,1,1,0.00,1,53,955,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
78104,1,1,0.00,1,53,948,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
78208,1,1,0.00,1,53,947,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
78311,1,1,0.00,1,53,940,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
78416,1,1,0.00,1,53,943,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,5.10,0
78520,1,1,0.00,1,53,942,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
78624,1,1,0.00,1,53,938,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,33.297,95.162,5.10,0
78727,1,1,0.00,1,53,946,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,5.10,0
78832,1,1,0.00,1,53,943,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.897,95.162,5.10,0
78935,1,1,0.00,1,53,948,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.897,95.162,5.10,0
79039,1,1,0.00,1,53,954,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
79144,1,1,0.00,1,53,956,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
79247,1,1,0.00,1,53,951,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.231,95.162,5.10,0
79351,1,1,0.00,1,53,954,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
79455,1,1,0.00,1,53,956,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
79560,1,1,0.00,1,53,961,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
79663,1,1,0.00,1,53,960,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
79767,1,1,0.00,1,53,963,15.84,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
79870,1,1,0.00,1,53,958,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
79975,1,1,0.00,1,53,963,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
80079,1,1,0.00,1,53,956,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
80182,1,1,0.00,1,53,958,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,5.10,0
80286,1,1,0.00,1,53,957,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
80391,1,1,0.00,1,53,956,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
80494,1,1,0.00,1,53,947,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
80599,1,1,0.00,1,53,950,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
80703,1,1,0.00,1,53,947,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
80806,1,1,0.00,1,53,946,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
80910,1,1,0.00,1,53,949,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
81014,1,1,0.00,1,54,948,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
81119,1,1,0.00,1,54,952,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
81222,1,1,0.00,1,54,951,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
81326,1,1,0.00,1,54,954,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
81430,1,1,0.00,1,54,958,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
81533,1,1,0.00,1,54,958,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.611,95.162,5.10,0
81638,1,1,0.00,1,54,953,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
81741,1,1,0.00,1,54,960,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
81845,1,1,0.00,1,54,952,15.76,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
81950,1,1,0.00,1,54,955,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
82054,1,1,0.00,1,54,959,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
82158,1,1,0.00,1,54,960,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
82261,1,1,0.00,1,54,956,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
82365,1,1,0.00,1,54,959,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
82469,1,1,0.00,1,54,952,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
82574,1,1,0.00,1,54,957,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
82677,1,1,0.00,1,54,959,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
82782,1,1,0.00,1,54,957,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
82886,1,1,0.00,1,54,948,15.34,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,5.10,0
82991,1,1,0.00,1,54,947,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,5.10,0
83096,1,1,0.00,1,54,937,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
83200,1,1,0.00,1,54,944,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
83304,1,1,0.00,1,54,942,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
83408,1,1,0.00,1,54,945,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,5.10,0
83513,1,1,0.00,1,54,946,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
83617,1,1,0.00,1,54,942,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,5.10,0
83722,1,1,0.00,1,54,947,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
83825,1,1,0.00,1,54,951,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,5.10,0
83929,1,1,0.00,1,54,953,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
84033,1,1,0.00,1,54,949,15.75,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
84137,1,1,0.00,1,54,955,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
84242,1,1,0.00,1,54,950,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
84345,1,1,0.00,1,54,952,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
84449,1,1,0.00,1,54,954,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
84553,1,1,0.00,1,54,955,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
84656,1,1,0.00,1,54,945,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
84761,1,1,0.00,1,54,949,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
84865,1,1,0.00,1,54,945,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
84969,1,1,0.00,1,54,946,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
85073,1,1,0.00,1,54,950,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
85176,1,1,0.00,1,54,950,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
85280,1,1,0.00,1,54,951,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
85385,1,1,0.00,1,54,952,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
85488,1,1,0.00,1,54,956,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
85592,1,1,0.00,1,54,956,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
85696,1,1,0.00,1,54,955,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
85801,1,1,0.00,1,54,955,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
85904,1,1,0.00,1,54,959,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
86008,1,1,0.00,1,54,956,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
86112,1,1,0.00,1,54,947,15.84,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
86215,1,1,0.00,1,54,948,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
86320,1,1,0.00,1,54,946,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
86424,1,1,0.00,1,54,943,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.231,95.162,5.10,0
86528,1,1,0.00,1,54,950,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
86633,1,1,0.00,1,54,949,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.231,95.162,5.10,0
86736,1,1,0.00,1,54,947,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
86841,1,1,0.00,1,54,950,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
86945,1,1,0.00,1,54,954,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
87048,1,1,0.00,1,54,948,15.30,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
87152,1,1,0.00,1,54,955,15.43,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
87256,1,1,0.00,1,54,951,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
87361,1,1,0.00,1,54,952,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
87465,1,1,0.00,1,54,953,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.611,95.162,5.10,0
87568,1,1,0.00,1,54,950,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
87673,1,1,0.00,1,54,956,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
87778,1,1,0.00,1,54,951,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
87883,1,1,0.00,1,54,946,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
87987,1,1,0.00,1,54,945,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
88090,1,1,0.00,1,54,944,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.928,95.162,5.10,0
88195,1,1,0.00,1,54,943,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
88299,1,1,0.00,1,54,952,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
88402,1,1,0.00,1,54,952,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
88506,1,1,0.00,1,54,949,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
88610,1,1,0.00,1,54,948,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
88715,1,1,0.00,1,54,950,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
88819,1,1,0.00,1,54,945,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,5.10,0
88922,1,1,0.00,1,54,952,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,5.10,0
89026,1,1,0.00,1,54,948,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,5.10,0
89131,1,1,0.00,1,54,950,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
89234,1,1,0.00,1,54,952,15.34,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
89340,1,1,0.00,1,54,949,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,5.10,0
89443,1,1,0.00,1,54,950,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
89547,1,1,0.00,1,54,948,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
89650,1,1,0.00,1,54,952,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,5.10,0
89755,1,1,0.00,1,54,955,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,5.10,0
89859,1,1,0.00,1,54,952,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
89963,1,1,0.00,1,54,944,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
90066,1,1,0.00,1,54,948,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
90171,1,1,0.00,1,54,946,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
90275,1,1,0.00,1,54,948,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
90378,1,1,0.00,1,54,949,15.84,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
90482,1,1,0.00,1,54,950,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
90586,1,1,0.00,1,54,944,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
90691,1,1,0.00,1,54,947,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
90794,1,1,0.00,1,54,941,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
90898,1,1,0.00,1,54,942,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
91002,1,1,0.00,1,54,942,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
91105,1,1,0.00,1,54,943,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.662,95.162,5.10,0
91210,1,1,0.00,1,54,948,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
91314,1,1,0.00,1,54,946,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
91418,1,1,0.00,1,54,947,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
91521,1,1,0.00,1,54,950,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
91626,1,1,0.00,1,54,950,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
91730,1,1,0.00,1,54,949,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
91833,1,1,0.00,1,54,948,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
91937,1,1,0.00,1,54,945,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
92041,1,1,0.00,1,54,946,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
92146,1,1,0.00,1,54,945,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
92249,1,1,0.00,1,54,941,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.662,95.162,5.10,0
92354,1,1,0.00,1,54,941,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
92459,1,1,0.00,1,54,940,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.662,95.162,5.10,0
92562,1,1,0.00,1,54,942,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.180,95.162,5.10,0
92666,1,1,0.00,1,54,940,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.180,95.162,5.10,0
92770,1,1,0.00,1,54,942,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.180,95.162,5.10,0
92874,1,1,0.00,1,54,938,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.913,95.162,5.10,0
92978,1,1,0.00,1,54,946,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
93083,1,1,0.00,1,54,943,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
