Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (kPa absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
19135,14.40,7,1,30,0.65,1300,15.59,36416,40.84,1.01,0.6408,2.82,2.1485,100.00,15.00,25,14.09,9.02,0.0000
19240,14.40,7,1,30,0.65,1296,15.66,36608,40.92,1.01,0.6408,2.82,2.1517,100.00,15.00,25,14.13,9.02,0.0000
19344,14.48,7,1,30,0.65,1296,15.82,36800,40.92,1.01,0.6382,2.82,2.1560,100.00,15.00,25,14.07,9.02,0.0000
19448,14.40,7,1,30,0.65,1302,15.66,36544,41.08,1.01,0.6382,2.82,2.1590,100.00,15.00,25,14.13,9.02,0.0000
19553,14.32,7,1,30,0.65,1301,15.45,36608,41.00,1.01,0.6360,2.82,2.1605,100.00,15.00,25,14.14,9.02,0.0000
19656,14.40,7,1,30,0.65,1302,15.59,36352,40.92,1.01,0.6382,2.82,2.1603,100.00,15.00,25,14.21,9.02,0.0000
19761,14.48,7,1,30,0.65,1300,15.56,36544,40.84,1.01,0.6382,2.82,2.1612,100.00,15.00,25,14.15,9.02,0.0000
19866,14.40,7,1,30,0.65,1302,15.56,36544,40.84,1.01,0.6408,2.82,2.1605,100.00,15.00,25,14.23,9.02,0.0000
19970,14.40,7,1,30,0.65,1296,15.59,36480,40.92,1.01,0.6360,2.82,2.1615,100.00,15.00,25,14.03,9.02,0.0000
20074,14.40,7,1,30,0.65,1296,15.57,36608,40.92,1.01,0.6455,2.82,2.1603,100.00,15.00,25,14.18,9.02,0.0000
20179,14.40,7,1,30,0.65,1301,15.44,36352,40.92,1.01,0.6360,2.82,2.1603,100.00,15.00,25,14.12,9.02,0.0000
20282,14.48,7,1,30,0.65,1300,15.34,34880,41.00,1.01,0.6335,2.82,2.1612,100.00,15.00,25,14.10,9.02,0.0000
20386,14.40,7,1,30,0.65,1296,15.55,36672,41.00,1.01,0.6430,2.82,2.1623,100.00,15.00,25,14.29,9.02,0.0000
20490,14.40,7,1,30,0.65,1297,15.59,36416,41.00,1.01,0.6335,2.82,2.1635,100.00,15.00,25,14.30,9.02,0.0000
20593,14.40,7,1,30,0.65,1292,15.58,36544,41.00,1.01,0.6478,2.82,2.1667,100.00,15.00,25,14.10,9.02,0.0000
20698,14.40,7,1,30,0.65,1299,15.57,36608,41.00,1.01,0.6360,2.82,2.1692,100.00,15.00,25,14.18,9.02,0.0000
20802,14.40,7,1,30,0.66,1293,15.59,36416,41.08,1.01,0.6335,2.82,2.1705,100.00,15.00,25,14.08,9.02,0.0000
20905,14.40,7,1,30,0.66,1297,15.58,36544,41.08,1.01,0.6382,2.82,2.1710,100.00,15.00,25,14.27,9.02,0.0000
21010,14.48,7,1,30,0.66,1302,15.56,36544,41.08,1.01,0.6288,2.82,2.1715,100.00,15.00,25,14.14,9.02,0.0000
21113,14.40,7,1,30,0.66,1311,15.60,36480,41.00,1.01,0.6335,2.82,2.1717,100.00,15.00,25,14.18,9.02,0.0000
21218,14.40,7,1,30,0.66,1305,15.57,36608,41.00,1.31,0.6525,3.33,2.8767,100.00,15.00,25,14.36,9.41,0.0000
21321,14.40,7,1,30,0.66,1298,15.58,36480,41.40,1.31,0.6382,3.58,2.8218,100.00,15.00,25,14.59,9.80,0.0000
21426,14.40,7,1,30,0.66,1300,15.57,38016,42.51,1.31,0.6408,3.58,2.8518,100.00,15.00,25,14.96,9.80,0.0000
21529,14.48,7,1,30,0.67,1316,15.66,33472,43.35,1.31,0.6360,3.58,2.9055,100.00,15.00,25,15.57,9.80,0.0000
21634,14.48,7,1,30,0.69,1325,15.11,33472,44.17,1.32,0.6288,3.58,2.9443,100.00,15.00,25,15.89,9.80,0.0000
21737,14.24,7,1,30,0.70,1282,15.12,33408,44.31,1.32,0.6408,3.58,3.0057,100.00,15.00,25,16.05,9.80,0.0000
21842,14.48,7,1,30,0.70,1363,15.09,33600,44.33,1.32,0.6335,3.58,3.0303,100.00,15.00,25,16.19,9.80,0.0000
21945,14.40,7,1,30,0.71,1370,15.02,29888,44.02,1.32,0.6382,3.58,3.0398,100.00,15.00,25,16.10,9.80,0.0000
22049,14.48,7,1,30,0.71,1383,14.63,30016,43.73,1.29,0.6408,3.58,3.0293,100.00,15.00,25,15.84,9.80,0.0000
22153,14.40,7,1,30,0.70,1393,14.57,30016,43.06,1.29,0.6408,3.58,2.9365,100.00,15.00,25,15.81,9.80,0.0000
22256,14.40,7,1,30,0.69,1394,14.54,29760,42.67,1.26,0.6598,3.58,2.8438,100.00,15.00,25,15.81,9.80,0.0000
22361,14.48,7,1,30,0.69,1396,15.00,32000,42.43,1.23,0.6335,3.33,2.7830,100.00,15.00,25,15.66,9.80,0.0000
22465,14.48,7,1,30,0.69,1382,16.32,43008,42.35,1.23,0.6335,3.33,2.7523,100.00,15.00,25,15.64,9.80,0.0000
22568,14.40,7,1,30,0.68,1380,15.59,36480,42.16,1.21,0.6408,3.33,2.6907,100.00,15.00,25,15.56,9.80,0.0000
22672,14.40,7,1,30,0.68,1378,15.11,33536,42.27,1.19,0.6408,3.33,2.6372,100.00,15.00,25,15.54,9.80,0.0000
22777,14.32,7,1,30,0.68,1379,14.54,30016,42.35,1.17,0.6573,3.33,2.6270,100.00,15.00,25,15.45,9.80,0.0000
22880,14.40,7,1,30,0.68,1368,14.59,30016,42.35,1.17,0.6382,3.33,2.5925,100.00,15.00,25,15.32,9.80,0.0000
22985,14.48,7,1,30,0.68,1365,14.57,30144,42.16,1.16,0.6478,3.33,2.5580,100.00,15.00,25,15.48,9.80,0.0000
23090,14.40,7,1,30,0.68,1368,14.59,29952,42.35,1.14,0.6408,3.07,2.5250,100.00,15.00,25,15.29,9.41,0.0000
23193,14.40,7,1,30,0.67,1371,14.64,28672,42.27,1.13,0.6288,3.07,2.5215,100.00,15.00,25,15.30,9.41,0.0000
23297,14.32,7,1,30,0.67,1367,14.35,30080,42.11,1.13,0.6382,3.07,2.4885,100.00,15.00,25,15.37,9.41,0.0000
23402,14.40,7,1,30,0.67,1367,14.85,29888,41.95,1.12,0.6360,3.07,2.4565,100.00,15.00,25,15.13,9.41,0.0000
23505,14.40,7,1,30,0.67,1359,14.64,30080,41.79,1.11,0.6408,3.07,2.4577,100.00,15.00,25,15.16,9.41,0.0000
23609,14.40,7,1,30,0.67,1352,14.58,29952,41.87,1.11,0.6408,3.07,2.4213,100.00,15.00,25,15.02,9.41,0.0000
23713,14.24,7,1,30,0.67,1352,14.60,30208,41.95,1.10,0.6360,3.07,2.3980,100.00,15.00,25,15.00,9.41,0.0000
23817,14.40,7,1,30,0.67,1404,14.57,30144,41.95,1.09,0.6382,3.07,2.3782,100.00,15.00,25,15.12,9.41,0.0000
23920,14.32,7,1,30,0.67,1340,14.37,26944,42.11,1.09,0.6408,3.07,2.3690,100.00,15.00,25,15.02,9.41,0.0000
24025,14.40,7,1,30,0.67,1344,14.52,29952,42.11,1.08,0.6408,3.07,2.3738,100.00,15.00,25,15.04,9.41,0.0000
24129,14.40,7,1,30,0.67,1333,14.58,30144,42.19,1.08,0.6573,3.07,2.3645,100.00,15.00,25,15.02,9.41,0.0000
24233,14.32,7,1,30,0.67,1330,14.14,26880,42.27,1.07,0.6335,3.07,2.3685,100.00,15.00,25,15.16,9.41,0.0000
24337,14.32,7,1,30,0.67,1330,14.12,27008,42.11,1.07,0.6382,3.07,2.3578,100.00,15.00,25,14.97,9.41,0.0000
24440,14.40,7,1,30,0.67,1336,14.08,25856,42.11,1.06,0.6430,3.07,2.3460,100.00,15.00,25,14.95,9.41,0.0000
24545,14.40,7,1,30,0.67,1331,13.94,25280,42.11,1.06,0.6598,3.07,2.3413,100.00,15.00,25,14.90,9.41,0.0000
24648,14.48,7,1,30,0.67,1336,14.10,27072,42.11,1.06,0.6335,3.07,2.3285,100.00,15.00,25,14.86,9.41,0.0000
24753,14.40,7,1,30,0.67,1344,14.10,27008,41.95,1.05,0.6408,3.07,2.3157,100.00,15.00,25,14.88,9.41,0.0000
24856,14.48,7,1,30,0.67,1331,14.13,26944,41.79,1.05,0.6408,2.82,2.3005,100.00,15.00,25,15.05,9.41,0.0000
24960,14.40,7,1,30,0.67,1332,14.10,29312,41.71,1.05,0.6335,2.82,2.2990,100.00,15.00,25,14.85,9.02,0.0000
25065,14.48,7,1,30,0.67,1340,14.60,27264,41.79,1.05,0.6430,2.82,2.2868,100.00,15.00,25,14.84,9.02,0.0000
25169,14.40,7,1,30,0.67,1326,14.18,29952,41.55,1.04,0.6382,2.82,2.2732,100.00,15.00,25,14.74,9.02,0.0000
25274,14.40,7,1,30,0.67,1329,14.57,30208,41.47,1.04,0.6408,2.82,2.2690,100.00,15.00,25,14.67,9.02,0.0000
25377,14.48,7,1,30,0.66,1332,14.54,30016,41.32,1.04,0.6335,2.82,2.2575,100.00,15.00,25,14.52,9.02,0.0000
25482,14.24,7,1,30,0.66,1324,14.71,31680,41.32,1.04,0.6360,2.82,2.2483,100.00,15.00,25,14.55,9.02,0.0000
25586,14.40,7,1,30,0.66,1320,14.57,30144,41.32,1.04,0.6335,2.82,2.2448,100.00,15.00,25,14.63,9.02,0.0000
25691,14.32,7,1,30,0.66,1322,14.61,29888,41.32,1.04,0.6360,2.82,2.2350,100.00,15.00,25,14.54,9.02,0.0000
25794,14.40,7,1,30,0.66,1308,14.56,30080,41.24,1.03,0.6312,2.82,2.2270,100.00,15.00,25,14.22,9.02,0.0000
25899,14.40,7,1,30,0.66,1308,14.56,30080,41.08,1.03,0.6382,2.82,2.2228,100.00,15.00,25,14.38,9.02,0.0000
26003,14.48,7,1,30,0.66,1310,14.60,29952,41.00,1.03,0.6382,2.82,2.2165,100.00,15.00,25,14.22,9.02,0.0000
26106,14.40,7,1,30,0.66,1313,14.56,30208,41.08,1.03,0.6335,2.82,2.2105,100.00,15.00,25,14.25,9.02,0.0000
26212,14.40,7,1,30,0.66,1310,14.54,30016,41.00,1.03,0.6502,2.82,2.2037,100.00,15.00,25,14.41,9.02,0.0000
26316,14.40,7,1,30,0.66,1307,14.60,29952,41.08,1.03,0.6430,2.82,2.2012,100.00,15.00,25,14.23,9.02,0.0000
26420,14.40,7,1,30,0.66,1307,14.57,30144,41.00,1.03,0.6360,2.82,2.1965,100.00,15.00,25,14.21,9.02,0.0000
26525,14.40,7,1,30,0.65,1314,14.60,29760,41.00,1.03,0.6288,2.82,2.1928,100.00,15.00,25,14.36,9.02,0.0000
26628,14.40,7,1,30,0.65,1307,14.87,32000,41.00,1.03,0.6265,2.82,2.1907,100.00,15.00,25,14.28,9.02,0.0000
26732,14.48,7,1,30,0.65,1310,14.33,31360,41.00,1.02,0.6408,2.82,2.1865,100.00,15.00,25,14.33,9.02,0.0000
26836,14.40,7,1,30,0.65,1312,15.15,33600,40.92,1.02,0.6382,2.82,2.1837,100.00,15.00,25,14.22,9.02,0.0000
26940,14.32,7,1,30,0.65,1306,15.13,33600,40.84,1.02,0.6408,2.82,2.1830,100.00,15.00,25,14.21,9.02,0.0000
27045,14.40,7,1,30,0.65,1306,15.13,33600,40.76,1.02,0.6265,2.82,2.1785,100.00,15.00,25,14.26,9.02,0.0000
27148,14.40,7,1,30,0.65,1302,15.14,33536,41.03,1.02,0.6312,2.82,2.1747,100.00,15.00,25,14.18,9.02,0.0000
27252,14.48,7,1,30,0.65,1303,15.11,33664,40.84,1.02,0.6598,2.82,2.1743,100.00,15.00,25,14.11,9.02,0.0000
27355,14.40,7,1,30,0.65,1295,15.13,33536,40.84,1.02,0.6430,2.82,2.1723,100.00,15.00,25,14.19,9.02,0.0000
27460,14.32,7,1,30,0.65,1300,15.15,33472,41.00,1.02,0.6408,2.82,2.1728,100.00,15.00,25,14.19,9.02,0.0000
27564,14.40,7,1,30,0.65,1302,15.10,33728,41.00,1.02,0.6382,2.82,2.1720,100.00,15.00,25,14.15,9.02,0.0000
27668,14.48,7,1,30,0.65,1305,15.17,35136,40.92,1.02,0.6408,2.82,2.1710,100.00,15.00,25,14.14,9.02,0.0000
27772,14.16,7,1,30,0.65,1299,15.37,34112,40.92,1.02,0.6360,2.82,2.1703,100.00,15.00,25,14.32,9.02,0.0000
27875,14.40,7,1,30,0.65,1298,15.11,33472,40.92,1.02,0.6408,2.82,2.1735,100.00,15.00,25,14.17,9.02,0.0000
27980,14.40,7,1,30,0.65,1295,15.12,33408,40.65,1.02,0.6360,2.82,2.1695,100.00,15.00,25,14.13,9.02,0.0000
28083,14.48,7,1,30,0.65,1301,15.12,33664,40.76,1.02,0.6382,2.82,2.1685,100.00,15.00,25,13.97,9.02,0.0000
28187,14.48,7,1,30,0.65,1295,15.10,33664,40.76,1.02,0.6382,2.82,2.1637,100.00,15.00,25,14.13,9.02,0.0000
28292,14.40,7,1,30,0.65,1296,15.15,33472,40.76,1.02,0.6408,2.82,2.1623,100.00,15.00,25,14.00,9.02,0.0000
28395,14.48,7,1,30,0.65,1298,15.11,33600,40.68,1.02,0.6382,2.82,2.1595,100.00,15.00,25,13.96,9.02,0.0000
28500,14.40,7,1,30,0.65,1298,15.12,33600,40.76,1.02,0.6408,2.82,2.1583,100.00,15.00,25,13.96,9.02,0.0000
28603,14.16,7,1,30,0.65,1292,15.15,33472,40.68,1.02,0.6408,2.82,2.1572,100.00,15.00,25,14.10,9.02,0.0000
28707,14.40,7,1,30,0.65,1292,15.08,33280,40.68,1.02,0.6408,2.82,2.1572,100.00,15.00,25,13.98,9.02,0.0000
28811,14.40,7,1,30,0.65,1288,15.34,32640,40.68,1.02,0.6265,2.82,2.1543,100.00,15.00,25,14.03,8.63,0.0000
28916,14.48,7,1,30,0.65,1292,15.13,33664,40.68,1.02,0.6502,2.82,2.1578,100.00,15.00,25,14.00,9.02,0.0000
29019,14.32,7,1,30,0.65,1285,15.12,33600,40.76,1.02,0.6360,2.82,2.1587,100.00,15.00,25,13.85,8.63,0.0000
29122,14.40,7,1,30,0.65,1286,15.15,33472,40.76,1.02,0.6360,2.82,2.1585,100.00,15.00,25,14.07,9.02,0.0000
29227,14.48,7,1,30,0.65,1290,15.12,36672,40.76,1.02,0.6408,2.82,2.1612,100.00,15.00,25,13.88,8.63,0.0000
29330,14.40,7,1,30,0.65,1295,15.58,36736,40.76,1.02,0.6312,2.82,2.1578,100.00,15.00,25,14.03,9.02,0.0000
29435,14.40,7,1,30,0.65,1294,15.62,36544,40.84,1.02,0.6573,2.82,2.1595,100.00,15.00,25,14.04,8.63,0.0000
29538,14.48,7,1,30,0.65,1290,15.58,36736,40.76,1.02,0.6430,2.82,2.1593,100.00,15.00,25,13.96,8.63,0.0000
29643,14.48,7,1,30,0.65,1283,15.59,36672,40.68,1.01,0.6382,2.82,2.1562,100.00,15.00,25,13.92,8.63,0.0000
29748,14.40,7,1,30,0.65,1291,15.62,36544,40.60,1.01,0.6382,2.82,2.1560,100.00,15.00,25,13.89,8.63,0.0000
29851,14.48,7,1,30,0.65,1288,15.57,36736,40.44,1.01,0.6335,2.82,2.1498,100.00,15.00,25,13.84,8.63,0.0000
29956,14.48,7,1,30,0.65,1283,15.84,38208,40.44,1.01,0.6360,2.82,2.1463,100.00,15.00,25,13.91,8.63,0.0000
30059,14.32,7,1,30,0.65,1284,15.59,36672,40.44,1.01,0.6335,2.82,2.1415,100.00,15.00,25,13.75,8.63,0.0000
30165,14.48,7,1,30,0.64,1276,15.58,36736,40.36,1.01,0.6382,2.82,2.1378,100.00,15.00,25,13.62,8.63,0.0000
30269,14.40,7,1,30,0.65,1277,15.61,36608,40.44,1.01,0.6360,2.82,2.1360,100.00,15.00,25,13.79,8.63,0.0000
30373,14.24,7,1,30,0.65,1273,15.60,36608,40.52,1.01,0.6382,2.82,2.1400,100.00,15.00,25,13.80,8.63,0.0000
30477,14.40,7,1,30,0.65,1275,15.61,36608,40.79,1.01,0.6360,2.82,2.1427,100.00,15.00,25,13.83,8.63,0.0000
30582,14.48,7,1,30,0.65,1274,15.61,36608,40.60,1.01,0.6382,2.82,2.1435,100.00,15.00,25,13.75,8.63,0.0000
30685,14.40,7,1,30,0.65,1278,15.59,36800,40.60,1.01,0.6455,2.82,2.1448,100.00,15.00,25,13.75,8.63,0.0000
30790,14.40,7,1,30,0.65,1274,15.58,36480,40.60,1.01,0.6408,2.82,2.1455,100.00,15.00,25,13.70,8.63,0.0000
30893,14.40,7,1,30,0.65,1271,15.36,35072,40.79,1.01,0.6382,2.82,2.1452,100.00,15.00,25,13.78,8.63,0.0000
30998,14.32,7,1,30,0.65,1270,15.37,36736,40.68,1.01,0.6382,2.82,2.1460,100.00,15.00,25,13.80,8.63,0.0000
31102,14.48,7,1,30,0.65,1269,15.60,36544,40.68,1.01,0.6382,2.82,2.1477,100.00,15.00,25,13.71,8.63,0.0000
31205,14.48,7,1,30,0.65,1273,15.60,36864,40.68,1.01,0.6335,2.82,2.1480,100.00,15.00,25,13.72,8.63,0.0000
31310,14.40,7,1,30,0.65,1272,15.58,36736,40.52,1.01,0.6360,2.82,2.1482,100.00,15.00,25,13.59,8.63,0.0000
31413,14.48,7,1,30,0.65,1266,15.62,36544,40.44,1.01,0.6455,2.82,2.1420,100.00,15.00,25,13.73,8.63,0.0000
31518,14.40,7,1,30,0.65,1263,15.59,36736,40.44,1.01,0.6312,2.82,2.1427,100.00,15.00,25,13.70,8.63,0.0000
31621,14.40,7,1,30,0.65,1262,15.59,36672,40.44,1.01,0.6382,2.82,2.1448,100.00,15.00,25,13.65,8.63,0.0000
31725,14.40,7,1,30,0.65,1263,15.62,36608,40.52,1.01,0.6382,2.82,2.1463,100.00,15.00,25,13.66,8.63,0.0000
31830,14.48,7,1,30,0.65,1263,15.58,36736,40.60,1.01,0.6408,2.82,2.1475,100.00,15.00,25,13.73,8.63,0.0000
31933,14.40,7,1,30,0.65,1256,15.60,36608,40.60,1.01,0.6265,2.82,2.1492,100.00,15.00,25,13.66,8.63,0.0000
32038,14.32,7,1,30,0.65,1252,15.59,38272,40.68,1.01,0.6288,2.82,2.1498,100.00,15.00,25,13.64,8.63,0.0000
32141,14.32,7,1,30,0.65,1259,15.59,36608,40.68,1.01,0.6430,2.82,2.1503,100.00,15.00,25,13.60,8.63,0.0000
32246,14.40,7,1,30,0.65,1257,15.62,36544,40.68,1.01,0.6408,2.82,2.1503,100.00,15.00,25,13.58,8.63,0.0000
32350,14.48,7,1,30,0.65,1258,15.59,36736,40.68,1.01,0.6360,2.82,2.1503,100.00,15.00,25,13.59,8.63,0.0000
32454,14.40,7,1,30,0.65,1262,15.60,36672,40.76,1.01,0.6408,2.82,2.1505,100.00,15.00,25,13.61,8.63,0.0000
32558,14.48,7,1,30,0.65,1258,15.61,36544,40.68,1.01,0.6478,2.82,2.1525,100.00,15.00,25,13.65,8.63,0.0000
32662,14.40,7,1,30,0.65,1258,15.59,36736,40.60,1.01,0.6288,2.82,2.1517,100.00,15.00,25,13.64,8.63,0.0000
32766,14.40,7,1,30,0.65,1250,15.60,36672,40.79,1.01,0.6360,2.82,2.1500,100.00,15.00,25,13.60,8.63,0.0000
32870,14.40,7,1,30,0.65,1252,15.62,36544,40.60,1.01,0.6408,2.82,2.1495,100.00,15.00,25,13.52,8.63,0.0000
32973,14.48,7,1,30,0.65,1252,15.65,35136,40.68,1.01,0.6382,2.82,2.1505,100.00,15.00,25,13.51,8.63,0.0000
33078,14.40,7,1,30,0.65,1246,15.36,35200,40.68,1.01,0.6360,2.82,2.1513,100.00,15.00,25,13.63,8.63,0.0000
33181,14.40,7,1,30,0.65,1243,15.60,40192,40.68,1.01,0.6335,2.82,2.1525,100.00,15.00,25,13.55,8.63,0.0000
33286,14.40,7,1,30,0.65,1242,16.12,40256,40.76,1.01,0.6550,2.82,2.1528,100.00,15.00,25,13.56,8.63,0.0000
33389,14.48,7,1,31,0.65,1246,16.14,36608,40.76,1.01,0.6573,2.82,2.1560,100.00,15.00,25,13.48,8.63,0.0000
33493,14.40,7,1,31,0.65,1247,15.71,40192,40.76,1.01,0.6312,2.82,2.1593,100.00,15.00,25,13.62,8.63,0.0000
33598,14.48,7,1,31,0.65,1254,15.74,36672,41.00,1.01,0.6312,2.82,2.1660,100.00,15.00,25,13.79,8.63,0.0000
33703,14.32,7,1,31,0.66,1256,16.03,40064,41.32,1.01,0.6550,2.82,2.1755,100.00,15.00,25,13.84,9.02,0.0000
33806,14.48,7,1,31,0.66,1260,15.58,36736,41.13,1.02,0.6573,2.82,2.1943,100.00,15.00,25,14.05,8.63,0.0048
33910,14.40,7,1,31,0.66,1267,16.02,40128,41.32,1.02,0.6408,2.82,2.2060,100.00,15.00,25,14.09,9.02,0.0058
34015,14.40,7,1,31,0.66,1271,16.24,40128,41.40,1.02,0.6550,2.82,2.2113,100.00,15.00,25,14.15,9.02,0.0060
34118,14.32,7,1,31,0.66,1219,16.11,40192,41.13,1.02,0.6382,2.82,2.2130,100.00,15.00,25,14.20,9.02,0.0057
34222,14.32,7,1,31,0.66,1284,16.15,41472,41.47,1.02,0.6382,2.82,2.2142,100.00,15.00,25,14.37,9.02,0.0054
34326,14.40,7,1,31,0.67,1287,16.37,41792,41.63,1.02,0.6598,2.82,2.2153,100.00,15.00,25,14.35,9.02,0.0051
34430,14.48,7,1,31,0.67,1295,16.11,40192,41.37,1.02,0.6502,2.82,2.2138,100.00,15.00,25,14.30,9.02,0.0046
34534,14.40,7,1,31,0.66,1304,16.14,40128,41.40,1.02,0.6360,2.82,2.2107,100.00,15.00,25,14.38,9.02,0.0039
34638,14.32,7,1,31,0.66,1302,16.12,40320,41.32,1.01,0.6573,2.82,2.1985,100.00,15.00,25,14.28,9.02,0.0000
34742,14.48,7,1,31,0.66,1304,16.12,40128,41.32,1.01,0.6430,2.82,2.1950,100.00,15.00,25,14.48,9.02,0.0000
34845,14.48,7,1,31,0.66,1306,16.16,40256,41.24,1.01,0.6408,2.82,2.1895,100.00,15.00,25,14.33,9.02,0.0000
34950,14.24,7,1,31,0.66,1312,16.13,40256,41.16,1.01,0.6360,2.82,2.1858,100.00,15.00,25,14.31,9.02,0.0000
35053,14.32,7,1,31,0.66,1306,16.02,40064,41.08,1.01,0.6335,2.82,2.1823,100.00,15.00,25,14.37,9.02,0.0000
35157,14.40,7,1,31,0.66,1307,15.91,38592,41.08,1.01,0.6550,2.82,2.1800,100.00,15.00,25,14.23,9.02,0.0000
35261,14.48,7,1,31,0.66,1310,16.02,40320,41.24,1.01,0.6408,2.82,2.1800,100.00,15.00,25,14.33,9.02,0.0000
35366,14.48,7,1,31,0.66,1316,16.16,40256,41.08,1.01,0.6382,2.82,2.1783,100.00,15.00,25,14.40,9.02,0.0000
35469,14.40,7,1,31,0.66,1311,16.14,40384,41.08,1.01,0.6430,2.82,2.1783,100.00,15.00,25,14.28,9.02,0.0000
35574,14.40,7,1,31,0.66,1312,16.16,40320,41.16,1.01,0.6335,2.82,2.1763,100.00,15.00,25,14.41,9.02,0.0000
35677,14.32,7,1,31,0.66,1323,16.17,40192,41.00,1.01,0.6382,2.82,2.1732,100.00,15.00,25,14.43,9.02,0.0000
35781,14.40,7,1,31,0.66,1317,16.13,40320,40.92,1.01,0.6335,2.82,2.1730,100.00,15.00,25,14.31,9.02,0.0000
35885,14.40,7,1,31,0.66,1311,16.16,40192,40.92,1.01,0.6408,2.82,2.1688,100.00,15.00,25,14.30,9.02,0.0000
35989,14.48,7,1,31,0.65,1314,16.15,40256,41.00,1.01,0.6360,2.82,2.1690,100.00,15.00,25,14.36,9.02,0.0000
36092,14.48,7,1,31,0.66,1314,16.13,40448,41.00,1.01,0.6335,2.82,2.1690,100.00,15.00,25,14.27,9.02,0.0000
36197,14.24,7,1,31,0.65,1310,16.16,40192,40.92,1.01,0.6408,2.82,2.1660,100.00,15.00,25,14.27,9.02,0.0000
36301,14.32,7,1,31,0.65,1308,15.60,38400,41.00,1.01,0.6382,2.82,2.1658,100.00,15.00,25,14.35,9.02,0.0000
36404,14.40,7,1,31,0.65,1309,16.37,41792,41.00,1.01,0.6408,2.82,2.1680,100.00,15.00,25,14.23,9.02,0.0000
36509,14.48,7,1,31,0.65,1314,16.41,40128,41.00,1.01,0.6335,2.82,2.1670,100.00,15.00,25,14.20,9.02,0.0000
36613,14.40,7,1,31,0.65,1306,16.13,40384,41.08,1.01,0.6382,2.82,2.1670,100.00,15.00,25,14.26,9.02,0.0000
36717,14.24,7,1,31,0.66,1313,16.03,40256,41.26,1.01,0.6360,2.82,2.1690,100.00,15.00,25,14.22,9.02,0.0000
36821,14.32,7,1,31,0.65,1316,16.16,40192,41.00,1.01,0.6360,2.82,2.1683,100.00,15.00,25,14.24,9.02,0.0000
36924,14.40,7,1,31,0.65,1307,16.14,40384,41.00,1.01,0.6573,2.82,2.1667,100.00,15.00,25,14.35,9.02,0.0000
37028,14.40,7,1,31,0.65,1308,16.15,43200,41.00,1.01,0.6408,2.82,2.1670,100.00,15.00,25,14.27,9.02,0.0000
37133,14.40,7,1,31,0.65,1307,16.61,40128,41.00,1.01,0.6335,2.82,2.1660,100.00,15.00,25,14.22,9.02,0.0000
37236,14.40,7,1,31,0.65,1311,15.91,38784,41.00,1.01,0.6408,2.82,2.1650,100.00,15.00,25,14.17,9.02,0.0000
37340,14.40,7,1,31,0.65,1306,15.92,40128,41.00,1.01,0.6360,2.82,2.1640,100.00,15.00,25,14.24,9.02,0.0000
37445,14.40,7,1,31,0.65,1306,16.15,40320,41.00,1.01,0.6408,2.82,2.1620,100.00,15.00,25,14.23,9.02,0.0000
37548,14.40,7,1,31,0.65,1308,16.15,40256,41.00,1.01,0.6382,2.82,2.1633,100.00,15.00,25,14.19,9.02,0.0000
37653,14.40,7,1,31,0.65,1315,16.16,40320,41.00,1.01,0.6408,2.82,2.1637,100.00,15.00,25,14.36,9.02,0.0000
37757,14.48,7,1,31,0.65,1310,16.24,40320,41.00,1.01,0.6408,2.82,2.1635,100.00,15.00,25,14.26,9.02,0.0000
37862,14.48,7,1,31,0.65,1311,16.14,40256,40.84,1.01,0.6335,2.82,2.1615,100.00,15.00,25,14.25,9.02,0.0000
37967,14.24,7,1,31,0.65,1316,16.15,40320,40.76,1.01,0.6360,2.82,2.1587,100.00,15.00,25,14.24,9.02,0.0000
38070,14.32,7,1,31,0.65,1301,16.02,40384,40.84,1.01,0.6335,2.82,2.1583,100.00,15.00,25,14.06,9.02,0.0000
38175,14.40,7,1,31,0.65,1298,16.16,40192,40.76,1.01,0.6502,2.82,2.1568,100.00,15.00,25,14.18,9.02,0.0000
38278,14.48,7,1,31,0.65,1301,16.14,40256,40.68,1.01,0.6382,2.82,2.1570,100.00,15.00,25,14.11,9.02,0.0000
38383,14.40,7,1,31,0.65,1307,16.13,40320,40.92,1.01,0.6360,2.82,2.1583,100.00,15.00,25,14.16,9.02,0.0000
38486,14.40,7,1,31,0.65,1304,16.17,41728,40.92,1.01,0.6573,2.82,2.1575,100.00,15.00,25,14.22,9.02,0.0000
38590,14.40,7,1,31,0.65,1302,16.38,41920,41.00,1.01,0.6408,2.82,2.1580,100.00,15.00,25,14.25,9.02,0.0000
