Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
19143,14.40,7,1,30,0.72,1350,14.58,26944,5.96,1.03,0.6645,3.07,2.4173,100.00,15.00,22,16.25,9.41,0.0000
19247,14.48,7,1,30,0.72,1354,14.11,29888,5.98,1.03,0.6408,3.07,2.4215,100.00,15.00,22,16.31,9.41,0.0000
19351,14.48,7,1,30,0.72,1366,14.08,26688,5.99,1.03,0.6382,3.07,2.4217,100.00,15.00,22,16.49,9.02,0.0000
19455,14.40,7,1,30,0.72,1362,14.11,26944,5.95,1.03,0.6360,3.07,2.4167,100.00,15.00,22,16.27,9.02,0.0000
19559,14.48,7,1,30,0.72,1356,14.58,26688,5.93,1.03,0.6382,3.07,2.4103,100.00,15.00,22,16.19,9.02,0.0000
19663,14.40,7,1,30,0.72,1364,14.56,29696,5.91,1.02,0.6430,3.07,2.4050,100.00,15.00,22,16.30,9.02,0.0000
19766,14.40,7,1,30,0.72,1353,14.30,29824,5.91,1.02,0.6312,3.07,2.4003,100.00,15.00,22,16.14,9.02,0.0000
19871,14.40,7,1,30,0.72,1360,14.59,29952,5.91,1.02,0.6620,3.07,2.3952,100.00,15.00,22,16.15,9.02,0.0000
19975,14.48,7,1,30,0.72,1350,14.56,29888,5.91,1.02,0.6408,3.07,2.3918,100.00,15.00,22,16.17,9.02,0.0000
20078,14.40,7,1,30,0.72,1346,14.54,30016,5.92,1.02,0.6430,3.07,2.3887,100.00,15.00,22,16.07,9.02,0.0000
20183,14.40,7,1,30,0.72,1350,14.59,30080,5.93,1.02,0.6408,3.07,2.3905,100.00,15.00,22,16.02,9.02,0.0000
20286,14.32,7,1,30,0.72,1348,14.62,29824,5.95,1.02,0.6408,3.07,2.3902,100.00,15.00,22,16.21,9.02,0.0000
20391,14.40,7,1,30,0.72,1346,15.14,33280,5.95,1.02,0.6408,3.07,2.3898,100.00,15.00,22,16.03,9.02,0.0000
20494,14.40,7,1,30,0.72,1354,14.10,26944,5.95,1.02,0.6408,3.07,2.3883,100.00,15.00,22,16.31,9.02,0.0000
20598,14.48,7,1,30,0.72,1350,14.52,30080,5.95,1.02,0.6408,3.07,2.3880,100.00,15.00,22,16.09,9.02,0.0000
20702,14.32,7,1,30,0.72,1348,14.08,27008,5.95,1.02,0.6382,3.07,2.3822,100.00,15.00,22,16.07,9.02,0.0000
20807,14.40,7,1,30,0.72,1351,14.12,26880,5.92,1.02,0.6360,3.07,2.3755,100.00,15.00,22,15.96,9.02,0.0000
20910,14.32,7,1,30,0.71,1346,14.12,26688,5.90,1.02,0.6408,3.07,2.3690,100.00,15.00,22,15.89,9.02,0.0000
21015,14.40,7,1,30,0.71,1344,13.90,25344,5.89,1.02,0.6360,3.07,2.3632,100.00,15.00,22,15.85,9.02,0.0000
21119,14.32,7,1,30,0.71,1344,14.11,26304,5.90,1.02,0.6408,3.07,2.3578,100.00,15.00,22,16.00,9.02,0.0000
21224,14.40,7,1,30,0.71,1335,14.64,27008,5.89,1.02,0.6408,3.07,2.3552,100.00,15.00,22,15.72,9.02,0.0000
21328,14.40,7,1,30,0.71,1331,14.56,30144,5.90,1.02,0.6408,3.07,2.3565,100.00,15.00,22,15.81,9.02,0.0000
21433,14.40,7,1,30,0.71,1332,14.56,30016,5.91,1.02,0.6288,3.07,2.3575,100.00,15.00,22,15.83,9.02,0.0000
21536,14.40,7,1,30,0.71,1321,14.18,30144,5.93,1.02,0.6382,3.07,2.3610,100.00,15.00,22,15.66,9.02,0.0000
21641,14.40,7,1,30,0.71,1321,14.09,26816,5.95,1.02,0.6312,3.07,2.3643,100.00,15.00,22,15.65,9.02,0.0000
21744,14.40,7,1,30,0.71,1327,14.12,27008,5.95,1.02,0.6455,3.07,2.3700,100.00,15.00,22,15.89,9.02,0.0000
21849,14.48,7,1,30,0.72,1332,14.37,28544,5.95,1.02,0.6573,3.07,2.3738,100.00,15.00,22,15.98,9.02,0.0000
21952,14.48,7,1,30,0.72,1325,14.11,28480,5.95,1.02,0.6335,3.07,2.3763,100.00,15.00,22,15.87,9.02,0.0000
22057,14.48,7,1,30,0.72,1328,14.10,27008,5.95,1.02,0.6382,3.07,2.3785,100.00,15.00,22,15.91,9.02,0.0000
22161,14.40,7,1,30,0.72,1336,14.12,27072,5.97,1.02,0.6360,3.07,2.3800,100.00,15.00,22,16.03,9.02,0.0000
22264,14.40,7,1,30,0.72,1331,14.11,26688,5.95,1.02,0.6502,3.07,2.3767,100.00,15.00,22,15.96,9.02,0.0000
22368,14.40,7,1,30,0.72,1335,14.55,29760,5.95,1.02,0.6360,3.07,2.3752,100.00,15.00,22,16.02,9.02,0.0000
22473,14.24,7,1,30,0.72,1344,14.53,30080,5.93,1.02,0.6360,3.07,2.3720,100.00,15.00,22,16.00,9.02,0.0000
22577,14.40,7,1,30,0.71,1336,14.64,29952,5.95,1.02,0.6408,3.07,2.3700,100.00,15.00,22,15.88,9.02,0.0000
22680,14.32,7,1,30,0.71,1339,14.56,30144,5.91,1.02,0.6408,3.07,2.3680,100.00,15.00,22,15.78,9.02,0.0000
22785,14.40,7,1,30,0.71,1343,14.57,30144,5.90,1.02,0.6335,3.07,2.3628,100.00,15.00,22,15.84,9.02,0.0000
22889,14.32,7,1,30,0.71,1329,15.13,29952,5.90,1.02,0.6525,3.07,2.3575,100.00,15.00,22,15.63,9.02,0.0000
22993,14.32,7,1,30,0.71,1325,14.55,33344,5.90,1.01,0.6382,3.07,2.3563,100.00,15.00,22,15.72,9.02,0.0000
23096,14.40,7,1,30,0.71,1330,14.33,29824,5.90,1.01,0.6408,3.07,2.3558,100.00,15.00,22,15.79,9.02,0.0000
23202,14.40,7,1,30,0.71,1330,14.61,28416,5.93,1.01,0.6335,3.07,2.3560,100.00,15.00,22,15.79,9.02,0.0000
23306,14.40,7,1,30,0.71,1322,14.58,29952,5.92,1.01,0.6408,3.07,2.3573,100.00,15.00,22,15.68,9.02,0.0000
23411,14.48,7,1,30,0.71,1314,14.57,30080,5.93,1.01,0.6312,3.07,2.3578,100.00,15.00,22,15.56,9.02,0.0000
23516,14.40,7,1,30,0.71,1323,14.61,30144,5.95,1.01,0.6360,3.07,2.3585,100.00,15.00,22,15.69,9.02,0.0000
23619,14.48,7,1,30,0.71,1317,14.59,30016,5.93,1.01,0.6408,3.07,2.3610,100.00,15.00,22,15.74,9.02,0.0000
23723,14.48,7,1,30,0.71,1316,14.54,30144,5.96,1.01,0.6265,3.07,2.3640,100.00,15.00,22,15.72,9.02,0.0000
23827,14.24,7,1,30,0.71,1316,14.59,30080,5.97,1.01,0.6360,3.07,2.3662,100.00,15.00,22,15.73,9.02,0.0000
23931,14.40,7,1,30,0.71,1312,14.59,30144,5.96,1.01,0.6312,3.07,2.3660,100.00,15.00,22,15.68,9.02,0.0000
24035,14.40,7,1,30,0.71,1312,14.59,30016,5.98,1.01,0.6573,3.07,2.3693,100.00,15.00,22,15.66,9.02,0.0000
24139,14.48,7,1,30,0.72,1314,14.54,31744,5.99,1.01,0.6430,3.07,2.3723,100.00,15.00,22,15.70,9.02,0.0000
24243,14.40,7,1,30,0.72,1316,14.60,30016,5.97,1.01,0.6312,3.07,2.3725,100.00,15.00,22,15.73,9.02,0.0000
24346,14.48,7,1,30,0.72,1318,14.56,30016,5.98,1.01,0.6573,3.07,2.3758,100.00,15.00,22,15.75,9.02,0.0000
24451,14.40,7,1,30,0.72,1324,14.57,30144,5.98,1.01,0.6382,3.07,2.3775,100.00,15.00,22,15.84,9.02,0.0000
24555,14.32,7,1,30,0.72,1325,14.60,29952,5.96,1.01,0.6598,3.07,2.3778,100.00,15.00,22,15.86,9.02,0.0000
24659,14.32,7,1,30,0.72,1319,14.63,29952,5.96,1.01,0.6360,3.07,2.3760,100.00,15.00,22,15.78,9.02,0.0000
24763,14.40,7,1,30,0.72,1320,14.53,30144,5.96,1.01,0.6620,3.07,2.3752,100.00,15.00,22,15.65,9.02,0.0000
24867,14.40,7,1,30,0.72,1323,14.60,30080,5.95,1.01,0.6360,3.07,2.3733,100.00,15.00,22,15.84,9.02,0.0000
24970,14.40,7,1,30,0.72,1332,14.59,29696,5.95,1.01,0.6335,3.07,2.3710,100.00,15.00,22,15.83,9.02,0.0000
25075,14.48,7,1,30,0.71,1325,14.57,30144,5.91,1.01,0.6455,3.07,2.3640,100.00,15.00,22,15.58,9.02,0.0000
25178,14.48,7,1,30,0.71,1325,14.36,30016,5.90,1.01,0.6430,3.07,2.3567,100.00,15.00,22,15.57,9.02,0.0000
25283,14.40,7,1,30,0.71,1326,14.35,28352,5.90,1.01,0.6525,3.07,2.3527,100.00,15.00,22,15.73,9.02,0.0000
25387,14.48,7,1,30,0.71,1316,14.55,29952,5.91,1.01,0.6382,3.07,2.3508,100.00,15.00,22,15.43,9.02,0.0000
25492,14.40,7,1,30,0.71,1306,14.59,30208,5.89,1.01,0.6455,3.07,2.3465,100.00,15.00,22,15.43,9.02,0.0000
25596,14.40,7,1,30,0.71,1314,14.59,29952,5.91,1.01,0.6288,3.07,2.3470,100.00,15.00,22,15.45,9.02,0.0000
25700,14.40,7,1,30,0.71,1310,14.57,30080,5.92,1.01,0.6382,3.07,2.3462,100.00,15.00,22,15.49,9.02,0.0000
25804,14.48,7,1,30,0.71,1299,14.54,30144,5.92,1.01,0.6408,3.07,2.3470,100.00,15.00,22,17.89,9.02,0.0000
25907,14.48,7,1,30,0.71,1301,14.64,30016,5.95,1.01,0.6408,3.07,2.3505,100.00,15.00,22,15.36,9.02,0.0000
26012,14.32,7,1,30,0.71,1299,14.57,30016,5.96,1.01,0.6382,3.07,2.3527,100.00,15.00,22,15.36,9.02,0.0000
26117,14.48,7,1,30,0.71,1299,14.53,30144,5.96,1.01,0.6382,3.07,2.3580,100.00,15.00,22,15.48,9.02,0.0000
26220,14.48,7,1,30,0.71,1295,14.82,30720,5.99,1.01,0.6408,3.07,2.3598,100.00,15.00,22,15.42,9.02,0.0000
26323,14.24,7,1,30,0.71,1300,14.63,30016,5.99,1.01,0.6408,3.07,2.3647,100.00,15.00,22,15.48,9.02,0.0000
26428,14.32,7,1,30,0.71,1307,14.57,30080,5.98,1.01,0.6408,3.07,2.3668,100.00,15.00,22,15.60,9.02,0.0000
26531,14.40,7,1,30,0.71,1312,14.59,29952,5.98,1.01,0.6430,3.07,2.3683,100.00,15.00,22,15.67,9.02,0.0000
26636,14.48,7,1,30,0.71,1308,14.64,29952,5.96,1.01,0.6455,3.07,2.3683,100.00,15.00,22,15.60,9.02,0.0000
26739,14.40,7,1,30,0.71,1312,14.58,30144,5.96,1.01,0.6335,3.07,2.3670,100.00,15.00,22,15.52,9.02,0.0000
26845,14.16,7,1,30,0.71,1318,14.61,30144,5.95,1.01,0.6430,3.07,2.3687,100.00,15.00,22,15.76,9.02,0.0000
26949,14.32,7,1,30,0.71,1310,14.64,29952,5.95,1.01,0.6335,3.07,2.3670,100.00,15.00,22,15.50,9.02,0.0000
27052,14.40,7,1,30,0.71,1309,14.57,30144,5.95,1.01,0.6573,3.07,2.3645,100.00,15.00,22,15.48,9.02,0.0000
27157,14.40,7,1,30,0.71,1312,14.60,30400,5.93,1.01,0.6382,3.07,2.3632,100.00,15.00,22,15.68,9.02,0.0000
27260,14.40,7,1,30,0.71,1320,14.58,30016,5.95,1.01,0.6382,3.07,2.3603,100.00,15.00,22,15.64,9.02,0.0000
27365,14.40,7,1,30,0.71,1312,14.33,28480,5.95,1.01,0.6573,3.07,2.3592,100.00,15.00,22,15.53,9.02,0.0000
27468,14.48,7,1,30,0.71,1308,14.60,28608,5.93,1.01,0.6408,3.07,2.3570,100.00,15.00,22,15.47,9.02,0.0000
27572,14.40,7,1,30,0.71,1311,14.60,30016,5.95,1.01,0.6382,3.07,2.3567,100.00,15.00,22,15.66,9.02,0.0000
27676,14.40,7,1,30,0.71,1301,14.63,30016,5.95,1.01,0.6360,3.07,2.3590,100.00,15.00,22,15.59,9.02,0.0000
27780,14.40,7,1,30,0.71,1300,14.54,29952,5.95,1.01,0.6382,3.07,2.3595,100.00,15.00,22,15.49,9.02,0.0000
27884,14.48,7,1,30,0.71,1299,14.61,30016,5.96,1.01,0.6430,3.07,2.3650,100.00,15.00,22,15.62,9.02,0.0000
27989,14.40,7,1,30,0.71,1311,14.57,29824,5.96,1.01,0.6360,3.07,2.3658,100.00,15.00,22,15.66,9.02,0.0000
28094,14.32,7,1,30,0.71,1306,14.57,29952,5.95,1.01,0.6408,3.07,2.3660,100.00,15.00,22,15.44,9.02,0.0000
28199,14.32,7,1,30,0.71,1306,14.60,30016,5.96,1.01,0.6408,3.07,2.3670,100.00,15.00,22,15.59,9.02,0.0000
28302,14.40,7,1,30,0.71,1309,14.83,29952,5.96,1.01,0.6382,3.07,2.3650,100.00,15.00,22,15.48,9.02,0.0000
28406,14.48,7,1,30,0.71,1313,14.58,31744,5.95,1.01,0.6408,3.07,2.3683,100.00,15.00,22,15.69,9.02,0.0000
28511,14.48,7,1,30,0.71,1307,14.61,30144,5.97,1.01,0.6335,3.07,2.3683,100.00,15.00,22,15.59,9.02,0.0000
28614,14.24,7,1,30,0.71,1308,15.10,30016,5.95,1.01,0.6408,3.07,2.3680,100.00,15.00,22,15.47,9.02,0.0000
28718,14.32,7,1,30,0.71,1316,14.57,33536,5.96,1.01,0.6382,3.07,2.3720,100.00,15.00,22,15.72,9.02,0.0000
28822,14.40,7,1,30,0.72,1315,15.13,30400,5.95,1.01,0.6550,3.07,2.3712,100.00,15.00,22,15.77,9.02,0.0000
28926,14.48,7,1,30,0.72,1312,14.59,33472,5.96,1.01,0.6408,3.07,2.3723,100.00,15.00,22,15.68,9.02,0.0000
29030,14.40,7,1,30,0.72,1316,14.58,30144,5.96,1.01,0.6382,3.07,2.3742,100.00,15.00,22,15.74,9.02,0.0000
29134,14.48,7,1,30,0.72,1314,14.60,30208,5.97,1.01,0.6550,3.07,2.3727,100.00,15.00,22,15.71,9.02,0.0000
29238,14.40,7,1,31,0.72,1310,14.59,30016,5.97,1.01,0.6408,3.07,2.3723,100.00,15.00,22,15.49,9.02,0.0000
29341,14.40,7,1,31,0.72,1313,14.62,30016,5.97,1.01,0.6382,3.07,2.3738,100.00,15.00,22,15.69,9.02,0.0000
29446,14.40,7,1,31,0.72,1322,14.40,30016,5.97,1.01,0.6335,3.07,2.3742,100.00,15.00,22,15.81,9.02,0.0000
29550,14.40,7,1,31,0.72,1318,14.37,28416,5.96,1.01,0.6382,3.07,2.3727,100.00,15.00,22,15.62,9.02,0.0000
29654,14.48,7,1,31,0.72,1310,14.59,30016,5.97,1.01,0.6408,3.07,2.3718,100.00,15.00,22,15.64,9.02,0.0000
29758,14.48,7,1,31,0.72,1309,14.53,30016,5.97,1.01,0.6360,3.07,2.3720,100.00,15.00,22,15.62,9.02,0.0000
29861,14.24,7,1,31,0.72,1319,14.61,30080,5.98,1.01,0.6382,3.07,2.3720,100.00,15.00,22,15.63,9.02,0.0000
29966,14.32,7,1,31,0.72,1319,15.12,33408,5.96,1.01,0.6360,3.07,2.3742,100.00,15.00,22,15.78,9.02,0.0000
30069,14.40,7,1,31,0.72,1314,14.58,30400,5.95,1.01,0.6408,3.07,2.3745,100.00,15.00,22,15.70,9.02,0.0000
30174,14.40,7,1,31,0.72,1317,14.60,30400,5.95,1.01,0.6360,3.07,2.3730,100.00,15.00,22,15.75,9.02,0.0000
30277,14.48,7,1,31,0.72,1329,14.86,29952,5.96,1.01,0.6408,3.07,2.3733,100.00,15.00,22,15.78,9.02,0.0000
30382,14.48,7,1,31,0.72,1318,15.11,33344,5.96,1.01,0.6360,3.07,2.3745,100.00,15.00,22,15.75,9.02,0.0000
30485,14.48,7,1,31,0.72,1318,15.26,33536,5.96,1.01,0.6288,3.07,2.3708,100.00,15.00,22,15.75,9.02,0.0000
30589,14.24,7,1,31,0.72,1320,15.38,35136,5.96,1.01,0.6408,3.07,2.3720,100.00,15.00,22,15.79,9.02,0.0000
30693,14.40,7,1,31,0.72,1318,15.10,33728,5.96,1.01,0.6335,3.07,2.3733,100.00,15.00,22,15.77,9.02,0.0000
30797,14.32,7,1,31,0.72,1316,15.13,33536,5.95,1.01,0.6382,3.07,2.3733,100.00,15.00,22,15.74,9.02,0.0000
30901,14.48,7,1,31,0.72,1322,15.13,33728,5.95,1.01,0.6312,3.07,2.3723,100.00,15.00,22,15.82,9.02,0.0000
31004,14.40,7,1,31,0.72,1326,15.11,33536,5.95,1.01,0.6382,3.07,2.3718,100.00,15.00,22,15.74,9.02,0.0000
31109,14.48,7,1,31,0.72,1318,15.12,33728,5.95,1.01,0.6430,3.07,2.3720,100.00,15.00,22,15.62,9.02,0.0000
31212,14.48,7,1,31,0.72,1318,15.15,33600,5.95,1.01,0.6382,3.07,2.3723,100.00,15.00,22,15.77,9.02,0.0000
31317,14.24,7,1,31,0.72,1320,15.12,33280,5.96,1.01,0.6382,3.07,2.3708,100.00,15.00,22,15.79,9.02,0.0000
31420,14.40,7,1,31,0.72,1309,15.11,33728,5.95,1.01,0.6335,3.07,2.3710,100.00,15.00,22,15.62,9.02,0.0000
31525,14.40,7,1,31,0.72,1310,15.11,33600,5.97,1.01,0.6430,3.07,2.3712,100.00,15.00,22,15.64,9.02,0.0000
31628,14.40,7,1,31,0.72,1312,14.87,31936,5.97,1.01,0.6360,3.07,2.3733,100.00,15.00,22,15.68,9.02,0.0000
31733,14.40,7,1,31,0.72,1322,14.58,28608,5.98,1.01,0.6382,3.07,2.3750,100.00,15.00,22,15.82,9.02,0.0000
31836,14.48,7,1,31,0.72,1316,14.61,30144,5.97,1.01,0.6382,3.07,2.3755,100.00,15.00,22,15.73,9.02,0.0000
31941,14.40,7,1,31,0.72,1320,14.60,30016,5.95,1.01,0.6360,3.07,2.3760,100.00,15.00,22,15.79,9.02,0.0000
32044,14.32,7,1,31,0.72,1320,15.12,33664,5.97,1.01,0.6430,3.07,2.3750,100.00,15.00,22,15.78,9.02,0.0000
32148,14.32,7,1,31,0.72,1310,15.13,33600,5.97,1.01,0.6360,3.07,2.3755,100.00,15.00,22,15.64,9.02,0.0000
32252,14.40,7,1,31,0.72,1310,15.14,33728,5.97,1.01,0.6525,3.07,2.3770,100.00,15.00,22,15.67,9.02,0.0000
32356,14.48,7,1,31,0.72,1308,15.11,33728,5.98,1.01,0.6408,3.07,2.3758,100.00,15.00,22,15.61,9.02,0.0000
32459,14.40,7,1,31,0.72,1316,15.14,33728,5.99,1.01,0.6408,3.07,2.3770,100.00,15.00,22,15.74,9.02,0.0000
32564,14.40,7,1,31,0.72,1314,15.16,33600,5.99,1.01,0.6455,3.07,2.3773,100.00,15.00,22,15.71,9.02,0.0000
32668,14.40,7,1,31,0.72,1318,15.34,34304,5.97,1.01,0.6408,3.07,2.3782,100.00,15.00,22,15.76,9.02,0.0000
32772,14.32,7,1,31,0.72,1326,15.12,35072,5.96,1.01,0.6455,3.07,2.3790,100.00,15.00,22,15.88,9.02,0.0000
32876,14.40,7,1,31,0.72,1322,15.12,33536,5.96,1.01,0.6408,3.07,2.3795,100.00,15.00,22,15.83,9.02,0.0000
32979,14.40,7,1,31,0.72,1324,15.12,33472,5.95,1.01,0.6502,3.07,2.3788,100.00,15.00,22,15.84,9.02,0.0000
33084,14.48,7,1,31,0.72,1309,15.11,33600,5.97,1.01,0.6408,3.07,2.3770,100.00,15.00,22,15.63,9.02,0.0000
33189,14.40,7,1,31,0.72,1318,15.15,33600,5.96,1.01,0.6408,3.07,2.3765,100.00,15.00,22,15.76,9.02,0.0000
33292,14.40,7,1,31,0.72,1308,15.13,33280,5.97,1.01,0.6455,3.07,2.3750,100.00,15.00,22,15.62,9.02,0.0000
33398,14.48,7,1,31,0.72,1313,15.13,33728,5.98,1.01,0.6288,3.07,2.3765,100.00,15.00,22,15.69,9.02,0.0000
33501,14.32,7,1,31,0.72,1318,15.16,33792,5.98,1.01,0.6382,3.07,2.3767,100.00,15.00,22,15.76,9.02,0.0000
33606,14.40,7,1,31,0.72,1318,15.12,33728,5.99,1.01,0.6360,3.07,2.3770,100.00,15.00,22,15.75,9.02,0.0000
33709,14.32,7,1,31,0.72,1324,14.88,33600,5.96,1.01,0.6382,3.07,2.3785,100.00,15.00,22,15.83,9.02,0.0000
33813,14.40,7,1,31,0.72,1325,14.88,32192,5.96,1.01,0.6335,3.07,2.3800,100.00,15.00,22,15.87,9.02,0.0000
33917,14.40,7,1,31,0.72,1331,15.18,33600,5.95,1.01,0.6408,3.07,2.3778,100.00,15.00,22,15.81,9.02,0.0000
34021,14.48,7,1,31,0.72,1325,15.13,33664,5.95,1.01,0.6573,3.07,2.3742,100.00,15.00,22,15.87,9.02,0.0000
34126,14.40,7,1,31,0.72,1324,15.16,33792,5.93,1.01,0.6360,3.07,2.3735,100.00,15.00,22,15.86,9.02,0.0000
34229,14.48,7,1,31,0.72,1326,15.16,33664,5.95,1.01,0.6408,3.07,2.3715,100.00,15.00,22,15.73,9.02,0.0000
34333,14.40,7,1,31,0.72,1313,15.12,33600,5.95,1.01,0.6288,3.07,2.3725,100.00,15.00,22,15.69,9.02,0.0000
34438,14.40,7,1,31,0.72,1311,15.13,33600,5.96,1.01,0.6598,3.07,2.3730,100.00,15.00,22,15.65,9.02,0.0000
34542,14.40,7,1,31,0.72,1312,15.15,33600,5.98,1.01,0.6430,3.07,2.3723,100.00,15.00,22,15.57,9.02,0.0000
34646,14.40,7,1,31,0.72,1316,15.13,33600,5.99,1.01,0.6382,3.07,2.3755,100.00,15.00,22,15.73,9.02,0.0000
34751,14.48,7,1,31,0.72,1314,15.37,33856,5.99,1.01,0.6455,3.07,2.3788,100.00,15.00,22,15.84,9.02,0.0000
34854,14.48,7,1,31,0.72,1312,15.41,35328,5.98,1.01,0.6382,3.07,2.3792,100.00,15.00,22,15.68,9.02,0.0000
34959,14.24,7,1,31,0.72,1318,15.13,33664,5.99,1.01,0.6382,3.07,2.3818,100.00,15.00,22,15.91,9.02,0.0000
35063,14.40,7,1,31,0.72,1310,15.12,33600,5.99,1.01,0.6335,3.07,2.3828,100.00,15.00,22,15.64,9.02,0.0000
35167,14.40,7,1,31,0.72,1309,15.16,33984,5.99,1.01,0.6408,3.07,2.3850,100.00,15.00,22,15.80,9.02,0.0000
35271,14.40,7,1,31,0.72,1311,15.14,33536,5.99,1.01,0.6360,3.07,2.3878,100.00,15.00,22,15.80,9.02,0.0000
35375,14.40,7,1,31,0.72,1324,15.13,33728,5.99,1.01,0.6573,3.07,2.3870,100.00,15.00,22,15.85,9.02,0.0000
35480,14.40,7,1,31,0.72,1320,15.15,33984,5.98,1.01,0.6382,3.07,2.3845,100.00,15.00,22,15.78,9.02,0.0000
35584,14.40,7,1,31,0.72,1316,15.16,33600,5.99,1.01,0.6335,3.07,2.3840,100.00,15.00,22,15.73,9.02,0.0000
35688,14.48,7,1,31,0.72,1322,15.13,33728,5.99,1.01,0.6430,3.07,2.3830,100.00,15.00,22,15.97,9.02,0.0000
35793,14.40,7,1,31,0.72,1316,15.19,33664,5.97,1.01,0.6360,3.07,2.3810,100.00,15.00,22,15.72,9.02,0.0000
35897,14.32,7,1,31,0.72,1312,14.91,32000,5.97,1.01,0.6620,3.07,2.3803,100.00,15.00,22,15.67,9.02,0.0000
36001,14.40,7,1,31,0.72,1321,15.02,33216,5.98,1.01,0.6382,3.07,2.3805,100.00,15.00,22,15.80,9.02,0.0000
36105,14.40,7,1,31,0.72,1323,14.88,30272,5.97,1.01,0.6550,3.07,2.3813,100.00,15.00,22,15.84,9.02,0.0000
36209,14.40,7,1,31,0.72,1317,15.15,33600,5.97,1.01,0.6382,3.07,2.3828,100.00,15.00,22,15.75,9.02,0.0000
36313,14.40,7,1,31,0.72,1322,15.14,33600,5.97,1.01,0.6288,3.07,2.3807,100.00,15.00,22,15.68,9.02,0.0000
36418,14.48,7,1,31,0.72,1329,15.13,33536,5.97,1.01,0.6360,3.07,2.3815,100.00,15.00,22,16.08,9.02,0.0000
36521,14.40,7,1,31,0.72,1322,15.16,33664,5.96,1.01,0.6288,3.07,2.3800,100.00,15.00,22,15.82,9.02,0.0000
36626,14.24,7,1,31,0.72,1316,15.14,33600,5.96,1.01,0.6360,3.07,2.3788,100.00,15.00,22,15.73,9.02,0.0000
36729,14.40,7,1,31,0.72,1324,15.12,33536,5.97,1.01,0.6265,3.07,2.3790,100.00,15.00,22,15.86,9.02,0.0000
36834,14.40,7,1,31,0.72,1318,15.17,33920,5.97,1.01,0.6360,3.07,2.3782,100.00,15.00,22,15.77,9.02,0.0000
36937,14.48,7,1,31,0.72,1321,15.37,35136,5.98,1.01,0.6360,3.07,2.3788,100.00,15.00,22,15.74,9.02,0.0000
37041,14.40,7,1,31,0.72,1320,14.53,35136,5.96,1.01,0.6408,3.07,2.3792,100.00,15.00,22,15.80,9.02,0.0000
37146,14.48,7,1,31,0.72,1330,15.15,30656,5.97,1.01,0.6455,3.07,2.3800,100.00,15.00,22,15.94,9.02,0.0000
37249,14.48,7,1,31,0.72,1316,15.15,33600,5.96,1.01,0.6430,3.07,2.3798,100.00,15.00,22,15.74,9.02,0.0000
37354,14.40,7,1,31,0.72,1316,15.13,33536,5.96,1.01,0.6455,3.07,2.3775,100.00,15.00,22,15.74,9.02,0.0000
37457,14.40,7,1,31,0.72,1326,14.60,30592,5.96,1.01,0.6408,3.07,2.3773,100.00,15.00,22,15.74,9.02,0.0000
37560,14.40,7,1,31,0.72,1320,14.61,30016,5.97,1.01,0.6478,3.07,2.3785,100.00,15.00,22,15.79,9.02,0.0000
37665,14.40,7,1,31,0.72,1317,14.64,30080,5.98,1.01,0.6408,3.07,2.3788,100.00,15.00,22,15.75,9.02,0.0000
37769,14.40,7,1,31,0.72,1320,15.15,33984,5.98,1.01,0.6455,3.07,2.3790,100.00,15.00,22,15.78,9.02,0.0000
37873,14.48,7,1,31,0.72,1330,15.13,33600,5.99,1.01,0.6430,3.07,2.3782,100.00,15.00,22,15.94,9.02,0.0000
37978,14.40,7,1,31,0.72,1321,14.88,33344,5.97,1.01,0.6502,3.07,2.3790,100.00,15.00,22,15.80,9.02,0.0000
38083,14.48,7,1,31,0.72,1322,15.14,32192,5.96,1.01,0.6408,3.07,2.3790,100.00,15.00,22,15.82,9.02,0.0000
38186,14.40,7,1,31,0.72,1326,15.18,33664,5.96,1.01,0.6360,3.07,2.3775,100.00,15.00,22,15.88,9.02,0.0000
38291,14.48,7,1,31,0.72,1324,15.14,33600,5.96,1.01,0.6382,3.07,2.3778,100.00,15.00,22,15.70,9.02,0.0000
38394,14.48,7,1,31,0.72,1319,15.13,33536,5.96,1.01,0.6335,3.07,2.3785,100.00,15.00,22,15.78,9.02,0.0000
38499,14.24,7,1,31,0.72,1324,15.16,33920,5.99,1.01,0.6408,3.07,2.3785,100.00,15.00,22,15.86,9.02,0.0000
38603,14.32,7,1,31,0.72,1323,15.13,33536,5.99,1.01,0.6335,3.07,2.3803,100.00,15.00,22,15.84,9.02,0.0000
38708,14.32,7,1,31,0.72,1319,15.12,33664,5.99,1.01,0.6382,3.07,2.3815,100.00,15.00,22,15.82,9.02,0.0000
