Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
16642,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1361,15.59,36480,50.0,48.94,0.6122,3.58,2.8912,100.00,17.50,34,18.18,10.98
16746,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1355,15.80,36480,50.0,48.78,0.6455,3.58,2.8838,100.00,17.00,34,18.15,10.98
16850,0.00,0.00,0.00,0.00,712,14.48,7,15,0.80,1358,15.55,36544,50.0,48.94,0.6218,3.58,2.8800,100.00,17.50,34,18.06,10.98
16954,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1407,15.59,36416,50.0,48.94,0.6455,3.58,2.8805,100.00,17.50,34,18.00,10.98
17057,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1339,15.55,36480,50.0,49.02,0.6218,3.58,2.8853,100.00,17.50,34,18.19,10.98
17162,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1341,15.55,36608,50.0,49.02,0.6382,3.58,2.8870,100.00,17.50,34,18.07,10.98
17266,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1334,15.59,36352,50.0,49.26,0.6122,3.58,2.8918,100.00,17.50,34,18.08,10.98
17370,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1332,15.54,36480,50.0,49.18,0.6218,3.58,2.8905,100.00,17.00,34,18.10,10.98
17473,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1340,15.57,36416,50.0,49.18,0.6192,3.58,2.8918,100.00,17.50,34,18.06,10.98
17578,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1332,15.55,34880,50.0,49.10,0.6408,3.58,2.8880,100.00,17.00,34,17.93,10.59
17681,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1331,15.30,34944,50.0,49.02,0.6122,3.58,2.8805,100.00,17.00,34,17.89,10.98
17786,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1332,15.56,36480,50.0,49.02,0.6218,3.58,2.8807,100.00,17.00,34,18.07,10.59
17889,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1327,15.57,36352,50.0,49.10,0.6122,3.58,2.8803,100.00,17.00,34,18.06,10.98
17994,0.00,0.00,0.00,0.00,712,14.64,7,15,0.81,1320,15.55,36544,50.0,49.26,0.6192,3.58,2.8843,100.00,17.50,34,17.90,10.98
18097,0.00,0.00,0.00,0.00,712,14.32,7,15,0.81,1318,15.12,33344,50.0,49.26,0.6312,3.58,2.8878,100.00,17.00,34,18.08,10.98
18202,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1324,15.10,33344,50.0,49.34,0.6192,3.58,2.8860,100.00,17.00,34,20.45,10.98
18306,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1317,15.08,33536,50.0,49.42,0.6240,3.58,2.8870,100.00,17.00,34,15.48,10.98
18411,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1320,15.11,33344,50.0,49.34,0.6192,3.58,2.8898,100.00,16.50,34,15.58,10.98
18514,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1323,15.09,33344,50.0,49.26,0.6312,3.58,2.8872,100.00,16.50,34,18.05,10.98
18619,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1324,15.10,33600,50.0,49.34,0.6192,3.58,2.8850,100.00,16.50,34,18.10,10.98
18723,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1325,15.35,34944,50.0,49.42,0.6408,3.58,2.8818,100.00,16.50,34,18.08,10.98
18828,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1325,15.09,33408,50.0,49.34,0.6192,3.58,2.8780,100.00,16.50,34,18.00,10.98
18932,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1333,15.07,33472,50.0,49.34,0.6240,3.58,2.8758,100.00,16.50,34,17.99,10.98
19036,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1323,15.12,33280,50.0,49.34,0.6218,3.58,2.8700,100.00,16.50,34,18.06,10.98
19139,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1320,15.10,33408,50.0,49.42,0.6145,3.58,2.8687,100.00,16.50,34,18.13,10.98
19244,0.00,0.00,0.00,0.00,712,14.40,7,15,0.82,1326,15.10,33536,50.0,49.34,0.6192,3.58,2.8672,100.00,16.50,34,17.94,10.98
19349,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1322,15.12,33344,50.0,49.42,0.6192,3.58,2.8670,100.00,16.50,34,18.06,10.98
19452,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1321,15.08,33536,50.0,49.34,0.6312,3.58,2.8675,100.00,16.00,34,18.07,10.98
19556,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1328,15.10,33600,50.0,49.34,0.6218,3.58,2.8622,100.00,16.50,34,18.05,10.98
19660,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1317,15.09,33088,50.0,49.34,0.6218,3.58,2.8622,100.00,17.00,34,17.83,10.59
19764,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1312,14.84,31872,50.0,49.34,0.6122,3.58,2.8645,100.00,16.50,34,18.00,10.98
19869,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1316,14.99,33408,50.0,49.50,0.6192,3.58,2.8632,100.00,16.50,34,18.09,10.59
19972,0.00,0.00,0.00,0.00,712,14.32,7,15,0.82,1321,15.13,33472,50.0,49.42,0.6265,3.58,2.8620,100.00,16.50,34,17.98,10.98
20076,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1318,15.10,33536,50.0,49.42,0.6192,3.58,2.8613,100.00,16.50,34,18.01,10.59
20180,0.00,0.00,0.00,0.00,712,14.40,7,15,0.82,1316,15.10,33408,50.0,49.34,0.6240,3.58,2.8592,100.00,16.00,34,18.03,10.98
20284,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1324,15.11,33408,50.0,49.58,0.6122,3.58,2.8590,100.00,16.50,34,18.12,10.59
20388,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1316,15.08,33472,50.0,49.50,0.6240,3.58,2.8573,100.00,16.50,34,17.88,10.98
20491,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1318,15.11,33408,50.0,49.50,0.6122,3.58,2.8548,100.00,16.50,34,18.02,10.59
20596,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1320,14.57,29824,50.0,49.42,0.6192,3.58,2.8535,100.00,16.00,34,18.12,10.98
20700,0.00,0.00,0.00,0.00,712,14.32,7,15,0.82,1323,15.09,33664,50.0,49.34,0.6335,3.58,2.8495,100.00,16.50,34,18.01,10.59
20804,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1322,14.60,30144,50.0,49.42,0.6192,3.58,2.8468,100.00,16.50,34,18.05,10.98
20908,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1323,15.35,33536,50.0,49.42,0.6408,3.58,2.8433,100.00,15.50,34,18.09,10.59
21012,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1327,15.09,33472,50.0,49.34,0.6218,3.33,2.8413,100.00,16.50,34,18.02,10.98
21116,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1318,15.11,33408,50.0,49.42,0.6430,3.58,2.8395,100.00,16.50,34,18.02,10.59
21219,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1321,15.10,30016,50.0,49.42,0.6145,3.33,2.8373,100.00,16.00,34,17.90,10.98
21324,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1324,14.55,33472,50.0,49.34,0.6455,3.58,2.8323,100.00,16.00,34,18.16,10.98
21427,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1327,15.13,29888,50.0,49.42,0.6145,3.33,2.8273,100.00,16.00,34,18.07,10.98
21531,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1322,14.57,29952,50.0,49.34,0.6192,3.33,2.8258,100.00,16.00,34,18.08,10.59
21638,0.00,0.00,0.00,0.00,712,14.40,7,15,0.82,1326,14.57,30080,50.0,49.34,0.6240,3.33,2.8210,100.00,15.50,34,18.11,10.98
21739,0.00,0.00,0.00,0.00,712,14.56,7,15,0.82,1331,14.60,29888,50.0,49.26,0.6192,3.33,2.8185,100.00,16.50,34,17.94,10.59
21843,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1324,14.54,28416,50.0,49.26,0.6408,3.58,2.8153,100.00,16.00,34,17.95,10.98
21947,0.00,0.00,0.00,0.00,712,14.48,7,15,0.82,1330,14.32,28416,50.0,49.26,0.6192,3.33,2.8123,100.00,15.50,34,18.20,10.59
22051,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1337,14.59,29888,50.0,49.26,0.6192,3.33,2.8047,100.00,16.00,34,18.00,10.98
22155,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1332,15.10,33472,50.0,49.02,0.6170,3.33,2.7988,100.00,16.00,34,18.01,10.59
22259,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1333,15.09,33536,50.0,49.10,0.6382,3.33,2.7945,100.00,15.00,34,18.02,10.98
22362,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1341,15.12,33408,50.0,49.10,0.6122,3.33,2.7908,100.00,16.00,34,17.87,10.59
22467,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1338,14.55,30016,50.0,49.10,0.6218,3.33,2.7893,100.00,16.50,34,17.97,10.98
22571,0.00,0.00,0.00,0.00,712,14.64,7,15,0.81,1329,15.12,33536,50.0,49.18,0.6122,3.33,2.7887,100.00,16.50,35,17.99,10.59
22676,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1327,15.10,33344,50.0,49.26,0.6265,3.33,2.7873,100.00,16.00,35,18.20,10.98
22779,0.00,0.00,0.00,0.00,712,14.40,7,15,0.81,1334,15.10,32896,50.0,49.26,0.6170,3.33,2.7853,100.00,16.00,35,17.99,10.59
22883,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1335,14.83,33728,50.0,49.26,0.6122,3.33,2.7828,100.00,16.00,35,18.03,10.98
22987,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1332,15.37,30528,50.0,49.02,0.6312,3.33,2.7800,100.00,15.00,35,18.03,10.59
23092,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1342,14.57,33344,50.0,49.02,0.6145,3.33,2.7768,100.00,16.00,35,20.45,10.98
23196,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1335,15.10,33472,50.0,49.10,0.6240,3.33,2.7725,100.00,16.00,35,17.90,10.59
23299,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1327,15.12,33408,50.0,49.10,0.6122,3.33,2.7717,100.00,16.50,35,18.04,10.98
23403,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1334,15.10,33664,50.0,49.18,0.6335,3.33,2.7713,100.00,16.50,35,17.97,10.59
23507,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1334,15.13,33536,50.0,49.18,0.6098,3.33,2.7692,100.00,16.50,35,18.00,10.98
23611,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1331,15.11,33472,50.0,49.18,0.6218,3.33,2.7683,100.00,15.50,35,18.04,10.59
23715,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1343,15.10,33664,50.0,49.02,0.6240,3.33,2.7652,100.00,16.00,35,18.03,10.98
23819,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1336,15.13,33472,50.0,49.10,0.6408,3.33,2.7635,100.00,16.50,35,18.04,10.59
23923,0.00,0.00,0.00,0.00,712,14.56,7,15,0.81,1336,15.09,33344,50.0,49.10,0.6122,3.33,2.7633,100.00,16.00,35,15.57,10.98
24028,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1339,14.85,31936,50.0,48.94,0.6240,3.33,2.7612,100.00,16.00,35,18.01,10.59
24133,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1338,15.12,33472,50.0,49.10,0.6145,3.33,2.7625,100.00,16.50,35,18.01,10.59
24237,0.00,0.00,0.00,0.00,712,14.48,7,15,0.81,1336,15.12,33472,50.0,49.02,0.6192,3.33,2.7615,100.00,15.50,35,18.02,10.59
24340,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1342,15.10,33600,50.0,49.02,0.6218,3.33,2.7605,100.00,16.00,35,18.10,10.98
24446,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1401,15.13,33408,50.0,49.10,0.6455,3.33,2.7608,100.00,16.50,35,20.43,10.98
24550,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1336,15.11,33600,50.0,49.02,0.6122,3.33,2.7603,100.00,16.00,35,18.01,10.59
24653,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1342,15.10,33536,50.0,49.02,0.6265,3.33,2.7575,100.00,16.00,35,18.17,10.59
24757,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1340,15.13,33408,50.0,48.94,0.6145,3.33,2.7560,100.00,16.00,35,18.04,10.59
24861,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1331,15.10,33536,50.0,48.94,0.6145,3.33,2.7550,100.00,16.50,35,17.85,10.98
24965,0.00,0.00,0.00,0.00,712,14.64,7,16,0.81,1332,15.12,33664,50.0,49.10,0.6145,3.33,2.7545,100.00,16.00,35,18.03,10.59
25069,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1342,15.37,35008,50.0,49.10,0.6408,3.33,2.7560,100.00,16.50,35,18.02,10.98
25174,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1330,15.34,33536,50.0,49.02,0.6192,3.33,2.7595,100.00,16.50,35,17.84,10.59
25277,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1336,15.11,33408,50.0,49.02,0.6192,3.33,2.7600,100.00,16.00,35,18.15,10.98
25381,0.00,0.00,0.00,0.00,712,14.32,7,16,0.81,1340,15.23,36480,50.0,49.02,0.6455,3.33,2.7590,100.00,16.50,35,20.46,10.59
25485,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1338,15.57,36672,50.0,49.10,0.6122,3.33,2.7550,100.00,16.00,35,18.07,10.98
25590,0.00,0.00,0.00,0.00,712,14.48,7,16,0.81,1338,15.18,33472,50.0,49.10,0.6382,3.33,2.7553,100.00,15.50,35,18.07,10.59
25694,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1346,15.59,36480,50.0,49.02,0.6122,3.33,2.7557,100.00,16.50,35,18.07,10.98
25799,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1338,15.58,36672,50.0,49.10,0.6240,3.33,2.7542,100.00,16.00,35,17.95,10.59
25902,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1338,15.60,36480,50.0,49.02,0.6145,3.33,2.7510,100.00,16.00,35,18.01,10.98
26007,0.00,0.00,0.00,0.00,712,14.48,7,16,0.81,1344,15.12,33280,50.0,48.86,0.6145,3.33,2.7458,100.00,16.50,35,18.07,10.59
26112,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1341,14.87,32000,50.0,48.94,0.6192,3.33,2.7437,100.00,16.00,35,18.07,10.98
26217,0.00,0.00,0.00,0.00,712,14.40,7,16,0.80,1340,15.35,36224,50.0,48.94,0.6218,3.33,2.7448,100.00,15.50,35,17.97,10.59
26320,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1348,15.12,33600,50.0,49.02,0.6218,3.33,2.7445,100.00,16.50,35,18.03,10.59
26424,0.00,0.00,0.00,0.00,712,14.32,7,16,0.81,1334,15.12,33600,50.0,49.02,0.6430,3.33,2.7483,100.00,16.50,35,17.91,10.59
26529,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1336,15.14,33536,50.0,48.86,0.6122,3.33,2.7470,100.00,16.00,35,18.14,10.98
26635,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1343,15.59,36608,50.0,49.02,0.6288,3.33,2.7488,100.00,16.50,35,18.06,10.59
26738,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1344,15.58,36672,50.0,49.02,0.6122,3.33,2.7483,100.00,16.00,35,18.14,10.98
26842,0.00,0.00,0.00,0.00,712,14.56,7,16,0.81,1345,15.61,36480,50.0,48.86,0.6312,3.33,2.7443,100.00,15.50,35,17.98,10.59
26946,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1353,15.58,36544,50.0,48.78,0.6145,3.33,2.7410,100.00,16.00,35,18.12,10.98
27050,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1344,15.59,36672,50.0,48.78,0.6288,3.33,2.7410,100.00,16.50,35,17.96,10.59
27154,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1341,15.61,36416,50.0,48.86,0.6145,3.33,2.7412,100.00,16.00,35,18.03,10.98
27258,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.58,36608,50.0,48.86,0.6265,3.33,2.7390,100.00,16.00,35,17.95,10.59
27361,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.84,36544,50.0,48.78,0.6122,3.33,2.7382,100.00,16.50,35,17.99,10.98
27466,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1343,15.59,36480,50.0,48.94,0.6240,3.33,2.7370,100.00,15.50,35,18.03,10.59
27570,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1356,15.57,36608,50.0,48.78,0.6145,3.33,2.7353,100.00,16.00,35,18.01,10.98
27673,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.60,36608,50.0,48.78,0.6265,3.33,2.7323,100.00,16.00,35,18.01,10.59
27778,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1348,15.60,36480,50.0,48.78,0.6218,3.33,2.7308,100.00,15.50,35,18.04,10.98
27881,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1348,15.58,36672,50.0,48.78,0.6335,3.33,2.7300,100.00,16.00,35,17.96,10.59
27985,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1350,15.59,36544,50.0,48.70,0.6122,3.33,2.7268,100.00,16.00,35,18.00,10.98
28089,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.61,36480,50.0,48.78,0.6218,3.33,2.7285,100.00,15.50,35,18.05,10.59
28194,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1356,15.55,35648,50.0,48.78,0.6192,3.33,2.7280,100.00,16.00,35,17.98,10.98
28298,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.35,34944,50.0,48.78,0.6218,3.33,2.7277,100.00,16.00,35,18.02,10.59
28401,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.60,36480,50.0,48.70,0.6218,3.33,2.7277,100.00,16.00,35,18.07,10.98
28505,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.58,36736,50.0,48.78,0.6192,3.33,2.7280,100.00,16.50,35,17.92,10.59
28609,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1345,15.61,36544,50.0,48.78,0.6192,3.33,2.7298,100.00,16.50,35,18.09,10.98
28713,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1343,15.60,36544,50.0,48.78,0.6192,3.33,2.7330,100.00,16.00,35,17.99,10.59
28817,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1353,15.58,36672,50.0,48.78,0.6240,3.33,2.7338,100.00,16.00,35,17.98,10.98
28921,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1344,15.61,40000,50.0,48.86,0.6170,3.33,2.7353,100.00,16.50,35,17.97,10.59
29025,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,16.12,36544,50.0,48.78,0.6218,3.33,2.7350,100.00,16.00,35,18.06,10.98
29128,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1350,15.58,36736,50.0,48.78,0.6192,3.33,2.7345,100.00,16.00,35,17.96,10.59
29233,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1346,15.61,36544,50.0,48.78,0.6145,3.33,2.7332,100.00,16.00,35,18.11,10.98
29336,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1348,15.59,36608,50.0,48.78,0.6170,3.33,2.7328,100.00,15.50,35,18.06,10.59
29441,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1359,15.80,38272,50.0,48.78,0.6240,3.33,2.7295,100.00,16.00,35,18.04,10.98
29544,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1349,15.59,36480,50.0,48.78,0.6122,3.33,2.7265,100.00,16.00,35,18.00,10.59
29648,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1354,15.58,36608,50.0,48.78,0.6335,3.33,2.7240,100.00,15.50,35,18.15,10.98
29753,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1358,15.58,36672,50.0,48.62,0.6192,3.33,2.7240,100.00,16.00,35,18.02,10.59
29856,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1352,15.60,36480,50.0,48.70,0.6240,3.33,2.7233,100.00,15.50,35,18.01,10.98
29961,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1355,16.11,40128,50.0,48.70,0.6218,3.33,2.7230,100.00,16.50,35,18.01,10.59
30064,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1346,16.11,40192,50.0,48.78,0.6218,3.33,2.7233,100.00,16.00,35,18.02,10.98
30168,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1349,15.60,36544,50.0,48.70,0.6170,3.33,2.7240,100.00,16.00,35,17.99,10.59
30272,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1354,16.10,39936,50.0,48.78,0.6192,3.33,2.7250,100.00,16.00,35,18.11,10.98
30375,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1348,15.35,35136,50.0,48.78,0.6170,3.33,2.7248,100.00,16.00,35,18.03,10.59
30480,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1350,15.36,37504,50.0,48.78,0.6312,3.33,2.7250,100.00,15.50,35,18.07,10.98
30584,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1359,16.11,40192,50.0,48.78,0.6098,3.33,2.7230,100.00,16.00,35,18.07,10.59
30688,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1353,16.11,40256,50.0,48.54,0.6430,3.33,2.7200,100.00,16.00,35,17.92,10.98
30792,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1356,16.16,40192,50.0,48.54,0.6218,3.33,2.7157,100.00,15.50,35,15.60,10.59
30897,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1358,16.11,40256,50.0,48.62,0.6192,3.33,2.7128,100.00,16.00,35,17.95,10.98
31001,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1354,16.13,40128,50.0,48.62,0.6170,3.33,2.7100,100.00,16.00,35,15.46,10.59
31104,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1352,16.14,40064,50.0,48.78,0.6288,3.33,2.7107,100.00,15.50,35,15.51,10.98
31208,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1358,16.12,40256,50.0,48.78,0.6122,3.33,2.7150,100.00,16.50,35,18.04,10.59
31312,0.00,0.00,0.00,0.00,712,14.48,7,16,0.80,1349,16.13,40128,50.0,48.78,0.6382,3.33,2.7160,100.00,16.50,35,17.99,10.98
31416,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1351,16.13,40000,50.0,48.78,0.6122,3.33,2.7172,100.00,16.00,35,15.52,10.59
31520,0.00,0.00,0.00,0.00,712,14.32,7,16,0.80,1354,16.11,40256,50.0,48.78,0.6192,3.33,2.7180,100.00,16.00,35,18.05,10.98
31624,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1354,16.24,41664,50.0,48.78,0.6192,3.33,2.7200,100.00,16.00,35,17.92,10.59
31729,0.00,0.00,0.00,0.00,712,14.40,7,16,0.80,1352,16.37,41600,50.0,48.78,0.6240,3.33,2.7195,100.00,15.50,35,17.95,10.98
31832,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1364,16.11,40192,50.0,48.70,0.6455,3.33,2.7153,100.00,16.00,35,18.11,10.59
31936,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1357,16.14,40064,50.0,48.70,0.6192,3.33,2.7145,100.00,16.00,35,17.94,10.98
32041,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1355,16.11,40128,50.0,48.70,0.6192,3.33,2.7132,100.00,15.50,35,18.16,10.59
32144,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1360,16.10,40192,50.0,48.54,0.6218,3.33,2.7095,100.00,16.00,35,17.95,10.98
32249,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1356,16.13,40064,50.0,48.70,0.6408,3.33,2.7070,100.00,15.50,35,18.00,10.98
32353,0.00,0.00,0.00,0.00,712,14.56,7,16,0.80,1366,16.12,40128,50.0,48.54,0.6218,3.33,2.7048,100.00,16.00,35,18.00,10.59
32457,0.00,0.00,0.00,0.00,712,14.56,7,16,0.79,1360,16.07,40512,50.0,48.38,0.6192,3.33,2.7005,100.00,15.50,35,17.87,10.59
32561,0.00,0.00,0.00,0.00,712,14.48,7,16,0.79,1363,16.37,38912,50.0,48.23,0.6145,3.33,2.6923,100.00,15.00,35,15.47,10.59
32665,0.00,0.00,0.00,0.00,712,14.40,7,16,0.79,1358,16.11,40192,50.0,48.15,0.6265,3.33,2.6877,100.00,16.00,35,17.78,10.59
32770,0.00,0.00,0.00,0.00,712,14.48,7,16,0.79,1356,16.12,40192,50.0,48.23,0.6218,3.33,2.6865,100.00,16.00,35,17.91,10.59
32875,0.00,0.00,0.00,0.00,712,14.48,7,16,0.79,1350,16.15,43072,50.0,48.30,0.6192,3.33,2.6850,100.00,15.50,35,15.36,10.59
32978,0.00,0.00,0.00,0.00,712,14.56,7,16,0.79,1359,16.58,40128,50.0,48.38,0.6145,3.33,2.6890,100.00,16.50,35,17.90,10.59
33082,0.00,0.00,0.00,0.00,712,14.48,7,16,0.79,1349,16.13,40128,50.0,48.38,0.6288,3.33,2.6925,100.00,16.50,35,17.89,10.59
33186,0.00,0.00,0.00,0.00,712,14.56,7,16,0.79,1349,16.14,40000,50.0,48.46,0.6145,3.33,2.6935,100.00,16.00,35,17.94,10.59
33291,0.00,0.00,0.00,0.00,712,14.48,7,16,0.79,1353,16.11,40256,50.0,48.46,0.6265,3.33,2.6953,100.00,16.50,35,17.83,10.59
33394,0.00,0.00,0.00,0.00,712,14.56,7,16,0.79,1349,16.57,43200,50.0,48.46,0.6240,3.33,2.6980,100.00,16.50,35,18.00,10.59
33498,0.00,0.00,0.00,0.00,712,14.56,7,16,0.79,1347,16.14,40000,50.0,48.46,0.6218,3.33,2.7020,100.00,16.00,35,17.87,10.59
33602,0.00,0.00,0.00,0.00,712,14.56,7,16,0.79,1354,16.11,40192,50.0,48.70,0.6192,3.33,2.7048,100.00,16.50,35,17.84,10.59
