Time (msec),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
21110,0.00,1,66,847,14.10,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
21214,0.00,1,66,846,14.11,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
21318,0.00,1,66,846,14.09,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
21422,0.00,1,66,850,14.08,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.01,42,0.0000
21525,0.00,1,66,850,14.58,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
21630,0.00,1,66,849,14.35,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
21734,0.00,1,66,846,14.31,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
21837,0.00,1,66,844,14.53,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
21942,0.00,1,66,840,14.57,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
22046,0.00,1,65,843,14.56,0.00,0.00,2.30,1.0000,15.00,32.262,4.31,0,7,0.51,1.01,42,0.0000
22150,0.00,1,65,841,14.54,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
22253,0.00,1,65,843,14.63,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
22357,0.00,1,65,841,14.56,0.00,0.00,2.30,1.0000,15.00,32.262,4.31,0,7,0.51,1.01,42,0.0000
22462,0.00,1,65,841,14.57,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
22565,0.00,1,65,841,14.57,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
22669,0.00,1,65,844,14.76,0.00,0.00,2.30,1.0000,15.00,32.262,4.31,0,7,0.51,1.02,42,0.0000
22773,0.00,1,65,845,14.59,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
22877,0.00,1,65,846,14.62,0.00,0.00,2.30,1.0000,15.00,32.262,4.31,0,7,0.51,1.01,42,0.0000
22980,0.00,1,65,847,14.55,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
23085,0.00,1,65,850,14.58,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
23189,0.00,1,65,851,14.58,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
23293,0.00,1,65,849,14.56,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.01,42,0.0000
23397,0.00,1,65,852,14.53,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
23501,0.00,1,65,850,14.57,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
23604,0.00,1,65,854,14.56,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
23709,0.00,1,65,850,14.58,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.01,42,0.0000
23813,0.00,1,65,849,14.37,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.01,42,0.0000
23917,0.00,1,65,846,14.56,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
24020,0.00,1,65,847,14.59,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.01,42,0.0000
24125,0.00,1,65,846,14.63,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.01,42,0.0000
24230,0.00,1,65,847,14.58,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.01,42,0.0000
24335,0.00,1,65,846,14.64,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
24439,0.00,1,65,847,14.56,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
24544,0.00,1,65,849,14.56,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
24648,0.00,1,65,851,14.54,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
24751,0.00,1,65,852,14.82,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
24856,0.00,1,65,851,14.53,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
24960,0.00,1,65,854,14.58,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
25063,0.00,1,65,856,14.53,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
25168,0.00,1,65,853,14.58,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
25273,0.00,1,65,852,14.64,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
25377,0.00,1,65,854,14.55,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
25480,0.00,1,65,855,14.57,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
25584,0.00,1,65,855,14.60,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
25689,0.00,1,65,850,14.57,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
25792,0.00,1,65,851,14.55,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
25896,0.00,1,65,850,14.33,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26000,0.00,1,65,852,14.32,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
26105,0.00,1,65,850,14.53,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26208,0.00,1,65,854,14.59,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26312,0.00,1,65,852,14.55,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26416,0.00,1,65,854,14.53,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26520,0.00,1,65,854,14.59,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26623,0.00,1,65,855,15.11,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26728,0.00,1,65,856,14.58,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
26832,0.00,1,65,853,14.58,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
26935,0.00,1,65,853,14.56,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27040,0.00,1,65,855,14.53,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27143,0.00,1,65,856,14.63,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27248,0.00,1,65,853,14.55,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
27351,0.00,1,65,856,14.55,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27455,0.00,1,65,856,15.12,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,0,7,0.51,1.00,42,0.0000
27560,0.00,1,65,856,14.57,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27663,0.00,1,65,856,14.64,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27768,0.00,1,65,858,15.00,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27871,0.00,1,65,859,14.56,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
27975,0.00,1,65,860,14.55,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
28078,0.00,1,65,858,14.39,0.00,0.00,2.30,1.0000,15.00,31.309,4.31,0,7,0.51,1.00,42,0.0000
28183,0.00,1,65,862,15.20,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
28287,0.00,1,65,862,15.13,0.00,0.00,2.30,1.0000,15.00,31.309,4.31,0,7,0.51,1.00,42,0.0000
28391,0.00,1,65,864,15.13,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
28495,0.00,1,65,860,15.11,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.51,1.00,42,0.0000
28598,0.00,1,65,860,15.12,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,0,7,0.50,1.00,42,0.0000
28703,0.00,1,65,864,15.13,0.00,0.00,2.30,1.0000,15.00,31.309,4.31,0,7,0.50,1.00,42,0.0000
28806,0.00,1,65,872,15.11,0.00,0.00,2.30,1.0000,15.00,31.309,4.31,0,7,0.50,1.00,42,0.0000
28911,0.00,1,65,874,15.13,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,0,7,0.50,1.00,42,0.0000
29015,0.00,1,65,881,15.12,0.00,0.00,2.30,1.0000,15.00,31.309,4.31,0,7,0.50,1.00,42,0.0000
29120,0.00,1,65,883,15.34,0.00,0.00,2.30,1.0000,15.00,31.309,4.31,0,7,0.50,1.00,42,0.0000
29223,0.00,1,65,882,15.16,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.50,1.00,42,0.0000
29327,0.00,1,65,878,15.20,0.00,0.00,2.30,1.0000,15.00,31.309,4.31,0,7,0.50,1.00,42,0.0000
29432,0.00,1,65,879,15.11,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.50,1.00,42,0.0000
29535,0.00,1,65,880,15.14,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,0,7,0.49,1.00,42,0.0000
29639,0.00,1,65,876,15.11,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.49,1.00,42,0.0000
29742,0.00,1,65,877,15.10,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.49,1.00,42,0.0000
29847,0.00,1,65,875,15.14,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,0,7,0.49,1.00,42,0.0000
29951,0.00,1,65,876,15.13,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.49,1.00,42,0.0000
30056,0.00,1,65,873,15.08,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,0,7,0.49,1.00,42,0.0000
30159,0.00,1,65,874,14.89,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.49,1.00,42,0.0000
30264,0.00,1,65,875,14.99,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,0,7,0.49,1.00,42,0.0000
30369,0.00,1,65,876,15.14,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.49,1.00,42,0.0000
30473,0.00,1,65,875,15.13,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,0,7,0.49,1.00,42,0.0000
30576,0.00,1,65,880,15.11,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.49,1.00,42,0.0000
30681,0.00,1,65,880,15.14,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,0,7,0.49,1.00,41,0.0000
30786,0.00,1,65,881,15.12,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,0,7,0.49,1.00,41,0.0000
30889,5.49,1,65,879,15.10,0.00,0.00,2.30,1.0000,15.00,32.897,7.06,0,7,0.49,1.00,41,0.0000
30993,13.33,1,65,894,15.13,0.00,0.00,2.82,1.0000,16.50,47.828,12.16,0,7,0.51,1.12,41,0.0796
31098,15.29,1,65,903,15.14,0.00,0.00,3.33,1.0000,16.50,80.866,22.75,0,7,0.56,1.35,41,0.3013
31201,0.00,1,65,1121,15.34,0.00,0.00,4.35,1.0000,16.00,78.960,12.16,0,7,0.72,1.41,41,0.4396
31306,0.00,1,65,1229,15.33,0.00,0.00,4.35,1.0000,15.00,57.994,5.49,0,7,0.90,1.23,41,0.2173
31411,1.96,1,65,1332,14.85,0.00,0.00,3.58,1.0000,15.00,43.381,4.71,0,7,0.94,1.03,41,0.0548
31516,5.10,1,65,1246,14.57,0.00,0.00,3.07,1.0000,15.00,39.886,7.84,0,7,0.87,0.91,41,-0.0841
31621,5.10,1,65,1207,15.12,0.00,0.00,3.33,1.0000,16.00,45.604,9.80,0,7,0.80,0.97,41,-0.0498
31726,5.10,1,65,1056,15.59,0.00,0.00,3.33,1.0000,15.50,50.369,9.80,0,7,0.78,1.03,41,0.0248
31830,5.10,1,65,1011,15.59,0.00,0.00,3.58,1.0000,15.50,55.452,10.20,0,7,0.80,1.07,41,0.0562
31935,5.10,1,65,987,15.14,0.00,0.00,3.58,1.0000,15.00,61.170,11.76,0,7,0.82,1.09,41,0.0765
32039,3.14,1,65,990,16.63,0.00,0.00,3.84,1.0000,16.50,67.206,12.94,0,7,0.87,1.11,41,0.0985
32142,0.78,1,65,1026,14.59,0.00,0.00,4.10,1.0000,18.00,65.936,9.41,0,7,0.92,1.16,41,0.1158
32247,0.78,1,65,1048,13.94,0.00,0.00,4.10,1.0000,19.50,59.264,7.45,0,7,0.95,1.12,41,0.0830
32350,1.18,1,65,1031,13.36,0.00,0.00,3.84,1.0000,20.00,53.864,7.06,0,7,0.95,1.07,41,0.0276
32454,0.00,1,65,978,14.17,0.00,0.00,3.84,1.0000,19.50,50.369,6.67,2,7,0.93,1.02,41,-0.0109
32559,0.00,1,65,916,14.63,0.00,0.00,3.58,1.0000,18.50,45.604,4.71,2,7,0.90,1.00,41,-0.0297
32662,0.00,1,65,784,15.13,0.00,0.00,3.33,1.0000,15.00,43.381,4.71,2,7,0.86,0.94,41,-0.0599
32767,0.00,1,65,726,15.59,0.00,0.00,3.07,1.0000,15.00,43.063,4.71,3,7,0.83,0.94,41,-0.0695
32870,0.00,1,65,709,15.62,0.00,0.00,3.07,1.0000,15.00,46.240,7.06,3,7,0.80,0.95,41,-0.0619
32974,0.00,1,65,762,15.63,0.00,0.00,3.33,1.0000,15.00,45.922,5.10,2,7,0.79,0.99,41,-0.0204
33078,0.00,1,65,832,15.10,0.00,0.00,3.07,1.0000,15.00,43.698,4.71,2,7,0.78,0.99,41,-0.0182
33183,0.00,1,65,835,16.39,0.00,0.00,3.07,1.0000,15.00,41.157,4.71,2,7,0.76,0.96,41,-0.0430
33286,0.00,1,65,950,14.42,0.00,0.00,2.82,1.0000,15.00,37.980,4.71,2,7,0.74,0.94,41,-0.0658
33391,0.39,1,65,967,13.67,0.00,0.00,2.82,1.0000,15.00,35.439,4.71,0,7,0.71,0.93,41,-0.0764
33494,2.75,1,65,976,13.20,0.00,0.00,2.82,1.0000,15.50,35.439,6.27,0,7,0.68,0.92,41,-0.0830
33599,5.10,1,65,981,13.11,0.00,0.00,2.82,1.0000,16.00,40.204,7.84,0,7,0.65,0.97,41,-0.0504
33703,6.27,1,65,998,13.14,0.00,0.00,3.07,1.0000,16.00,48.463,10.59,0,7,0.65,1.05,41,0.0190
33807,6.27,1,65,1031,13.13,0.00,0.00,3.33,1.0000,16.50,56.723,11.37,0,7,0.69,1.13,41,0.1150
33913,5.49,1,65,1099,13.12,0.00,0.00,3.58,1.0000,16.00,61.806,11.76,0,7,0.75,1.15,41,0.1417
34016,5.49,1,65,1147,13.10,0.00,0.00,3.84,1.0000,15.00,63.077,11.37,0,7,0.83,1.14,41,0.1362
34120,1.18,1,65,1204,13.66,0.00,0.00,4.10,1.0000,17.00,61.170,9.80,0,7,0.90,1.15,41,0.1173
34224,1.18,1,65,1230,14.10,0.00,0.00,4.10,1.0000,18.00,51.640,7.06,0,7,0.94,1.09,41,0.0664
34329,1.96,1,65,1186,13.58,0.00,0.00,3.58,1.0000,17.50,44.334,6.27,2,7,0.92,0.98,41,-0.0375
34433,3.14,1,65,1095,13.94,0.00,0.00,3.33,1.0000,16.00,42.428,7.84,2,7,0.86,0.92,41,-0.0803
34537,3.14,1,65,1004,15.12,0.00,0.00,3.33,1.0000,15.50,45.922,8.63,3,7,0.81,0.96,41,-0.0537
34641,0.78,1,65,936,15.61,0.00,0.00,3.33,1.0000,15.50,51.005,9.41,3,7,0.80,1.01,41,-0.0105
34745,0.00,1,65,899,15.62,0.00,0.00,3.33,1.0000,15.50,51.322,6.27,3,7,0.80,1.03,41,0.0265
34849,0.00,1,65,880,15.59,0.00,0.00,3.33,1.0000,15.00,45.287,4.71,3,7,0.80,1.00,41,0.0087
34953,0.00,1,65,862,18.55,0.00,0.00,3.07,1.0000,15.00,42.428,4.71,3,7,0.79,0.97,41,-0.0322
35057,0.00,1,65,880,14.14,0.00,0.00,3.07,1.0000,15.00,39.568,4.31,3,7,0.77,0.95,41,-0.0515
35160,0.00,1,65,895,14.12,0.00,0.00,2.82,1.0000,15.00,36.709,4.31,3,7,0.73,0.93,41,-0.0715
35265,0.00,1,65,902,14.38,0.00,0.00,2.82,1.0000,15.00,34.486,4.31,3,7,0.70,0.92,41,-0.0870
35369,0.00,1,65,906,14.13,0.00,0.00,2.56,1.0000,15.00,32.897,4.31,3,7,0.67,0.92,41,-0.0898
35472,0.00,1,65,875,14.11,0.00,0.00,2.56,1.0000,15.00,32.262,4.31,3,7,0.63,0.92,41,-0.0887
35577,0.00,1,65,852,14.13,0.00,0.00,2.56,1.0000,15.00,31.627,4.31,3,7,0.61,0.93,41,-0.0789
35681,0.00,1,65,818,14.11,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,3,7,0.58,0.93,41,-0.0723
35784,0.00,1,65,807,14.08,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,3,7,0.56,0.95,41,-0.0608
35889,0.00,1,65,785,13.63,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,3,7,0.55,0.96,41,-0.0500
35992,0.00,1,65,774,13.66,0.00,0.00,2.30,1.0000,15.00,32.262,4.31,3,7,0.54,0.97,41,-0.0373
36096,0.00,1,65,768,13.10,0.00,0.00,2.30,1.0000,15.00,32.897,4.31,3,7,0.54,0.98,41,-0.0241
36201,0.00,1,65,766,13.16,0.00,0.00,2.30,1.0000,15.00,33.215,4.31,3,7,0.53,1.00,41,-0.0091
36304,0.00,1,65,762,13.15,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.53,1.00,41,-0.0066
36408,0.00,1,65,767,13.14,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.53,1.00,41,-0.0045
36512,0.00,1,65,771,12.92,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.53,1.00,41,-0.0030
36617,0.00,1,65,774,12.91,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.54,1.00,41,0.0000
36721,0.00,1,65,781,13.14,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.54,1.00,41,0.0000
36825,0.00,1,65,776,13.15,0.00,0.00,2.30,1.0000,15.00,33.850,4.31,3,7,0.54,1.00,41,0.0000
36929,0.00,1,65,780,13.12,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.54,1.00,41,0.0000
37033,0.00,1,65,788,13.59,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.54,1.00,41,0.0000
37136,0.00,1,65,794,13.92,0.00,0.00,2.56,1.0000,15.00,33.533,4.31,3,7,0.54,1.00,41,0.0000
37241,0.00,1,65,797,14.11,0.00,0.00,2.30,1.0000,15.00,33.533,4.31,3,7,0.54,1.00,41,0.0000
37344,0.00,1,65,802,14.31,0.00,0.00,2.30,1.0000,15.00,34.486,4.71,3,7,0.54,1.00,41,0.0000
37449,0.00,1,65,804,14.38,0.00,0.00,2.56,1.0000,15.00,35.121,4.71,3,7,0.54,1.00,41,0.0000
37553,0.00,1,65,810,14.11,0.00,0.00,2.56,1.0000,15.00,35.439,4.71,3,7,0.55,1.02,41,0.0000
37656,0.00,1,65,822,14.11,0.00,0.00,2.56,1.0000,15.00,35.439,4.71,3,7,0.55,1.03,41,0.0224
37761,0.00,1,65,843,14.13,0.00,0.00,2.56,1.0000,15.00,35.439,4.71,3,7,0.56,1.01,41,0.0032
37864,0.00,1,65,858,14.07,0.00,0.00,2.56,1.0000,15.00,33.850,4.31,3,7,0.56,1.01,41,0.0035
37968,0.00,1,65,871,14.17,0.00,0.00,2.56,1.0000,15.00,32.897,4.31,3,7,0.56,0.99,41,0.0026
38072,1.18,1,65,877,14.61,0.00,0.00,2.56,1.0000,15.00,31.627,4.31,4,7,0.55,0.98,41,-0.0202
38176,3.53,1,65,882,14.64,0.00,0.00,2.56,1.0000,15.00,34.168,6.27,4,7,0.54,0.98,41,-0.0230
38280,9.80,1,65,898,14.59,0.00,0.00,2.56,1.0000,15.00,43.698,10.20,4,7,0.54,1.07,41,0.0211
38384,3.14,1,65,974,14.61,0.00,0.00,3.33,1.0000,15.50,64.665,15.29,4,7,0.59,1.24,41,0.1922
38487,0.00,1,65,1138,14.59,0.00,0.00,3.58,1.0000,16.50,58.947,6.67,4,7,0.70,1.25,41,0.2959
38592,0.00,1,65,1272,14.57,0.00,0.00,3.33,1.0000,19.50,44.969,4.71,4,7,0.78,1.07,41,0.1204
38696,1.18,1,65,1317,14.36,0.00,0.00,3.07,1.0000,20.00,36.074,5.10,5,7,0.78,0.96,41,-0.0274
38800,1.96,1,65,1268,15.13,0.00,0.00,2.82,1.0000,18.00,34.168,7.06,5,7,0.72,0.93,41,-0.0775
38904,0.00,1,65,1238,15.15,0.00,0.00,2.82,1.0000,18.50,34.168,6.67,5,7,0.67,0.95,41,-0.0588
39007,0.00,1,65,1202,16.15,0.00,0.00,2.56,1.0000,20.00,30.356,5.10,5,7,0.64,0.94,41,-0.0585
39112,3.14,1,65,1132,16.59,0.00,0.00,2.30,1.0000,20.00,28.132,5.10,5,7,0.60,0.92,41,-0.0799
39215,9.41,1,65,1076,16.15,0.00,0.00,2.56,1.0000,18.50,37.345,10.59,5,7,0.56,0.96,41,-0.0645
39319,2.35,1,65,1073,16.15,0.00,0.00,3.07,1.0000,17.50,59.582,14.90,5,7,0.58,1.22,41,0.1149
39423,0.00,1,65,1130,14.59,0.00,0.00,3.58,1.0000,17.00,52.911,6.27,6,7,0.69,1.24,41,0.2627
39528,0.00,1,65,1125,14.38,0.00,0.00,3.07,1.0000,18.50,42.428,4.71,6,7,0.74,1.06,41,0.0805
39633,1.57,1,65,1061,13.66,0.00,0.00,2.82,1.0000,18.00,37.027,4.71,6,7,0.73,0.98,41,-0.0166
39736,3.14,1,65,936,13.56,0.00,0.00,2.82,1.0000,15.00,38.933,7.45,6,7,0.70,0.96,41,-0.0472
39840,1.18,1,65,887,14.08,0.00,0.00,3.07,1.0000,16.00,45.922,7.84,7,7,0.68,1.02,41,0.0032
39944,0.00,1,65,836,14.08,0.00,0.00,3.07,1.0000,14.00,45.604,5.10,7,7,0.70,1.07,41,0.0625
40048,0.00,1,65,912,14.63,0.00,0.00,3.07,1.0000,15.00,42.110,4.71,7,7,0.71,1.02,41,0.0349
40152,0.00,1,65,976,15.14,0.00,0.00,3.07,1.0000,15.00,38.298,4.71,7,7,0.70,0.99,41,-0.0029
40256,0.00,1,65,1008,14.64,0.00,0.00,2.82,1.0000,15.00,35.121,4.31,7,7,0.68,0.96,41,-0.0358
40360,0.00,1,65,1006,14.18,0.00,0.00,2.56,1.0000,15.50,32.580,4.31,6,7,0.66,0.94,41,-0.0603
40463,0.00,1,65,1001,14.14,0.00,0.00,2.56,1.0000,15.00,31.309,4.31,6,7,0.62,0.94,41,-0.0659
40568,0.00,1,65,990,14.14,0.00,0.00,2.56,1.0000,15.00,30.356,4.31,6,7,0.59,0.94,41,-0.0654
40672,0.00,1,65,966,14.10,0.00,0.00,2.30,1.0000,15.00,30.038,4.31,5,7,0.56,0.94,41,-0.0636
40775,0.00,1,65,948,14.37,0.00,0.00,2.30,1.0000,15.00,29.720,4.31,4,7,0.54,0.95,41,-0.0576
40880,0.00,1,65,922,13.99,0.00,0.00,2.30,1.0000,15.00,30.038,4.31,4,7,0.53,0.96,41,-0.0492
40983,0.00,1,65,912,14.07,0.00,0.00,2.30,1.0000,15.00,30.356,4.31,3,7,0.51,0.97,41,-0.0369
41087,0.00,1,65,902,13.74,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,3,7,0.51,0.98,41,-0.0250
41192,1.57,1,65,891,13.58,0.00,0.00,2.30,1.0000,15.00,30.673,4.31,3,7,0.50,1.00,41,-0.0071
41295,3.53,1,65,888,13.13,0.00,0.00,2.30,1.0000,15.00,35.121,7.45,2,7,0.50,1.00,41,-0.0053
41399,9.80,1,65,884,13.43,0.00,0.00,2.56,1.0000,15.50,45.604,9.80,2,7,0.51,1.12,41,0.0964
41503,10.20,1,65,864,13.36,0.00,0.00,3.33,1.0000,15.50,67.206,15.29,0,7,0.57,1.26,41,0.2246
41607,10.20,1,65,893,13.58,0.00,0.00,3.84,1.0000,15.00,80.231,16.86,0,7,0.66,1.31,41,0.3132
41711,10.20,1,65,875,13.56,0.00,0.00,4.10,1.0000,15.50,84.996,18.04,0,7,0.78,1.26,41,0.2762
41815,10.20,1,65,865,14.16,0.00,0.00,4.35,1.0000,17.50,89.761,20.39,2,7,0.89,1.25,41,0.2188
41919,10.20,1,65,868,14.58,0.00,0.00,4.61,1.0000,21.00,89.761,21.18,2,7,0.96,1.25,41,0.1920
42023,10.59,1,65,886,15.13,0.00,0.00,4.86,1.0000,22.50,90.079,21.18,2,7,1.03,1.25,41,0.1681
42126,10.59,1,65,933,16.60,0.00,0.00,5.12,1.0000,24.00,90.079,21.18,3,7,1.08,1.26,41,0.1551
42231,10.59,1,65,982,0.00,0.00,0.00,5.38,1.0000,23.50,89.126,21.18,3,7,1.13,1.26,41,0.1488
42334,10.59,1,65,1026,0.00,0.00,0.00,5.63,1.0000,22.00,89.444,21.18,3,7,1.18,1.27,41,0.1423
42439,21.96,1,65,1061,0.00,0.00,0.00,5.89,1.0000,21.00,89.126,22.75,3,7,1.23,1.27,41,0.1365
42543,32.16,1,65,1036,0.00,0.00,0.00,6.14,1.0000,20.00,94.527,39.61,4,7,1.28,1.28,41,0.1398
42646,0.00,1,65,1022,0.00,0.00,0.00,6.14,1.0000,19.00,91.667,28.63,4,7,1.33,1.27,41,0.1306
