Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
20911,7,20,1430,14.60,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
21015,7,20,1418,14.61,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
21119,7,20,1428,14.64,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.291,0
21223,7,20,1424,14.61,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
21326,7,20,1428,14.62,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
21431,7,20,1418,14.64,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.240,0
21535,7,20,1419,14.61,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.506,0
21638,7,20,1412,14.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.342,0
21743,7,20,1410,14.41,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
21847,7,20,1404,14.37,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
21952,7,20,1405,14.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
22056,7,20,1406,14.61,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
22160,7,20,1408,14.62,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,47.142,0
22264,7,20,1420,14.64,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
22367,7,20,1413,14.62,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
22471,7,20,1412,14.62,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
22575,7,20,1405,14.63,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
22679,7,20,1411,14.61,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
22784,7,20,1410,14.88,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
22887,7,20,1408,14.63,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
22991,7,20,1412,14.61,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
23096,7,20,1404,14.64,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
23201,7,20,1415,14.60,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
23304,7,20,1404,14.62,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,47.091,0
23409,7,20,1411,14.64,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
23513,7,20,1410,14.60,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.659,0
23617,7,20,1416,14.64,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
23721,7,20,1409,14.63,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
23826,7,20,1410,14.09,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
23930,7,20,1412,13.94,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
24033,7,20,1407,14.15,1.03,28,0.0000,3.58,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
24137,7,20,1419,14.13,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
24242,7,20,1415,14.17,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
24345,7,20,1426,14.14,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
24449,7,20,1429,14.14,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.506,0
24553,7,20,1437,14.17,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
24657,7,20,1423,14.15,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.291,0
24761,7,20,1431,14.41,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.506,0
24865,7,20,1431,14.18,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.024,0
24968,7,20,1434,14.13,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.506,0
25073,7,20,1421,14.16,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.240,0
25177,7,20,1418,14.14,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.506,0
25281,7,20,1411,14.14,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
25385,7,20,1410,14.16,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
25489,7,20,1416,14.14,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
25593,7,20,1407,14.14,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
25696,7,20,1412,14.16,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
25800,7,20,1411,14.13,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
25904,7,20,1418,14.17,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
26009,7,20,1412,13.94,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
26112,7,20,1417,13.90,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.773,0
26216,7,20,1418,14.16,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
26320,7,20,1415,14.15,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
26424,7,20,1413,14.15,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
26528,7,20,1416,14.17,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
26632,7,20,1420,14.14,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
26736,7,20,1416,14.15,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
26839,7,20,1422,14.34,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.342,0
26943,7,20,1407,14.38,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
27048,7,21,1411,14.17,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
27152,7,21,1411,14.16,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.659,0
27256,7,21,1410,14.15,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
27359,7,21,1410,14.17,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
27463,7,21,1406,14.14,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
27567,7,21,1410,14.15,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
27671,7,21,1409,14.17,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
27775,7,21,1418,14.14,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.608,0
27880,7,21,1409,14.00,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
27983,7,21,1418,13.63,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
28087,7,21,1419,13.57,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.342,0
28191,7,21,1424,13.40,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
28294,7,21,1411,13.62,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
28399,7,21,1408,13.60,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
28503,7,21,1405,13.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.824,0
28607,7,21,1409,13.61,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.875,0
28711,7,21,1422,13.60,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
28814,7,21,1414,13.63,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
28918,7,21,1417,13.85,1.03,28,0.0000,3.58,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.557,0
29023,7,21,1415,13.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
29127,7,21,1425,13.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
29231,7,21,1419,13.60,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.291,0
29334,7,21,1420,13.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.773,0
29438,7,21,1418,13.60,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
29542,7,21,1416,13.61,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.291,0
29646,7,21,1414,13.64,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
29750,7,21,1414,13.60,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
29853,7,21,1417,13.36,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
29958,7,21,1414,13.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
30062,7,21,1421,13.19,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.608,0
30166,7,21,1415,13.16,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.773,0
30269,7,21,1419,12.92,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
30373,7,21,1418,12.93,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.608,0
30478,7,21,1421,13.16,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
30581,7,21,1412,13.61,1.03,28,0.0000,3.33,1,0.83,15.00,10.59,0.00,0.00,0.00,0.0000,46.608,0
30686,7,21,1407,13.15,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.608,0
30790,7,21,1408,13.16,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
30895,7,21,1412,13.61,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.875,0
30999,7,21,1419,13.62,1.03,28,0.0000,3.33,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.875,0
31102,7,21,1414,13.63,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.824,0
31206,7,21,1424,13.59,1.03,28,0.0000,3.58,1,0.84,15.00,10.59,0.00,0.00,0.00,0.0000,46.342,0
31310,7,21,1420,13.63,1.03,28,0.0000,3.58,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
31415,7,21,1432,13.61,1.03,28,0.0000,3.33,1,0.84,15.00,10.20,0.00,0.00,0.00,0.0000,46.608,0
31517,7,21,1422,13.61,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.240,0
31622,7,21,1428,13.64,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
31727,7,21,1423,13.60,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.291,0
31831,7,21,1432,13.96,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
31934,7,21,1416,14.15,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.291,0
32038,7,21,1418,14.13,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
32143,7,21,1420,14.18,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
32247,7,21,1423,14.18,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.291,0
32351,7,21,1415,14.13,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
32454,7,21,1415,13.93,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
32559,7,21,1420,14.16,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
32663,7,21,1419,14.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.773,0
32766,7,21,1418,14.65,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.342,0
32870,7,21,1416,14.62,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.557,0
32974,7,21,1428,14.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.506,0
33079,7,21,1434,14.63,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,46.291,0
33184,7,21,1450,15.15,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
33289,7,21,1444,15.18,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
33392,7,21,1451,15.19,1.03,28,0.0000,3.33,1,0.83,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
33497,7,21,1444,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.087,0
33602,7,21,1450,15.90,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
33705,7,21,1432,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.820,0
33810,7,21,1435,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
33914,7,21,1421,16.15,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
34018,7,21,1430,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
34121,7,21,1418,16.16,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
34225,7,21,1424,15.65,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.189,0
34329,7,21,1424,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.973,0
34433,7,21,1419,16.15,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
34537,7,21,1419,15.93,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
34641,7,21,1424,16.12,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
34745,7,21,1419,16.19,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
34849,7,21,1418,16.16,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
34954,7,21,1428,16.18,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
35057,7,21,1414,16.18,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
35162,7,21,1408,16.15,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
35266,7,21,1406,16.18,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,46.138,0
35370,7,21,1407,16.16,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.240,0
35473,7,21,1404,16.15,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.291,0
35578,7,21,1411,15.97,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.455,0
35681,7,21,1417,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.973,0
35786,7,21,1418,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
35889,7,21,1418,15.65,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.138,0
35993,7,21,1426,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
36098,7,21,1428,15.64,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
36202,7,21,1422,15.63,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
36305,7,21,1428,15.61,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
36409,7,21,1417,15.64,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
36514,7,21,1424,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
36617,7,21,1421,15.41,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.820,0
36721,7,21,1430,15.40,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
36825,7,21,1415,15.61,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.287,0
36928,7,21,1412,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.820,0
37033,7,21,1406,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
37137,7,21,1396,15.15,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
37240,7,21,1402,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
37344,7,21,1386,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,46.189,0
37449,7,21,1394,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.973,0
37552,7,21,1394,15.64,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.973,0
37657,7,21,1388,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
37761,7,21,1395,15.63,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.189,0
37865,7,21,1402,15.87,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.973,0
37968,7,21,1407,15.61,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
38072,7,21,1404,15.65,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
38177,7,21,1412,15.61,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
38280,7,21,1398,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
38384,7,21,1404,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.820,0
38489,7,21,1403,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.820,0
38594,7,22,1403,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
38697,7,22,1405,15.61,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
38802,7,22,1392,15.37,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
38906,7,22,1398,16.17,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
39010,7,22,1391,16.13,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
39115,7,22,1401,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
39219,7,22,1397,15.63,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
39322,7,22,1402,16.15,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
39427,7,22,1408,15.65,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
39531,7,22,1403,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.820,0
39635,7,22,1410,16.10,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
39738,7,22,1394,15.65,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
39841,7,22,1402,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,46.087,0
39946,7,22,1401,16.18,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
40050,7,22,1401,16.40,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.071,0
40155,7,22,1398,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
40259,7,22,1398,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
40362,7,22,1405,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
40467,7,22,1405,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
40570,7,22,1406,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
40674,7,22,1395,15.61,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
40779,7,22,1392,16.15,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
40884,7,22,1398,15.93,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
40987,7,22,1391,15.37,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
41091,7,22,1406,15.63,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
41196,7,22,1394,15.62,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
41299,7,22,1385,15.63,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
41403,7,22,1387,15.64,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,46.189,0
41508,7,22,1386,15.61,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,46.240,0
41611,7,22,1395,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.706,0
41715,7,22,1393,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.922,0
41819,7,22,1402,15.16,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.871,0
41922,7,22,1403,15.62,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.655,0
42027,7,22,1402,15.40,1.03,28,0.0000,3.33,1,0.82,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
42130,7,22,1402,15.78,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.820,0
42234,7,22,1399,15.63,1.03,28,0.0000,3.33,1,0.81,15.00,10.20,0.00,0.00,0.00,0.0000,45.604,0
