Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
85511,7,54,2417,12.12,1.17,33,0.0019,7.94,1,1.87,16.50,49.80,40.78,0.00,0.00,1.0000,101.198,43
85614,7,54,2408,12.09,1.17,33,0.0017,7.94,1,1.87,16.50,49.80,40.78,0.00,0.00,1.0000,102.468,43
85718,7,54,2428,11.86,1.17,33,0.0016,7.94,1,1.88,16.50,49.80,40.78,0.00,0.00,1.0000,101.515,43
85822,7,54,2419,12.03,1.17,33,0.0013,7.94,1,1.88,16.50,49.80,40.78,0.00,0.00,1.0000,102.366,43
85925,7,54,2462,12.11,1.17,33,0.0012,7.94,1,1.88,16.50,49.80,40.78,0.00,0.00,1.0000,102.468,43
86030,7,54,2443,12.11,1.17,33,0.0011,7.94,1,1.88,16.50,49.80,40.78,0.00,0.00,1.0000,101.515,43
86134,7,54,2454,12.36,1.17,33,0.0011,7.94,1,1.88,16.50,50.59,42.35,0.00,0.00,1.0000,101.833,43
86238,7,54,2434,12.34,1.17,33,0.0013,7.94,1,1.89,16.50,52.16,43.14,0.00,0.00,1.0000,103.104,44
86342,7,54,2464,12.10,1.17,33,0.0015,7.94,1,1.90,16.50,52.55,43.14,0.00,0.00,1.0000,102.888,44
86445,7,54,2466,12.12,1.17,33,0.0013,7.94,1,1.90,16.50,52.55,43.14,0.00,0.00,1.0000,102.253,44
86550,7,54,2470,12.10,1.17,33,0.0012,7.94,1,1.90,16.50,52.55,43.14,0.00,0.00,1.0000,102.900,44
86653,7,54,2456,12.12,1.18,33,0.0013,7.94,1,1.90,16.50,52.55,43.14,0.00,0.00,1.0000,102.684,44
86757,7,54,2480,12.10,1.18,33,0.0013,7.94,1,1.91,16.50,52.55,43.14,0.00,0.00,1.0000,103.853,44
86862,7,54,2462,12.08,1.17,33,0.0009,7.94,1,1.91,16.50,49.80,40.39,0.00,0.00,1.0000,103.104,44
86965,7,54,2477,12.11,1.17,33,0.0005,7.94,1,1.90,16.50,49.41,40.39,0.00,0.00,1.0000,102.571,44
87069,7,54,2504,12.10,1.17,33,0.0000,7.94,1,1.90,16.50,49.41,40.39,0.00,0.00,1.0000,102.888,44
87173,7,54,2513,12.11,1.17,33,0.0000,7.94,1,1.90,16.50,49.41,40.39,0.00,0.00,1.0000,102.571,44
87277,7,54,2501,12.11,1.17,33,0.0000,7.94,1,1.90,16.50,49.41,41.18,0.00,0.00,1.0000,102.888,44
87380,7,54,2476,12.10,1.19,33,0.0094,8.19,1,1.90,16.50,59.22,58.04,0.00,0.00,1.0000,104.159,44
87485,7,54,2504,12.11,1.20,33,0.0126,8.19,1,1.94,16.50,73.33,63.53,0.00,0.00,1.0000,104.261,44
87588,7,54,2507,12.12,1.18,33,0.0036,8.19,1,1.96,16.00,73.73,63.53,0.00,0.00,1.0000,105.861,45
87693,7,54,2498,11.56,1.18,33,0.0039,8.19,1,1.98,16.00,72.94,62.35,0.00,0.00,1.0000,104.579,44
87796,7,54,2499,11.54,1.18,33,0.0035,8.19,1,1.98,16.00,72.16,60.00,0.00,0.00,1.0000,105.963,45
87901,7,54,2496,11.32,1.18,33,0.0029,8.19,1,1.98,16.00,68.24,57.25,0.00,0.00,1.0000,105.112,45
88005,7,54,2552,12.08,1.18,33,0.0025,8.45,1,1.99,16.00,65.10,53.73,0.00,0.00,1.0000,105.543,45
88109,7,54,2507,12.11,1.16,33,0.0020,8.19,1,1.99,16.00,58.04,45.10,0.00,0.00,1.0000,104.375,45
88214,7,54,2525,11.82,1.18,33,0.0006,8.19,1,1.97,16.00,53.73,44.31,0.00,0.00,1.0000,103.422,45
88317,7,54,2549,12.36,1.18,33,0.0000,8.19,1,1.97,16.50,53.73,44.31,0.00,0.00,1.0000,103.422,45
88422,7,54,2536,12.11,1.18,33,0.0000,8.19,1,1.96,16.50,53.73,44.31,0.00,0.00,1.0000,104.375,45
88525,7,54,2552,12.10,1.18,33,0.0000,8.19,1,1.96,16.50,53.73,43.92,0.00,0.00,1.0000,105.010,45
88629,7,54,2547,12.10,1.18,33,0.0000,8.19,1,1.96,16.50,53.73,43.92,0.00,0.00,1.0000,103.841,45
88733,7,54,2548,12.11,1.18,33,0.0000,8.19,1,1.96,16.50,53.73,44.31,0.00,0.00,1.0000,103.422,45
88838,7,54,2578,12.10,1.18,33,0.0000,8.19,1,1.96,16.50,53.73,44.31,0.00,0.00,1.0000,105.543,46
88942,7,54,2546,12.12,1.18,33,0.0000,8.19,1,1.96,16.50,53.73,44.31,0.00,0.00,1.0000,103.524,46
89047,7,54,2590,12.10,1.18,33,0.0000,8.19,1,1.96,16.50,53.73,44.31,0.00,0.00,1.0000,103.626,46
89151,7,54,2565,12.11,1.18,33,0.0000,8.19,1,1.97,16.50,53.73,44.31,0.00,0.00,1.0000,105.123,46
89256,7,54,2595,12.12,1.18,33,0.0000,8.19,1,1.97,16.50,53.73,44.71,0.00,0.00,1.0000,103.524,46
89359,7,54,2578,12.08,1.18,33,0.0007,8.19,1,1.98,16.50,55.29,47.84,0.00,0.00,1.0000,105.441,46
89464,7,54,2606,12.11,1.18,33,0.0009,8.19,1,1.98,16.50,59.22,49.80,0.00,0.00,1.0000,104.477,46
89567,7,54,2606,12.14,1.18,33,0.0015,8.45,1,1.99,16.00,59.22,49.80,0.00,0.00,1.0000,105.974,46
89672,7,54,2600,12.10,1.19,33,0.0014,8.45,1,2.00,16.00,59.61,49.80,0.00,0.00,1.0000,105.010,46
89775,7,54,2618,12.11,1.18,33,0.0016,8.45,1,2.01,16.00,59.22,49.80,0.00,0.00,1.0000,104.692,47
89879,7,54,2625,12.08,1.18,33,0.0014,8.45,1,2.00,16.00,59.61,49.80,0.00,0.00,1.0000,105.747,47
89984,7,54,2639,11.86,1.18,33,0.0013,8.45,1,2.01,16.00,59.22,49.80,0.00,0.00,1.0000,105.010,47
90087,7,54,2614,12.12,1.18,33,0.0012,8.45,1,2.01,16.00,59.61,49.80,0.00,0.00,1.0000,105.226,47
90192,7,54,2670,12.10,1.18,33,0.0011,8.45,1,2.01,16.00,59.22,49.80,0.00,0.00,1.0000,105.963,47
90295,7,54,2628,12.13,1.19,33,0.0012,8.45,1,2.02,16.00,58.82,49.02,0.00,0.00,1.0000,105.112,47
90399,7,54,2680,12.36,1.18,33,0.0010,8.45,1,2.02,16.50,58.43,48.63,0.00,0.00,1.0000,104.794,47
90503,7,54,2641,12.10,1.18,33,0.0011,8.45,1,2.03,16.00,58.43,48.63,0.00,0.00,1.0000,105.543,47
90606,7,54,2670,12.10,1.18,33,0.0008,8.45,1,2.02,16.00,58.43,48.63,0.00,0.00,1.0000,106.076,48
90711,7,54,2690,12.10,1.19,33,0.0075,8.45,1,2.02,16.50,58.82,49.80,0.00,0.00,1.0000,106.394,48
90815,7,54,2664,12.10,1.19,33,0.0078,8.70,1,2.03,16.00,63.92,56.86,0.00,0.00,1.0000,107.347,48
90918,7,54,2665,12.11,1.20,33,0.0094,8.70,1,2.04,16.00,76.47,69.41,0.00,0.00,1.0000,106.802,48
91023,7,54,2694,12.11,1.20,33,0.0025,8.70,1,2.06,16.00,80.39,69.41,0.00,0.00,1.0000,106.802,48
91127,7,54,2661,11.56,1.20,33,0.0030,8.70,1,2.08,16.00,80.39,69.41,0.00,0.00,1.0000,107.653,48
91230,7,54,2704,11.56,1.20,33,0.0028,8.96,1,2.09,16.00,80.39,69.41,0.00,0.00,1.0000,107.653,48
91335,7,55,2716,11.56,1.20,33,0.0027,8.96,1,2.09,16.00,80.00,69.02,0.00,0.00,1.0000,107.869,48
91438,7,55,2689,11.57,1.20,33,0.0026,8.96,1,2.10,16.00,79.61,69.02,0.00,0.00,1.0000,108.187,48
91543,7,55,2699,11.57,1.20,33,0.0024,8.96,1,2.11,16.00,79.61,69.02,0.00,0.00,1.0000,108.085,48
91646,7,55,2720,11.56,1.21,33,0.0024,8.96,1,2.11,16.00,79.61,69.02,0.00,0.00,1.0000,109.151,48
91751,7,55,2706,11.56,1.21,33,0.0021,8.96,1,2.12,16.00,80.00,68.63,0.00,0.00,1.0000,107.551,48
91855,7,55,2694,11.56,1.21,33,0.0020,8.96,1,2.12,16.00,80.00,69.02,0.00,0.00,1.0000,107.018,48
91959,7,55,2739,11.57,1.21,33,0.0019,8.96,1,2.13,16.00,79.61,69.02,0.00,0.00,1.0000,107.336,48
92063,7,55,2700,11.35,1.21,33,0.0018,9.22,1,2.14,16.00,79.61,69.02,0.00,0.00,1.0000,109.038,48
92168,7,55,2704,11.33,1.21,33,0.0018,9.22,1,2.14,16.00,80.00,69.02,0.00,0.00,1.0000,109.253,48
92272,7,55,2718,11.56,1.21,33,0.0018,9.22,1,2.14,15.50,80.00,68.63,0.00,0.00,1.0000,107.869,48
92376,7,55,2732,11.57,1.21,33,0.0018,9.22,1,2.15,16.00,80.00,69.02,0.00,0.00,1.0000,108.187,48
92479,7,55,2724,11.62,1.21,33,0.0071,9.22,1,2.15,15.50,79.61,69.02,0.00,0.00,1.0000,108.187,48
92584,7,55,2703,11.57,1.21,33,0.0015,9.22,1,2.16,15.50,79.61,69.02,0.00,0.00,1.0000,108.289,48
92687,7,55,2744,11.57,1.21,33,0.0013,9.22,1,2.16,16.00,79.61,68.63,0.00,0.00,1.0000,108.073,48
92792,7,55,2735,11.55,1.21,33,0.0009,9.22,1,2.16,16.00,80.39,69.02,0.00,0.00,1.0000,109.457,48
92896,7,55,2684,11.57,1.21,33,0.0007,9.22,1,2.16,15.50,80.00,68.63,0.00,0.00,1.0000,109.355,48
92999,7,55,2724,11.56,1.21,33,0.0007,9.22,1,2.16,15.50,80.00,69.02,0.00,0.00,1.0000,108.187,48
93104,7,55,2710,11.54,1.21,33,0.0008,9.22,1,2.16,15.50,79.61,64.71,0.00,0.00,1.0000,107.869,48
93207,7,55,2711,11.56,0.81,33,-0.0876,7.68,1,2.16,16.00,40.78,4.71,0.00,0.00,1.0000,97.091,48
93312,7,55,2589,11.56,0.65,33,-0.4672,4.35,1,1.83,18.50,10.98,2.75,0.00,0.00,1.0000,56.734,48
93417,7,55,2650,11.56,0.49,33,-0.5656,0.77,1,1.37,26.50,8.24,0.00,0.00,0.00,1.0000,37.407,47
93521,7,55,2646,12.80,0.68,33,-0.4580,0.77,1,0.92,30.00,7.84,0.00,0.00,0.00,1.0000,26.206,47
93625,7,55,2470,13.54,0.79,33,-0.2451,0.77,1,0.62,32.50,7.45,0.00,0.00,0.00,1.0000,21.810,46
93729,7,55,2255,13.57,0.87,33,-0.1766,0.77,1,0.48,29.00,7.06,0.00,0.00,0.00,1.0000,20.190,46
93833,7,55,2064,14.12,0.92,33,-0.1063,0.77,1,0.40,26.00,6.67,0.00,0.00,0.00,1.0000,19.872,46
93938,7,55,1926,14.11,1.01,33,-0.0316,0.77,1,0.36,20.00,7.45,0.00,0.00,0.00,1.0000,21.861,46
94041,7,55,1807,14.10,1.01,33,0.0000,0.77,1,0.36,24.50,6.67,0.00,0.00,0.00,1.0000,21.379,45
94146,7,55,1675,14.11,1.06,33,0.0000,1.79,1,0.35,24.50,7.84,2.75,0.00,0.00,1.0000,23.336,45
94250,7,55,1575,13.31,1.50,33,0.2294,2.30,1,0.38,25.00,12.94,11.37,0.00,0.00,1.0000,39.075,45
94353,7,55,1858,13.12,1.45,33,0.6667,4.35,1,0.54,14.50,20.78,15.29,0.00,0.00,1.0000,67.728,44
94458,7,55,2028,13.12,1.36,33,0.3093,5.12,1,0.88,24.50,22.75,16.08,0.00,0.00,1.0000,78.211,44
94562,7,55,1858,12.55,1.32,33,0.2233,6.14,1,1.16,22.00,23.14,16.08,0.00,0.00,1.0000,82.557,44
94666,7,55,1924,14.11,1.30,33,0.1498,6.40,1,1.31,15.00,23.53,19.22,0.00,0.00,1.0000,84.349,44
94770,7,55,1860,15.13,1.29,33,0.1551,6.91,1,1.43,17.50,27.84,21.18,0.00,0.00,1.0000,91.248,44
94874,7,55,1902,15.58,1.28,33,0.1252,7.17,1,1.54,16.50,30.20,23.14,0.00,0.00,1.0000,92.836,44
94978,7,55,1891,15.61,1.27,33,0.1099,7.42,1,1.62,16.50,30.59,23.92,0.00,0.00,1.0000,92.938,44
95083,7,55,1887,15.58,1.25,33,0.0941,7.68,1,1.67,16.00,34.12,27.06,0.00,0.00,1.0000,94.629,44
95186,7,55,1888,15.57,1.24,33,0.0824,7.68,1,1.71,16.00,34.90,27.06,0.00,0.00,1.0000,95.048,44
95291,7,55,1882,14.12,1.23,33,0.0692,7.68,1,1.73,16.00,34.51,27.06,0.00,0.00,1.0000,95.899,44
95396,7,55,1900,13.71,1.22,33,0.0529,7.68,1,1.75,16.00,34.90,27.84,0.00,0.00,1.0000,96.433,44
95499,7,55,1871,13.58,1.22,33,0.0476,7.68,1,1.76,15.50,35.29,29.41,0.00,0.00,1.0000,96.648,44
95605,7,55,1890,13.13,1.21,33,0.0481,7.68,1,1.77,15.50,39.61,32.16,0.00,0.00,1.0000,97.601,44
95709,7,55,1891,13.11,1.21,33,0.0435,7.68,1,1.78,15.50,40.00,32.16,0.00,0.00,1.0000,97.601,44
95814,7,55,1867,13.13,1.20,33,0.0336,7.68,1,1.79,15.50,39.61,32.16,0.00,0.00,1.0000,97.170,44
95918,7,55,1901,13.09,1.20,33,0.0293,7.68,1,1.80,15.50,39.61,32.16,0.00,0.00,1.0000,98.021,44
96022,7,55,1884,13.12,1.19,33,0.0261,7.68,1,1.80,15.50,39.61,32.55,0.00,0.00,1.0000,98.339,44
96126,7,55,1887,12.59,1.19,33,0.0225,7.68,1,1.81,15.50,42.35,35.29,0.00,0.00,1.0000,99.723,44
96230,7,55,1874,12.56,1.19,33,0.0207,7.68,1,1.81,15.50,46.67,41.18,0.00,0.00,1.0000,99.825,44
96334,7,55,1879,12.33,1.19,33,0.0188,7.68,1,1.82,15.50,49.02,41.18,0.00,0.00,1.0000,99.609,44
96438,7,55,1890,12.39,1.19,33,0.0172,7.68,1,1.83,15.50,49.02,41.18,0.00,0.00,1.0000,99.496,44
96542,7,55,1879,12.57,1.18,33,0.0152,7.68,1,1.84,15.50,49.02,41.18,0.00,0.00,1.0000,100.029,44
96645,7,55,1892,12.59,1.18,33,0.0133,7.68,1,1.84,15.50,49.41,40.78,0.00,0.00,1.0000,100.778,44
96749,7,55,1877,12.57,1.18,33,0.0118,7.68,1,1.84,15.50,48.63,40.78,0.00,0.00,1.0000,100.143,44
96853,7,55,1894,12.57,1.18,33,0.0102,7.68,1,1.84,15.50,48.63,40.78,0.00,0.00,1.0000,99.609,44
96958,7,55,1880,12.57,1.18,33,0.0089,7.68,1,1.84,15.50,48.63,40.78,0.00,0.00,1.0000,100.029,44
97062,7,55,1879,12.57,1.18,33,0.0079,7.68,1,1.85,15.50,48.63,40.78,0.00,0.00,1.0000,100.562,44
97166,7,55,1888,12.58,1.18,33,0.0069,7.68,1,1.85,15.50,47.84,40.00,0.00,0.00,1.0000,100.778,44
97270,7,55,1893,12.59,1.18,33,0.0057,7.68,1,1.85,15.50,47.45,35.69,0.00,0.00,1.0000,99.825,44
97374,7,55,1900,12.56,1.10,33,-0.0183,7.42,1,1.84,15.50,32.16,16.08,0.00,0.00,1.0000,94.005,44
97478,7,55,1832,12.58,0.96,33,-0.1422,6.40,1,1.76,16.00,15.29,8.24,0.00,0.00,1.0000,76.215,44
97582,7,55,1887,12.11,0.96,33,-0.2050,5.38,1,1.60,18.00,14.51,8.24,0.00,0.00,1.0000,66.151,43
97686,7,55,1865,12.09,1.02,33,-0.1560,5.12,1,1.43,19.50,15.29,9.41,0.00,0.00,1.0000,64.347,43
97790,7,55,1874,11.57,1.15,33,-0.0528,5.63,1,1.34,11.50,18.82,15.29,0.00,0.00,1.0000,71.744,43
97894,7,55,1856,11.56,1.20,33,0.0490,6.14,1,1.36,19.00,22.75,16.08,0.00,0.00,1.0000,83.090,43
97998,7,55,1836,11.58,1.06,33,0.0239,6.14,1,1.43,20.00,16.47,2.75,0.00,0.00,1.0000,73.583,43
98103,7,55,1858,12.12,0.80,33,-0.2301,4.35,1,1.37,20.00,7.06,0.00,0.00,0.00,1.0000,48.259,43
98206,7,55,1735,12.57,0.71,33,-0.3559,0.77,1,1.16,20.00,5.88,0.00,0.00,0.00,1.0000,35.286,42
98311,7,55,1646,12.58,0.72,33,-0.3340,2.56,1,0.92,17.00,5.49,0.00,0.00,0.00,1.0000,28.132,42
98414,7,55,1476,13.10,0.98,33,-0.1978,2.56,1,0.75,20.50,10.20,9.41,0.00,0.00,1.0000,34.894,42
98519,7,55,1364,12.85,1.22,33,0.1555,3.58,1,0.71,18.00,16.08,10.20,0.00,0.00,1.0000,58.351,42
98623,7,55,1511,13.13,1.27,33,0.2293,4.35,1,0.85,9.00,15.69,10.20,0.00,0.00,1.0000,68.591,41
98726,7,55,1792,13.57,1.22,33,0.1482,5.12,1,1.02,16.50,16.47,10.20,0.00,0.00,1.0000,67.320,41
98831,7,55,2202,13.10,1.15,33,0.0663,5.12,1,1.13,16.00,16.86,10.20,0.00,0.00,1.0000,63.077,40
98935,7,55,2398,12.59,1.14,33,0.0218,4.86,1,1.16,25.50,17.25,10.20,0.00,0.00,1.0000,60.166,40
99040,7,55,2259,13.57,1.14,33,0.0206,4.86,1,1.15,25.00,17.65,10.20,0.00,0.00,1.0000,61.437,40
99142,7,55,2238,13.44,1.14,33,0.0188,4.86,1,1.16,25.00,17.65,10.20,0.00,0.00,1.0000,61.908,40
99247,7,55,2238,12.65,1.18,33,0.0158,4.86,1,1.16,24.50,18.04,14.51,0.00,0.00,1.0000,65.720,40
99351,7,55,2211,12.57,1.24,33,0.0893,5.63,1,1.21,22.00,23.92,18.04,0.00,0.00,1.0000,78.529,39
99455,7,55,2228,12.58,1.27,33,0.1282,6.66,1,1.35,19.00,33.73,29.80,0.00,0.00,1.0000,93.358,40
99559,7,55,2210,13.12,1.25,33,0.1033,7.17,1,1.52,17.00,39.22,31.37,0.00,0.00,1.0000,94.844,39
99662,7,55,2231,13.11,1.23,33,0.0721,7.42,1,1.63,17.00,40.78,33.73,0.00,0.00,1.0000,96.319,40
99767,7,55,2224,13.10,1.21,33,0.0589,7.42,1,1.70,16.50,42.35,34.12,0.00,0.00,1.0000,97.068,39
99872,7,55,2249,13.12,1.21,33,0.0464,7.68,1,1.74,16.50,45.49,37.25,0.00,0.00,1.0000,97.170,39
99977,7,55,2231,13.11,1.20,33,0.0410,7.68,1,1.77,16.50,45.49,37.25,0.00,0.00,1.0000,99.292,40
100081,7,55,2217,13.12,1.19,33,0.0271,7.68,1,1.79,16.50,45.88,37.25,0.00,0.00,1.0000,99.723,40
100187,7,55,2232,12.57,1.19,33,0.0234,7.68,1,1.80,16.50,45.49,37.25,0.00,0.00,1.0000,98.656,40
100290,7,55,2230,12.61,1.19,33,0.0202,7.68,1,1.81,16.50,45.49,37.25,0.00,0.00,1.0000,99.927,40
100394,7,55,2241,12.11,1.19,33,0.0172,7.68,1,1.81,16.00,45.49,37.25,0.00,0.00,1.0000,99.927,40
100499,7,55,2236,12.08,1.18,33,0.0150,7.68,1,1.82,16.00,45.49,37.25,0.00,0.00,1.0000,99.292,40
100602,7,55,2259,11.87,1.18,33,0.0126,7.68,1,1.82,16.50,45.49,37.25,0.00,0.00,1.0000,100.778,40
100707,7,55,2254,12.10,1.18,33,0.0111,7.68,1,1.83,16.00,45.49,37.25,0.00,0.00,1.0000,100.880,40
100811,7,55,2275,12.10,1.18,33,0.0095,7.68,1,1.83,16.00,47.06,38.82,0.00,0.00,1.0000,100.245,40
100914,7,55,2264,12.13,1.18,33,0.0087,7.68,1,1.84,16.00,47.45,38.82,0.00,0.00,1.0000,100.347,40
101019,7,55,2281,12.36,1.18,33,0.0075,7.68,1,1.85,16.00,47.45,38.82,0.00,0.00,1.0000,100.982,40
101122,7,55,2271,12.16,1.18,33,0.0068,7.68,1,1.85,16.00,47.06,38.43,0.00,0.00,1.0000,101.833,40
101226,7,55,2294,12.10,1.18,33,0.0055,7.68,1,1.85,16.00,47.06,37.65,0.00,0.00,1.0000,101.731,40
101330,7,55,2255,12.09,1.16,33,0.0043,7.68,1,1.85,16.00,40.00,29.41,0.00,0.00,1.0000,98.974,40
101434,7,55,2285,12.11,1.17,33,-0.0123,7.42,1,1.83,16.50,36.86,29.02,0.00,0.00,1.0000,98.554,41
101540,7,55,2276,12.12,1.17,33,0.0007,7.68,1,1.82,16.50,36.86,29.02,0.00,0.00,1.0000,98.554,41
101645,7,55,2300,12.09,1.17,33,0.0000,7.68,1,1.81,16.50,36.86,29.41,0.00,0.00,1.0000,97.805,41
101748,7,55,2265,12.12,1.17,33,0.0000,7.68,1,1.81,16.50,38.04,29.80,0.00,0.00,1.0000,98.656,41
101853,7,55,2306,12.10,1.17,33,0.0000,7.42,1,1.81,16.50,38.04,30.98,0.00,0.00,1.0000,98.656,41
101956,7,55,2283,12.10,1.18,33,0.0077,7.68,1,1.81,16.50,43.14,37.65,0.00,0.00,1.0000,101.413,41
102061,7,55,2312,12.11,1.19,33,0.0140,7.94,1,1.84,16.00,54.90,50.98,0.00,0.00,1.0000,102.684,41
102164,7,55,2265,12.10,1.19,33,0.0149,7.94,1,1.88,16.00,61.96,52.55,0.00,0.00,1.0000,104.488,41
102269,7,55,2338,11.57,1.18,33,0.0056,7.94,1,1.90,16.00,61.96,52.55,0.00,0.00,1.0000,103.319,41
102372,7,55,2282,11.57,1.18,33,0.0061,8.19,1,1.92,16.00,61.96,52.55,0.00,0.00,1.0000,104.488,41
102475,7,55,2328,12.10,1.18,33,0.0051,8.19,1,1.93,16.00,61.57,52.55,0.00,0.00,1.0000,103.319,41
102580,7,55,2308,11.57,1.18,33,0.0049,8.19,1,1.93,16.00,61.57,52.55,0.00,0.00,1.0000,104.170,41
102683,7,55,2340,11.87,1.18,33,0.0040,8.19,1,1.93,16.00,61.96,52.55,0.00,0.00,1.0000,103.319,41
102788,7,55,2305,11.33,1.18,33,0.0039,8.19,1,1.94,16.00,61.96,52.55,0.00,0.00,1.0000,103.319,41
102892,7,55,2352,11.84,1.18,33,0.0032,8.19,1,1.94,16.00,61.96,52.55,0.00,0.00,1.0000,103.206,42
102995,7,55,2321,11.99,1.17,33,0.0030,8.19,1,1.94,16.00,61.18,49.80,0.00,0.00,1.0000,103.524,41
103100,7,55,2358,12.24,1.14,33,0.0017,7.94,1,1.94,16.00,49.80,32.94,0.00,0.00,1.0000,102.468,41
103204,7,55,2324,11.60,0.89,33,-0.1260,6.66,1,1.89,16.50,20.39,3.53,0.00,0.00,1.0000,83.011,42
103307,7,56,2206,11.56,0.72,33,-0.3810,4.35,1,1.62,19.00,9.41,2.35,0.00,0.00,1.0000,53.875,41
103412,7,56,2329,12.10,0.66,33,-0.4448,3.07,1,1.31,26.50,8.63,2.75,0.00,0.00,1.0000,39.682,41
103516,7,56,2274,13.11,0.82,33,-0.3152,2.82,1,0.98,27.50,10.98,4.31,0.00,0.00,1.0000,36.392,40
103620,7,56,2211,14.35,0.95,33,-0.1265,2.82,1,0.81,20.00,11.37,5.88,0.00,0.00,1.0000,38.349,40
103723,7,56,2329,14.10,1.15,33,0.1054,3.58,1,0.77,29.50,18.04,11.37,0.00,0.00,1.0000,53.115,40
103827,7,56,2231,15.37,1.20,33,0.1383,4.35,1,0.91,25.00,18.43,11.37,0.00,0.00,1.0000,62.492,40
103932,7,56,2200,13.11,1.19,33,0.1066,4.86,1,1.04,21.50,18.43,11.37,0.00,0.00,1.0000,65.669,40
104036,7,56,2250,12.11,1.18,33,0.0616,5.12,1,1.14,24.50,18.43,11.37,0.00,0.00,1.0000,65.987,39
104140,7,56,2201,12.58,1.17,33,0.0484,5.12,1,1.19,24.00,18.43,11.37,0.00,0.00,1.0000,66.838,40
104244,7,56,2264,13.10,1.15,33,0.0217,5.12,1,1.21,23.50,18.43,11.37,0.00,0.00,1.0000,65.936,39
104348,7,56,2205,12.59,1.15,33,0.0202,5.38,1,1.22,23.00,18.43,11.37,0.00,0.00,1.0000,67.422,39
104452,7,56,2242,12.59,1.15,33,0.0166,5.38,1,1.23,23.00,18.43,11.37,0.00,0.00,1.0000,65.936,39
104556,7,56,2187,12.57,1.14,33,0.0149,5.38,1,1.23,23.00,18.43,11.37,0.00,0.00,1.0000,66.673,39
104660,7,56,2227,12.58,1.14,33,0.0121,5.38,1,1.24,23.00,18.43,11.37,0.00,0.00,1.0000,66.253,39
104765,7,56,2194,12.41,1.14,33,0.0106,5.38,1,1.24,23.00,18.43,11.37,0.00,0.00,1.0000,67.206,39
104868,7,56,2237,11.87,1.14,33,0.0089,5.38,1,1.24,23.00,18.43,11.37,0.00,0.00,1.0000,66.202,39
104973,7,56,2211,12.12,1.14,33,0.0075,5.38,1,1.24,23.00,18.43,11.37,0.00,0.00,1.0000,67.206,39
105076,7,56,2215,12.09,1.14,33,0.0064,5.38,1,1.24,23.00,18.43,11.37,0.00,0.00,1.0000,66.253,39
105181,7,56,2198,12.12,1.14,33,0.0053,5.12,1,1.24,23.00,18.43,11.37,0.00,0.00,1.0000,66.889,39
105285,7,56,2210,12.35,1.13,33,0.0044,5.38,1,1.24,23.00,18.43,10.98,0.00,0.00,1.0000,66.202,39
105388,7,56,2201,12.10,1.13,33,0.0034,5.12,1,1.24,23.00,18.04,10.98,0.00,0.00,1.0000,66.304,39
105493,7,56,2220,12.11,1.13,33,0.0028,5.12,1,1.23,23.00,18.04,10.98,0.00,0.00,1.0000,65.618,39
105596,7,56,2210,12.11,1.13,33,0.0022,5.12,1,1.23,23.00,18.04,10.59,0.00,0.00,1.0000,66.520,39
105700,7,56,2207,12.10,1.11,33,0.0017,5.12,1,1.23,23.50,17.65,10.20,0.00,0.00,1.0000,64.296,39
105805,7,56,2179,12.12,0.95,33,-0.0808,4.61,1,1.21,24.50,11.76,2.75,0.00,0.00,1.0000,53.342,39
105908,7,56,2086,12.10,0.78,33,-0.2250,3.58,1,1.09,23.00,9.02,0.00,0.00,0.00,1.0000,39.682,39
106012,7,56,1950,12.10,0.76,33,-0.2731,0.77,1,0.89,15.00,6.67,0.00,0.00,0.00,1.0000,29.352,39
106116,7,56,1806,12.10,0.81,33,-0.2164,0.77,1,0.70,15.00,5.88,0.00,0.00,0.00,1.0000,24.587,39
106220,7,56,1639,13.10,0.88,33,-0.1839,0.77,1,0.57,20.00,5.49,0.00,0.00,0.00,1.0000,23.602,38
106324,7,56,1528,13.58,0.96,33,-0.0778,2.05,1,0.50,26.00,6.27,1.96,0.00,0.00,1.0000,25.559,38
106427,7,56,1395,14.13,1.78,33,0.2476,3.07,1,0.48,22.50,20.78,21.18,0.00,0.00,1.0000,61.658,38
106531,7,56,1527,14.11,1.37,33,0.6857,5.38,1,0.74,20.00,18.82,2.35,0.00,0.00,1.0000,78.132,38
106636,7,56,1772,13.58,1.06,33,0.0981,4.35,1,1.01,20.00,6.67,0.00,0.00,0.00,1.0000,51.283,38
106739,7,56,1843,13.13,0.79,33,-0.1722,0.77,1,0.96,20.00,6.27,0.00,0.00,0.00,1.0000,35.337,38
