Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
74149,1,1,0.00,1,51,959,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
74253,1,1,0.00,1,51,965,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
74357,1,1,0.00,1,51,965,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
74461,1,1,0.00,1,51,970,15.60,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.317,95.162,5.49,0
74564,1,1,0.00,1,51,970,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.317,95.162,5.49,0
74668,1,1,0.00,1,51,969,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
74773,1,1,0.00,1,51,963,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
74877,1,1,0.00,1,51,968,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
74981,1,1,0.00,1,51,966,15.85,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
75085,1,1,0.00,1,51,970,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
75188,1,1,0.00,1,51,966,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
75292,1,1,0.00,1,51,967,15.13,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
75396,1,1,0.00,1,51,966,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
75500,1,1,0.00,1,51,969,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
75604,1,1,0.00,1,51,964,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
75709,1,1,0.00,1,51,965,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
75813,1,1,0.00,1,51,963,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.799,95.162,5.49,0
75916,1,1,0.00,1,51,963,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
76020,1,1,0.00,1,51,961,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.799,95.162,5.49,0
76124,1,1,0.00,1,51,966,15.15,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
76228,1,1,0.00,1,51,966,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
76331,1,1,0.00,1,51,972,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
76435,1,1,0.00,1,51,975,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
76540,1,1,0.00,1,51,978,15.31,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.297,95.162,5.49,0
76644,1,1,0.00,1,51,979,15.51,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.297,95.162,5.49,0
76748,1,1,0.00,1,51,974,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.815,95.162,5.49,0
76852,1,1,0.00,1,51,978,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.815,95.162,5.49,0
76955,1,1,0.00,1,51,972,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.815,95.162,5.49,0
77059,1,1,0.00,1,51,970,15.84,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
77163,1,1,0.00,1,51,971,15.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
77268,1,1,0.00,1,51,971,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
77371,1,1,0.00,1,51,961,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
77476,1,1,0.00,1,51,966,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
77579,1,1,0.00,1,51,963,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
77682,1,1,0.00,1,51,966,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
77787,1,1,0.00,1,51,962,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
77891,1,1,0.00,1,51,961,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
77995,1,1,0.00,1,51,960,15.32,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
78099,1,1,0.00,1,51,965,15.34,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
78202,1,1,0.00,1,51,961,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
78307,1,1,0.00,1,51,967,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
78411,1,1,0.00,1,51,970,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
78516,1,1,0.00,1,51,971,15.45,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
78621,1,1,0.00,1,51,964,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
78725,1,1,0.00,1,51,967,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
78828,1,1,0.00,1,51,965,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.748,95.162,5.49,0
78933,1,1,0.00,1,51,972,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
79037,1,1,0.00,1,51,972,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
79140,1,1,0.00,1,51,972,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.297,95.162,5.49,0
79245,1,1,0.00,1,51,971,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
79350,1,1,0.00,1,51,968,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
79454,1,1,0.00,1,51,972,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.297,95.162,5.49,0
79558,1,1,0.00,1,51,967,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
79662,1,1,0.00,1,51,971,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.815,95.162,5.49,0
79766,1,1,0.00,1,51,969,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
79870,1,1,0.00,1,51,970,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
79973,1,1,0.00,1,51,966,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80077,1,1,0.00,1,51,970,15.08,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80181,1,1,0.00,1,51,967,14.89,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80285,1,1,0.00,1,51,966,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80390,1,1,0.00,1,51,964,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80494,1,1,0.00,1,51,965,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
80597,1,1,0.00,1,51,963,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80701,1,1,0.00,1,51,970,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80805,1,1,0.00,1,51,967,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
80909,1,1,0.00,1,51,964,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
81013,1,1,0.00,1,51,965,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
81117,1,1,0.00,1,51,963,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
81221,1,1,0.00,1,51,959,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
81324,1,1,0.00,1,51,966,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
81428,1,1,0.00,1,51,961,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
81532,1,1,0.00,1,51,964,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
81637,1,1,0.00,1,51,958,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
81741,1,1,0.00,1,51,957,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
81845,1,1,0.00,1,51,954,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
81948,1,1,0.00,1,51,954,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
82052,1,1,0.00,1,51,956,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
82156,1,1,0.00,1,51,964,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
82260,1,1,0.00,1,51,968,15.36,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
82364,1,1,0.00,1,51,971,15.53,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
82469,1,1,0.00,1,51,966,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
82572,1,1,0.00,1,51,969,15.60,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
82676,1,1,0.00,1,51,964,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
82780,1,1,0.00,1,51,966,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
82884,1,1,0.00,1,51,962,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
82988,1,1,0.00,1,51,964,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83091,1,1,0.00,1,51,961,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83195,1,1,0.00,1,51,965,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83300,1,1,0.00,1,51,960,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83404,1,1,0.00,1,51,961,15.37,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83507,1,1,0.00,1,51,962,15.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83611,1,1,0.00,1,51,961,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83715,1,1,0.00,1,51,960,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83819,1,1,0.00,1,51,964,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
83923,1,1,0.00,1,51,959,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
84028,1,1,0.00,1,51,951,15.13,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
84131,1,1,0.00,1,51,949,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.483,95.162,5.49,0
84235,1,1,0.00,1,51,952,15.51,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.850,95.162,5.49,0
84339,1,1,0.00,1,51,954,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.749,95.162,5.49,0
84443,1,1,0.00,1,51,963,14.91,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
84546,1,1,0.00,1,51,944,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.483,95.162,5.49,0
84651,1,1,0.00,1,51,954,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
84755,1,1,0.00,1,51,956,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.483,95.162,5.49,0
84859,1,1,0.00,1,51,957,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.850,95.162,5.49,0
84963,1,1,0.00,1,51,960,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
85066,1,1,0.00,1,51,968,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
85170,1,1,0.00,1,51,965,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.317,95.162,5.49,0
85275,1,1,0.00,1,51,971,15.57,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
85379,1,1,0.39,1,51,973,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.866,95.162,5.49,0
85483,1,1,0.39,1,51,970,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.866,95.162,5.49,0
85586,1,1,0.39,1,51,965,15.81,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
85690,1,1,0.39,1,51,969,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
85794,1,1,0.39,1,51,964,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.897,95.162,5.10,0
85899,1,1,0.39,1,51,968,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.897,95.162,5.10,0
86003,1,1,1.18,1,52,966,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,32.815,95.162,5.49,0
86106,1,1,1.18,1,52,960,15.11,0.00,0.00,2.30,1.0000,17.50,0,0,192,192,15.7,16.1,50,34.803,95.162,5.88,0
86210,1,1,1.18,1,52,965,15.10,0.00,0.00,2.56,1.0000,17.50,0,0,192,192,15.7,16.1,50,36.074,95.162,6.27,0
86314,1,1,1.18,1,52,983,15.13,0.00,0.00,2.56,1.0000,17.50,0,0,192,192,15.7,16.1,50,36.658,95.162,6.27,0
86418,1,1,1.57,1,52,1003,15.09,0.00,0.00,2.56,1.0000,17.50,0,0,192,192,15.7,16.1,50,36.709,95.162,6.27,0
86522,1,1,1.57,1,52,1031,14.85,0.00,0.00,2.56,1.0000,18.00,0,0,192,192,15.7,16.1,50,36.443,95.162,6.27,0
86626,1,1,1.57,1,52,1053,15.13,0.00,0.00,2.56,1.0000,18.00,0,0,192,192,15.7,16.1,50,36.341,95.162,6.27,0
86729,1,1,1.57,1,52,1080,15.13,0.00,0.00,2.56,1.0000,18.50,0,0,192,192,15.7,16.1,50,35.756,95.162,6.27,0
86833,1,1,1.57,1,52,1100,15.59,0.00,0.00,2.56,1.0000,18.50,0,0,192,192,15.7,16.1,50,35.172,95.162,6.27,0
86938,1,1,1.57,1,52,1122,15.60,0.00,0.00,2.56,1.0000,19.00,0,0,192,192,15.7,16.1,50,34.486,95.162,6.27,0
87042,1,1,1.57,1,52,1133,15.57,0.00,0.00,2.56,1.0000,19.50,0,0,192,192,15.7,16.1,50,34.370,95.162,6.27,0
87147,1,1,1.57,1,52,1144,16.12,0.00,0.00,2.56,1.0000,19.50,0,0,192,192,15.7,16.1,50,33.533,95.162,6.27,0
87251,1,1,1.57,1,52,1150,16.14,0.00,0.00,2.56,1.0000,20.00,0,0,192,192,15.7,16.1,50,33.799,95.162,6.67,0
87356,1,1,1.57,1,52,1153,16.10,0.00,0.00,2.56,1.0000,20.00,0,0,192,192,15.7,16.1,50,33.799,95.162,6.67,0
87461,1,1,1.57,1,52,1163,16.12,0.00,0.00,2.56,1.0000,20.50,0,0,192,192,15.7,16.1,50,33.533,95.162,6.67,0
87565,1,1,1.57,1,52,1172,15.59,0.00,0.00,2.56,1.0000,20.50,0,0,192,192,15.7,16.1,50,33.533,95.162,6.67,0
87669,1,1,1.57,1,52,1181,15.67,0.00,0.00,2.56,1.0000,21.00,0,0,192,192,15.7,16.1,50,33.215,95.162,6.67,0
87773,1,1,1.96,1,52,1188,15.60,0.00,0.00,2.56,1.0000,21.00,0,0,192,192,15.7,16.1,50,32.897,95.162,6.67,0
87876,1,1,1.96,1,52,1192,15.11,0.00,0.00,2.56,1.0000,21.50,0,0,192,192,15.7,16.1,50,33.297,95.162,6.67,0
87981,1,1,1.96,1,52,1198,15.11,0.00,0.00,2.30,1.0000,21.50,0,0,192,192,15.7,16.1,50,33.215,95.162,6.67,0
88085,1,1,1.96,1,52,1206,15.13,0.00,0.00,2.30,1.0000,21.50,0,0,192,192,15.7,16.1,50,33.266,95.162,6.67,0
88189,1,1,1.96,1,52,1216,15.09,0.00,0.00,2.30,1.0000,22.00,0,0,192,192,15.7,16.1,50,33.215,95.162,6.67,0
88292,1,1,1.96,1,52,1225,15.53,0.00,0.00,2.56,1.0000,22.00,0,0,192,192,15.7,16.1,50,33.297,95.162,6.67,0
88397,1,1,1.96,1,52,1232,15.15,0.00,0.00,2.56,1.0000,22.00,0,0,192,192,15.7,16.1,50,32.815,95.162,6.67,0
88500,1,1,1.96,1,52,1245,14.57,0.00,0.00,2.56,1.0000,22.00,0,0,192,192,15.7,16.1,50,32.846,95.162,6.67,0
88604,1,1,1.96,1,52,1252,14.87,0.00,0.00,2.30,1.0000,22.00,0,0,192,192,15.7,16.1,50,32.631,95.162,6.67,0
88708,1,1,1.96,1,52,1247,14.89,0.00,0.00,2.30,1.0000,22.50,0,0,192,192,15.7,16.1,50,32.897,95.162,7.06,0
88812,1,1,1.96,1,52,1250,15.57,0.00,0.00,2.56,1.0000,22.50,0,0,192,192,15.7,16.1,50,32.815,95.162,7.06,0
88917,1,1,1.96,1,52,1258,15.60,0.00,0.00,2.30,1.0000,22.50,0,0,192,192,15.7,16.1,50,33.215,95.162,7.06,0
89021,1,1,1.96,1,52,1266,15.12,0.00,0.00,2.56,1.0000,22.50,0,0,192,192,15.7,16.1,50,33.215,95.162,7.06,0
89125,1,1,1.96,1,52,1281,15.11,0.00,0.00,2.56,1.0000,22.50,0,0,192,192,15.7,16.1,50,32.815,95.162,7.06,0
89228,1,1,2.35,1,52,1286,15.60,0.00,0.00,2.56,1.0000,22.50,0,0,192,192,15.7,16.1,50,32.897,95.162,7.06,0
89332,1,1,2.35,1,52,1294,15.10,0.00,0.00,2.56,1.0000,22.50,0,0,192,192,15.7,16.1,50,32.897,95.162,7.06,0
89436,1,1,2.35,1,52,1297,14.57,0.00,0.00,2.56,1.0000,22.50,0,0,192,192,15.7,16.1,50,33.266,95.162,7.45,0
89540,1,1,2.35,1,52,1312,15.14,0.00,0.00,2.56,1.0000,23.00,0,0,192,192,15.7,16.1,50,33.266,95.162,7.45,0
89643,1,1,2.35,1,52,1312,15.59,0.00,0.00,2.56,1.0000,23.00,0,0,192,192,15.7,16.1,50,33.533,95.162,7.45,0
89747,1,1,2.35,1,52,1321,15.58,0.00,0.00,2.56,1.0000,23.00,0,0,192,192,15.7,16.1,50,33.215,95.162,7.45,0
89852,1,1,2.35,1,52,1332,15.84,0.00,0.00,2.56,1.0000,23.00,0,0,192,192,15.7,16.1,50,33.297,95.162,7.45,0
89956,1,1,2.35,1,52,1342,15.57,0.00,0.00,2.56,1.0000,23.00,0,0,192,192,15.7,16.1,50,32.897,95.162,7.45,0
90060,1,1,2.35,1,52,1345,15.57,0.00,0.00,2.56,1.0000,23.00,0,0,192,192,15.7,16.1,50,32.846,95.162,7.45,0
90164,1,1,2.35,1,52,1350,15.60,0.00,0.00,2.56,1.0000,23.00,0,0,192,192,15.7,16.1,50,32.928,95.162,7.45,0
90268,1,1,2.35,1,52,1362,15.57,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,32.262,95.162,7.45,0
90371,1,1,2.35,1,52,1359,15.61,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,32.262,95.162,7.45,0
90475,1,1,2.35,1,52,1367,15.60,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,32.262,95.162,7.45,0
90579,1,1,2.35,1,52,1363,15.58,0.00,0.00,2.30,1.0000,23.50,0,0,192,192,15.7,16.1,50,31.944,95.162,7.45,0
90683,1,1,2.35,1,52,1364,15.58,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,50,31.995,95.162,7.45,0
90787,1,1,2.35,1,52,1370,14.87,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,50,31.995,95.162,7.45,0
90891,1,1,2.35,1,52,1361,15.57,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,50,31.995,95.162,7.45,0
90996,1,1,2.35,1,52,1364,15.61,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,50,32.211,95.162,7.45,0
91099,1,1,2.35,1,52,1372,15.11,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,50,31.944,95.162,7.45,0
91203,1,1,2.35,1,52,1360,15.10,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,50,32.662,95.162,7.45,0
91307,1,1,2.35,1,52,1358,15.60,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,50,32.846,95.162,7.45,0
91411,1,1,2.75,1,52,1366,15.10,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,50,32.897,95.162,7.45,0
91514,1,1,2.75,1,52,1368,15.59,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,50,33.533,95.162,7.84,0
91618,1,1,3.14,1,52,1378,15.13,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,33.749,95.162,8.24,0
91723,1,1,3.14,1,52,1384,15.11,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,34.803,95.162,8.24,0
91827,1,1,3.14,1,52,1400,15.59,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,34.803,95.162,8.24,0
91931,1,1,3.14,1,52,1423,15.83,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,34.752,95.162,8.24,0
92035,1,1,3.14,1,52,1438,15.56,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,34.435,95.162,8.24,0
92139,1,1,3.14,1,52,1456,15.60,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,33.749,95.162,8.24,0
92242,1,1,3.14,1,52,1456,16.07,0.00,0.00,2.56,1.0000,23.50,0,0,192,192,15.7,16.1,50,33.799,95.162,8.24,0
92346,1,1,3.14,1,52,1468,16.12,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,50,33.215,95.162,8.24,0
92450,1,1,3.14,1,52,1480,15.62,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,50,32.815,95.162,8.24,0
92554,1,1,3.14,1,52,1486,15.58,0.00,0.00,2.56,1.0000,24.50,0,0,192,192,15.7,16.1,50,32.897,95.162,8.24,0
92658,1,1,3.14,1,52,1494,15.58,0.00,0.00,2.56,1.0000,24.50,0,0,192,192,15.7,16.1,50,32.846,95.162,8.24,0
92763,1,1,3.14,1,52,1494,15.61,0.00,0.00,2.56,1.0000,24.50,0,0,192,192,15.7,16.1,50,32.180,95.162,8.24,0
