Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (4-byte)* (kPa absolute),Mass Airflow (g/s),Throttle Opening Angle (%)
16646,0.00,0.00,0.00,0.00,712,14.32,7,31,0.73,1314,14.58,29888,50.0,0.6360,3.07,2.4085,100.00,15.00,21,41.32,15.80,9.02
16750,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1314,14.58,30144,50.0,0.6360,3.07,2.4000,100.00,15.00,21,41.24,15.68,9.02
16855,0.00,0.00,0.00,0.00,712,14.48,7,31,0.72,1306,14.72,30016,50.0,0.6455,3.07,2.3938,100.00,15.00,21,41.16,15.62,9.02
16959,0.00,0.00,0.00,0.00,712,14.48,7,31,0.72,1310,14.56,29952,50.0,0.6430,3.07,2.3883,100.00,15.00,21,41.16,15.62,9.02
17063,0.00,0.00,0.00,0.00,712,14.16,7,31,0.72,1304,14.58,29760,50.0,0.6502,3.07,2.3853,100.00,15.00,21,41.24,15.65,9.02
17168,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1306,14.58,29888,50.0,0.6360,3.07,2.3845,100.00,15.00,21,41.32,15.59,9.02
17271,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1304,14.55,30080,50.0,0.6335,3.07,2.3885,100.00,15.00,21,41.39,15.48,9.02
17376,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1306,14.57,29952,50.0,0.6620,3.07,2.3870,100.00,15.00,21,41.32,15.66,9.02
17480,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1293,14.59,29824,50.0,0.6335,3.07,2.3900,100.00,15.00,21,41.55,15.60,9.02
17585,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1287,14.56,29696,50.0,0.6550,3.07,2.3933,100.00,15.00,21,41.63,15.52,9.02
17689,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1298,14.56,30144,50.0,0.6430,3.07,2.3970,100.00,15.00,21,41.71,15.60,9.02
17793,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1297,14.58,29952,50.0,0.6382,3.07,2.3978,100.00,15.00,21,41.63,15.82,9.02
17898,0.00,0.00,0.00,0.00,712,14.48,7,31,0.72,1294,14.55,28544,50.0,0.6408,3.07,2.3998,100.00,15.00,21,41.47,15.65,9.02
18001,0.00,0.00,0.00,0.00,712,14.48,7,31,0.72,1296,14.33,28288,50.0,0.6382,3.07,2.3952,100.00,15.00,21,41.32,15.46,9.02
18105,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1296,14.08,27008,50.0,0.6408,3.07,2.3883,100.00,15.00,21,41.16,15.38,9.02
18209,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1296,14.58,29952,50.0,0.6408,3.07,2.3807,100.00,15.00,21,41.16,15.24,9.02
18313,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1292,14.59,29824,50.0,0.6430,3.07,2.3763,100.00,15.00,21,41.08,15.27,9.02
18418,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1288,14.57,29696,50.0,0.6455,3.07,2.3727,100.00,15.00,21,41.08,15.32,9.02
18521,0.00,0.00,0.00,0.00,712,14.40,7,31,0.71,1282,14.56,30080,50.0,0.6502,3.07,2.3510,100.00,15.00,21,41.08,15.28,9.02
18624,0.00,0.00,0.00,0.00,712,14.40,7,31,0.71,1283,14.58,30144,50.0,0.6408,3.07,2.3518,100.00,15.00,21,41.32,15.23,9.02
18729,0.00,0.00,0.00,0.00,712,14.32,7,31,0.71,1276,14.58,29888,50.0,0.6620,3.07,2.3685,100.00,15.00,21,41.32,15.28,9.02
18832,0.00,0.00,0.00,0.00,712,14.40,7,31,0.71,1276,14.58,30016,50.0,0.6455,3.07,2.3685,100.00,15.00,21,41.32,15.18,9.02
18937,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1278,14.53,26944,50.0,0.6430,3.07,2.3712,100.00,15.00,21,41.32,15.31,9.02
19041,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1283,14.46,30016,50.0,0.6360,3.07,2.3758,100.00,15.00,21,41.40,15.36,9.02
19145,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1286,14.60,29824,50.0,0.6408,3.07,2.3745,100.00,15.00,21,41.32,15.20,9.02
19248,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1278,14.10,26688,50.0,0.6408,3.07,2.3748,100.00,15.00,21,41.40,15.45,9.02
19352,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1279,14.08,27008,50.0,0.6360,3.07,2.3785,100.00,15.00,21,41.39,15.40,9.02
19457,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1280,14.59,29952,50.0,0.6382,3.07,2.3788,100.00,15.00,21,41.32,15.27,9.02
19561,0.00,0.00,0.00,0.00,712,14.48,7,31,0.72,1286,14.59,29824,50.0,0.6430,3.07,2.3798,100.00,15.00,21,41.32,15.30,9.02
19665,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1282,14.57,29824,50.0,0.6598,3.07,2.3825,100.00,15.00,21,41.32,15.38,9.02
19768,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1283,14.56,30080,50.0,0.6408,3.07,2.3785,100.00,15.00,21,41.32,15.43,9.02
19872,0.00,0.00,0.00,0.00,712,14.40,7,31,0.72,1287,14.11,26880,50.0,0.6430,3.07,2.3810,100.00,15.00,21,41.40,15.29,9.02
19976,0.00,0.00,0.00,0.00,712,14.32,7,31,0.72,1288,14.58,29760,50.0,0.6455,3.07,2.3775,100.00,15.00,21,41.32,15.27,9.02
20080,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1286,13.88,25408,50.0,0.6478,3.07,2.3752,100.00,15.00,21,41.32,15.36,9.02
20184,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1284,14.32,30080,50.0,0.6382,3.07,2.3767,100.00,15.00,21,41.32,15.37,9.02
20288,0.00,0.00,0.00,0.00,712,14.24,7,32,0.72,1286,14.58,30016,50.0,0.6408,3.07,2.3773,100.00,15.00,21,41.32,15.31,9.02
20392,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1284,14.60,29888,50.0,0.6645,3.07,2.3770,100.00,15.00,21,41.32,15.35,9.02
20496,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1290,14.57,30016,50.0,0.6382,3.07,2.3767,100.00,15.00,21,41.24,15.36,9.02
20600,0.00,0.00,0.00,0.00,712,14.16,7,32,0.72,1286,14.56,27072,50.0,0.6408,3.07,2.3752,100.00,15.00,21,41.32,15.50,9.02
20703,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1284,14.12,29952,50.0,0.6430,3.07,2.3763,100.00,15.00,21,41.24,15.44,9.02
20807,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1286,14.60,29888,50.0,0.6312,3.07,2.3780,100.00,15.00,21,41.32,15.32,9.02
20912,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1294,14.51,28608,50.0,0.6550,3.07,2.3792,100.00,15.00,21,41.32,15.48,9.02
21015,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1287,14.50,31488,50.0,0.6408,3.07,2.3795,100.00,15.00,21,41.32,15.46,9.02
21119,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1288,14.20,26880,50.0,0.6430,3.07,2.3760,100.00,15.00,21,41.24,15.36,9.02
21223,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1281,14.11,26624,50.0,0.6408,3.07,2.3755,100.00,15.00,21,41.32,15.28,9.02
21328,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1284,14.56,29760,50.0,0.6455,3.07,2.3752,100.00,15.00,21,41.32,15.26,9.02
21431,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1284,14.10,27008,50.0,0.6430,3.07,2.3738,100.00,15.00,21,41.32,15.27,9.02
21535,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1280,14.11,26880,50.0,0.6430,3.07,2.3778,100.00,15.00,21,41.40,15.52,9.02
21640,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1285,14.11,26624,50.0,0.6382,3.07,2.3805,100.00,15.00,21,41.39,15.35,9.02
21743,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1289,14.11,26944,50.0,0.6382,3.07,2.3792,100.00,15.00,21,41.40,15.45,9.02
21847,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1290,14.09,27008,50.0,0.6430,3.07,2.3807,100.00,15.00,21,41.40,15.42,9.02
21951,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1283,14.60,30016,50.0,0.6455,3.07,2.3830,100.00,15.00,21,41.40,15.36,9.02
22054,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1283,14.57,29888,50.0,0.6360,3.07,2.3815,100.00,15.00,21,41.32,15.25,9.02
22159,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1277,14.54,28480,50.0,0.6408,3.07,2.3807,100.00,15.00,21,41.40,15.38,9.02
22263,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1288,14.33,28480,50.0,0.6430,3.07,2.3832,100.00,15.00,21,41.32,15.32,9.02
22367,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1290,14.60,30144,50.0,0.6382,3.07,2.3832,100.00,15.00,21,41.32,15.49,9.02
22471,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1275,14.58,29952,50.0,0.6382,3.07,2.3815,100.00,15.00,21,41.40,15.29,9.02
22575,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1278,14.57,30144,50.0,0.6430,3.07,2.3805,100.00,15.00,21,41.40,15.18,9.02
22678,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1278,14.58,30080,50.0,0.6382,3.07,2.3800,100.00,15.00,21,41.40,15.36,9.02
22783,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1287,14.59,29952,50.0,0.6430,3.07,2.3843,100.00,15.00,21,41.40,15.45,9.02
22886,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1286,14.59,30016,50.0,0.6408,3.07,2.3845,100.00,15.00,21,41.40,15.41,9.02
22991,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1283,14.25,27776,50.0,0.6360,3.07,2.3853,100.00,15.00,21,41.32,15.47,9.02
23096,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1281,14.57,30080,50.0,0.6430,3.07,2.3853,100.00,15.00,21,41.32,15.26,9.02
23199,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1283,14.85,31296,50.0,0.6455,3.07,2.3828,100.00,15.00,21,41.32,15.22,9.02
23303,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1276,14.59,30016,50.0,0.6360,3.07,2.3820,100.00,15.00,21,41.40,15.48,9.02
23407,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1278,14.59,30144,50.0,0.6408,3.07,2.3845,100.00,15.00,21,41.40,15.49,9.02
23511,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1284,14.56,30080,50.0,0.6455,3.07,2.3860,100.00,15.00,21,41.47,15.30,9.02
23615,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1288,14.60,29952,50.0,0.6335,3.07,2.3847,100.00,15.00,21,41.39,15.26,9.02
23721,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1289,14.58,30016,50.0,0.6430,3.07,2.3853,100.00,15.00,21,41.47,15.43,9.02
23824,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1278,14.57,30144,50.0,0.6455,3.07,2.3845,100.00,15.00,21,41.32,15.32,9.02
23929,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1282,14.59,30080,50.0,0.6360,3.07,2.3840,100.00,15.00,21,41.39,15.43,9.02
24032,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1279,14.61,29952,50.0,0.6455,3.07,2.3835,100.00,15.00,21,41.40,15.26,9.02
24135,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1287,14.57,30080,50.0,0.6430,3.07,2.3838,100.00,15.00,21,41.40,15.33,9.02
24240,0.00,0.00,0.00,0.00,712,14.24,7,32,0.72,1282,14.55,30016,50.0,0.6288,3.07,2.3858,100.00,15.00,21,41.32,15.51,9.02
24344,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1282,14.36,28544,50.0,0.6478,3.07,2.3880,100.00,15.00,21,41.32,15.50,8.63
24447,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1286,14.53,29952,50.0,0.6382,3.07,2.3868,100.00,15.00,21,41.40,15.41,9.02
24551,0.00,0.00,0.00,0.00,712,14.24,7,32,0.72,1282,14.57,30144,50.0,0.6360,3.07,2.3883,100.00,15.00,21,41.40,15.33,9.02
24656,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1284,14.58,30400,50.0,0.6478,3.07,2.3900,100.00,15.00,21,41.47,15.36,9.02
24759,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1282,14.59,30016,50.0,0.6455,3.07,2.3893,100.00,15.00,21,41.47,15.33,9.02
24864,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1280,14.59,30016,50.0,0.6360,3.07,2.3890,100.00,15.00,21,41.40,15.38,9.02
24967,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1280,14.59,30080,50.0,0.6478,3.07,2.3912,100.00,15.00,21,41.40,15.42,9.02
25071,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1290,14.57,30080,50.0,0.6408,3.07,2.3880,100.00,15.00,21,41.32,15.52,9.02
25175,0.00,0.00,0.00,0.00,712,14.24,7,32,0.72,1283,14.59,30016,50.0,0.6430,3.07,2.3872,100.00,15.00,21,41.32,15.54,9.02
25279,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1282,14.60,31616,50.0,0.6573,3.07,2.3878,100.00,15.00,21,41.40,15.59,9.02
25383,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1284,14.57,30144,50.0,0.6360,3.07,2.3845,100.00,15.00,21,41.32,15.43,9.02
25486,0.00,0.00,0.00,0.00,712,14.16,7,32,0.72,1282,14.57,29952,50.0,0.6430,3.07,2.3845,100.00,15.00,21,41.47,15.36,9.02
25591,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1280,14.60,30144,50.0,0.6573,3.07,2.3872,100.00,15.00,21,41.47,15.32,9.02
25695,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1275,14.59,29952,50.0,0.6430,3.07,2.3865,100.00,15.00,21,41.47,15.24,9.02
25798,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1275,15.11,33664,50.0,0.6360,3.07,2.3885,100.00,15.00,21,41.55,15.33,9.02
25903,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1276,14.58,30336,50.0,0.6408,3.07,2.3915,100.00,15.00,21,41.63,15.54,9.02
26007,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1289,14.61,29952,50.0,0.6430,3.07,2.3938,100.00,15.00,21,41.55,15.37,9.02
26110,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1285,14.59,30080,50.0,0.6312,3.07,2.3930,100.00,15.00,21,41.40,15.60,9.02
26214,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1282,14.58,30208,50.0,0.6573,3.07,2.3933,100.00,15.00,21,41.40,15.54,9.02
26318,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1288,14.58,29952,50.0,0.6408,3.07,2.3895,100.00,15.00,21,41.40,15.50,9.02
26422,0.00,0.00,0.00,0.00,712,14.16,7,32,0.72,1290,14.56,28416,50.0,0.6382,3.07,2.3910,100.00,15.00,21,41.39,15.46,9.02
26526,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1290,14.36,28416,50.0,0.6455,3.07,2.3905,100.00,15.00,21,41.40,15.30,9.02
26631,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1286,14.57,30208,50.0,0.6312,3.07,2.3893,100.00,15.00,21,41.32,15.40,9.02
26734,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1286,14.59,30144,50.0,0.6525,3.07,2.3887,100.00,15.00,21,41.40,15.32,9.02
26838,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1284,14.61,29952,50.0,0.6382,3.07,2.3838,100.00,15.00,21,41.32,15.40,8.63
26941,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1295,14.92,33280,50.0,0.6455,3.07,2.3840,100.00,15.00,21,41.32,15.45,9.02
27046,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1283,14.65,29952,50.0,0.6455,3.07,2.3832,100.00,15.00,21,41.32,15.39,9.02
27150,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1282,14.60,30080,50.0,0.6525,3.07,2.3822,100.00,15.00,21,41.32,15.29,9.02
27254,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1281,14.61,30016,50.0,0.6408,3.07,2.3822,100.00,15.00,21,41.32,15.43,9.02
27359,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1286,14.58,30144,50.0,0.6455,3.07,2.3840,100.00,15.00,21,41.40,15.21,8.63
27462,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1280,14.82,30464,50.0,0.6502,3.07,2.3845,100.00,15.00,21,41.47,15.48,8.63
27568,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1280,14.60,29952,50.0,0.6408,3.07,2.3880,100.00,15.00,21,41.47,15.49,8.63
27673,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1280,14.59,29952,50.0,0.6430,3.07,2.3878,100.00,15.00,21,41.40,15.37,8.63
27777,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1277,14.57,30144,50.0,0.6360,3.07,2.3865,100.00,15.00,21,41.47,15.35,8.63
27881,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1276,14.58,30336,50.0,0.6455,3.07,2.3883,100.00,15.00,21,41.47,15.34,9.02
27985,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1268,14.59,30016,50.0,0.6502,3.07,2.3890,100.00,15.00,21,41.55,15.35,8.63
28090,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1273,14.60,30016,50.0,0.6455,3.07,2.3895,100.00,15.00,21,41.47,15.28,8.63
28193,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1273,14.58,30144,50.0,0.6382,3.07,2.3912,100.00,15.00,21,41.63,15.42,8.63
28297,0.00,0.00,0.00,0.00,712,14.48,7,32,0.72,1280,14.57,29952,50.0,0.6430,3.07,2.3950,100.00,15.00,20,41.63,15.43,8.63
28401,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1274,14.61,30016,50.0,0.6455,3.07,2.3960,100.00,15.00,20,41.63,15.35,8.63
28505,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1273,14.58,29824,50.0,0.6455,3.07,2.3945,100.00,15.00,20,41.63,15.32,9.02
28609,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1267,14.33,28416,50.0,0.6430,3.07,2.3940,100.00,15.00,20,41.71,15.33,8.63
28713,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1264,14.60,33664,50.0,0.6620,3.07,2.3980,100.00,15.00,20,41.79,15.31,9.02
28817,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1274,14.93,29952,50.0,0.6455,3.07,2.4022,100.00,15.00,20,41.79,15.43,8.63
28921,0.00,0.00,0.00,0.00,712,14.32,7,32,0.73,1271,15.00,33344,50.0,0.6360,3.07,2.4060,100.00,15.00,20,41.71,15.40,9.02
29026,0.00,0.00,0.00,0.00,712,14.40,7,32,0.73,1269,14.62,30208,50.0,0.6430,3.07,2.4030,100.00,15.00,20,41.71,15.34,8.63
29129,0.00,0.00,0.00,0.00,712,14.40,7,32,0.72,1275,14.60,30080,50.0,0.6360,3.07,2.4055,100.00,15.50,20,41.79,15.21,9.02
29233,0.00,0.00,0.00,0.00,712,14.32,7,32,0.72,1280,14.60,29952,50.0,0.6455,3.07,2.3140,100.00,15.50,20,39.33,14.04,7.06
29338,0.00,0.00,0.00,0.00,712,14.40,7,32,0.71,1268,14.59,30144,50.0,0.6525,2.82,2.1250,100.00,15.00,20,36.47,12.75,6.27
29441,0.00,0.00,0.00,0.00,712,14.40,7,32,0.68,1220,14.57,30208,50.0,0.6408,2.56,1.8873,100.00,15.00,20,34.64,11.28,6.27
29545,0.00,0.00,0.00,0.00,712,14.40,7,32,0.64,1161,14.64,31744,50.0,0.6408,2.30,1.7270,100.00,15.00,20,33.77,10.48,6.27
29649,0.00,0.00,0.00,0.00,712,14.40,7,32,0.62,1096,14.60,30016,50.0,0.6382,2.30,1.6395,100.00,15.00,20,33.69,9.91,6.27
29754,0.00,0.00,0.00,0.00,712,14.48,7,32,0.60,1044,14.59,30144,50.0,0.6693,2.30,1.5857,100.00,15.00,20,33.69,9.36,6.27
29857,0.00,0.00,0.00,0.00,712,14.48,7,33,0.58,992,14.56,30016,50.0,0.6288,2.30,1.5455,100.00,15.00,20,33.77,8.91,5.88
29961,0.00,0.00,0.00,0.00,712,14.32,7,33,0.58,928,14.14,26944,50.0,0.6455,2.05,1.5615,100.00,15.00,20,34.64,9.03,6.27
30066,0.00,0.00,0.00,0.00,712,14.32,7,33,0.58,886,14.12,26944,50.0,0.6360,2.30,1.7895,100.00,15.00,20,38.22,9.54,7.06
30169,0.00,0.00,0.00,0.00,712,14.48,7,33,0.60,868,14.10,27008,50.0,0.6240,2.82,2.2640,100.00,15.00,20,40.05,9.92,7.06
30273,0.00,0.00,0.00,0.00,712,14.48,7,33,0.62,860,14.11,27072,50.0,0.6218,3.07,2.3940,100.00,15.00,20,41.55,10.27,7.06
30377,0.00,0.00,0.00,0.00,712,14.32,7,33,0.65,858,14.14,26880,50.0,0.6430,3.07,2.4975,100.00,15.00,20,42.75,10.72,7.06
30481,0.00,0.00,0.00,0.00,712,14.40,7,33,0.67,871,14.14,27008,50.0,0.6430,3.33,2.6122,100.00,15.00,20,44.02,11.08,7.06
30585,0.00,0.00,0.00,0.00,712,14.48,7,33,0.69,886,14.11,26880,50.0,0.6240,3.33,2.7027,100.00,15.00,20,44.89,11.61,7.06
30688,0.00,0.00,0.00,0.00,712,14.40,7,33,0.71,910,13.89,25344,50.0,0.6455,3.33,2.7468,100.00,15.00,20,45.13,11.96,7.06
30793,0.00,0.00,0.00,0.00,712,14.32,7,33,0.73,931,13.89,26560,50.0,0.6455,3.33,2.7603,100.00,15.00,20,45.21,12.26,7.06
30896,0.00,0.00,0.00,0.00,712,14.40,7,33,0.75,952,14.51,30080,50.0,0.6240,3.33,2.7513,100.00,15.00,20,44.81,12.33,6.67
31001,0.00,0.00,0.00,0.00,712,14.32,7,33,0.75,974,14.58,30208,50.0,0.6502,3.33,2.6665,100.00,15.00,20,44.02,12.23,6.67
31105,0.00,0.00,0.00,0.00,712,14.48,7,33,0.75,980,15.10,33728,50.0,0.6335,3.33,2.6488,100.00,15.00,20,43.22,12.05,6.67
31208,0.00,0.00,0.00,0.00,712,14.32,7,33,0.75,986,15.14,33664,50.0,0.6288,3.33,2.5695,100.00,15.00,20,42.43,11.86,6.67
31313,0.00,0.00,0.00,0.00,712,14.32,7,33,0.74,988,15.13,33728,50.0,0.6525,3.07,2.5215,100.00,15.00,20,41.95,11.76,6.67
31416,0.00,0.00,0.00,0.00,712,14.40,7,33,0.74,989,15.58,36736,50.0,0.6312,3.07,2.4703,100.00,15.00,20,41.47,11.67,6.67
31520,0.00,0.00,0.00,0.00,712,14.32,7,33,0.73,980,15.12,33664,50.0,0.6620,3.07,2.4330,100.00,15.00,20,41.32,11.55,6.67
31625,0.00,0.00,0.00,0.00,712,14.32,7,33,0.72,978,15.15,33472,50.0,0.6335,3.07,2.4025,100.00,15.00,20,41.08,11.52,6.67
31729,0.00,0.00,0.00,0.00,712,14.32,7,33,0.72,980,15.14,35200,50.0,0.6668,3.07,2.4148,100.00,15.00,20,41.08,11.35,6.67
31833,0.00,0.00,0.00,0.00,712,14.48,7,33,0.71,973,14.57,29952,50.0,0.6360,3.07,2.3963,100.00,15.00,20,41.08,11.46,6.67
31937,0.00,0.00,0.00,0.00,712,14.32,7,33,0.71,968,14.60,29952,50.0,0.6502,3.07,2.3832,100.00,15.00,20,41.16,11.36,7.06
32042,0.00,0.00,0.00,0.00,712,14.48,7,33,0.71,968,14.61,29696,50.0,0.6265,3.07,2.3790,100.00,15.00,20,41.47,11.45,7.06
32145,0.00,0.00,0.00,0.00,712,14.40,7,33,0.71,961,14.11,27072,50.0,0.6550,3.07,2.3818,100.00,15.00,20,41.71,11.45,7.06
32249,0.00,0.00,0.00,0.00,712,14.40,7,33,0.71,950,14.11,26880,50.0,0.6265,3.07,2.3900,100.00,15.00,20,42.03,11.41,7.06
32352,0.00,0.00,0.00,0.00,712,14.40,7,33,0.71,956,14.13,26944,50.0,0.6430,3.07,2.4035,100.00,15.00,20,42.35,11.47,7.06
32458,0.00,0.00,0.00,0.00,712,14.48,7,33,0.72,953,14.13,27008,50.0,0.6312,3.07,2.4230,100.00,15.00,20,42.82,11.76,7.06
32562,0.00,0.00,0.00,0.00,712,14.40,7,33,0.72,959,14.13,27264,50.0,0.6408,3.07,2.4443,100.00,15.00,20,43.06,11.88,7.06
32666,0.00,0.00,0.00,0.00,712,14.40,7,33,0.73,970,14.13,27200,50.0,0.6312,3.07,2.4653,100.00,15.00,20,43.30,12.05,7.06
32771,0.00,0.00,0.00,0.00,712,14.32,7,33,0.73,977,14.13,26816,50.0,0.6430,3.07,2.4795,100.00,15.00,20,43.38,12.15,7.06
32874,0.00,0.00,0.00,0.00,712,14.40,7,33,0.74,983,13.93,25408,50.0,0.6645,3.07,2.4872,100.00,15.00,20,43.06,12.17,7.06
32979,0.00,0.00,0.00,0.00,712,14.48,7,33,0.74,997,14.11,27136,50.0,0.6288,3.07,2.4865,100.00,15.00,20,43.06,12.28,7.06
33082,0.00,0.00,0.00,0.00,712,14.32,7,33,0.74,998,14.58,30272,50.0,0.6550,3.07,2.4817,100.00,15.00,20,42.59,12.11,7.06
33186,0.00,0.00,0.00,0.00,712,14.32,7,33,0.74,1001,14.62,30080,50.0,0.6288,3.07,2.4735,100.00,15.00,20,42.59,12.25,7.06
33291,0.00,0.00,0.00,0.00,712,14.40,7,33,0.73,1009,14.63,30144,50.0,0.6598,3.07,2.4630,100.00,15.00,20,42.43,12.29,7.06
33394,0.00,0.00,0.00,0.00,712,14.40,7,33,0.73,1016,14.59,30016,50.0,0.6430,3.07,2.4500,100.00,15.00,20,42.35,12.19,7.06
33499,0.00,0.00,0.00,0.00,712,14.40,7,33,0.73,1017,14.59,30272,50.0,0.6288,3.07,2.4390,100.00,15.00,20,42.35,12.29,7.06
33602,0.00,0.00,0.00,0.00,712,14.40,7,33,0.73,1025,14.63,30080,50.0,0.6408,3.07,2.4257,100.00,15.00,20,42.11,12.38,7.06
