Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
19140,14.32,7,1,40,0.63,1237,15.14,33408,5.45,1.01,0.6478,2.82,2.0823,100.00,15.00,24,13.10,8.24,0.0000
19244,14.24,7,1,40,0.63,1238,15.10,33664,5.51,1.01,0.6478,2.82,2.0845,100.00,15.00,24,13.08,8.24,0.0000
19348,14.40,7,1,40,0.63,1240,15.13,33536,5.57,1.01,0.6598,2.82,2.0935,100.00,15.00,24,13.24,8.24,0.0000
19453,14.32,7,1,40,0.63,1248,15.36,29952,5.59,1.01,0.6455,2.82,2.1092,100.00,15.00,24,13.46,8.24,0.0000
19558,14.32,7,1,40,0.64,1248,14.57,30080,5.60,1.02,0.6478,2.82,2.1310,100.00,15.00,24,13.47,7.84,0.0038
19662,14.24,7,1,40,0.64,1246,14.55,33408,5.58,1.02,0.6525,2.82,2.1410,100.00,15.00,24,13.40,7.84,0.0043
19767,14.32,7,1,40,0.64,1248,14.88,29888,5.52,1.02,0.6525,2.82,2.1368,100.00,15.00,24,13.18,7.84,0.0034
19871,14.40,7,1,40,0.64,1242,14.55,30144,5.46,1.01,0.6525,2.82,2.1160,100.00,15.00,24,13.09,7.84,0.0000
19976,14.32,7,1,40,0.64,1238,15.00,33408,5.43,1.01,0.6502,2.82,2.1025,100.00,15.00,24,12.91,7.84,0.0000
20080,14.16,7,1,40,0.63,1240,15.13,33536,5.44,1.01,0.6668,2.82,2.0892,100.00,15.00,24,12.82,7.84,0.0000
20183,14.40,7,1,40,0.63,1236,15.10,33600,5.43,1.01,0.6550,2.82,2.0810,100.00,15.00,24,12.76,7.84,0.0000
20287,14.24,7,1,40,0.63,1228,14.53,29824,5.42,1.01,0.6478,2.82,2.0725,100.00,15.00,24,12.66,7.84,0.0000
20391,14.40,7,1,40,0.63,1277,15.11,33408,5.44,1.01,0.6525,2.82,2.0678,100.00,15.00,24,12.65,7.84,0.0000
20496,14.32,7,1,40,0.62,1207,14.86,32000,5.46,1.01,0.6455,2.82,2.0670,100.00,15.00,24,12.70,7.84,0.0000
20600,14.32,7,1,40,0.63,1205,14.35,29952,5.46,1.01,0.6620,2.82,2.0675,100.00,15.00,24,12.64,7.84,0.0000
20704,14.32,7,1,40,0.63,1206,14.64,30080,5.50,1.01,0.6645,2.82,2.0697,100.00,15.00,24,12.66,7.84,0.0000
20807,14.40,7,1,40,0.63,1207,14.57,30016,5.52,1.01,0.6455,2.82,2.0755,100.00,15.00,24,12.67,7.84,0.0000
20912,14.32,7,1,40,0.63,1208,14.54,29888,5.54,1.01,0.6455,2.82,2.0815,100.00,15.00,24,12.68,7.84,0.0000
21015,14.24,7,1,40,0.63,1212,14.63,30080,5.54,1.01,0.6502,2.82,2.0863,100.00,15.00,24,12.70,7.84,0.0000
21120,14.40,7,1,40,0.63,1214,14.57,29952,5.54,1.01,0.6502,2.82,2.0885,100.00,15.00,24,12.76,7.84,0.0000
21223,14.32,7,1,40,0.63,1214,14.60,29888,5.55,1.01,0.6430,2.82,2.0903,100.00,15.00,24,12.78,7.84,0.0000
21328,14.32,7,1,40,0.63,1215,14.57,30080,5.54,1.01,0.6620,2.82,2.0925,100.00,15.00,24,12.77,7.84,0.0000
21432,14.32,7,1,40,0.63,1212,14.57,31616,5.54,1.01,0.6455,2.82,2.0955,100.00,15.00,24,12.95,7.84,0.0000
21535,14.40,7,1,40,0.63,1212,14.79,29888,5.52,1.01,0.6455,2.82,2.0962,100.00,15.00,24,12.82,7.45,0.0000
21640,14.32,7,1,40,0.63,1210,14.57,30080,5.54,1.01,0.6455,2.82,2.0947,100.00,15.00,24,12.80,7.84,0.0000
21743,14.40,7,1,40,0.63,1208,14.56,30016,5.54,1.01,0.6502,2.82,2.0955,100.00,15.00,24,12.76,7.84,0.0000
21848,14.32,7,1,40,0.63,1202,14.99,33408,5.52,1.01,0.6382,2.82,2.0938,100.00,15.00,24,12.72,7.84,0.0000
21951,14.32,7,1,40,0.63,1197,14.64,30080,5.55,1.01,0.6430,2.82,2.0943,100.00,15.00,24,12.74,7.84,0.0000
22056,14.32,7,1,40,0.63,1199,14.58,30080,5.54,1.01,0.6573,2.82,2.0938,100.00,15.00,24,12.63,7.84,0.0000
22160,14.16,7,1,40,0.63,1206,14.60,30016,5.55,1.01,0.6573,2.82,2.0985,100.00,15.00,24,12.74,7.45,0.0000
22265,14.40,7,1,40,0.63,1206,14.63,30080,5.55,1.01,0.6645,2.82,2.0993,100.00,15.00,24,12.62,7.84,0.0000
22369,14.32,7,1,40,0.64,1204,14.53,30016,5.55,1.01,0.6478,2.82,2.1027,100.00,15.00,24,12.73,7.84,0.0000
22474,14.40,7,1,40,0.64,1200,15.13,33536,5.58,1.01,0.6382,2.82,2.1063,100.00,15.00,24,12.81,7.84,0.0000
22578,14.40,7,1,40,0.64,1201,14.54,28608,5.57,1.01,0.6382,2.82,2.1080,100.00,15.00,24,12.84,7.84,0.0000
22684,14.32,7,1,40,0.64,1202,14.35,28352,5.55,1.01,0.6455,2.82,2.1080,100.00,15.00,24,12.86,7.84,0.0000
22788,14.32,7,1,40,0.64,1210,14.60,30016,5.60,1.01,0.6645,2.82,2.1090,100.00,15.00,24,12.77,7.84,0.0000
22892,14.40,7,1,40,0.64,1210,14.56,30144,5.54,1.01,0.6478,2.82,2.1075,100.00,15.00,24,12.84,7.84,0.0000
22997,14.40,7,1,40,0.64,1209,14.54,30016,5.55,1.01,0.6455,2.82,2.1065,100.00,15.00,24,12.70,7.84,0.0000
23100,14.24,7,1,40,0.64,1213,14.59,29952,5.55,1.01,0.6455,2.82,2.1067,100.00,15.00,24,12.88,7.84,0.0000
23205,14.40,7,1,40,0.64,1211,14.56,30208,5.55,1.01,0.6478,2.82,2.1060,100.00,15.00,24,12.86,7.84,0.0000
23309,14.32,7,1,40,0.64,1216,14.53,30016,5.55,1.01,0.6478,2.82,2.1063,100.00,15.00,24,12.92,7.84,0.0000
23413,14.32,7,1,40,0.64,1216,14.64,33472,5.54,1.01,0.6645,2.82,2.1042,100.00,15.00,24,12.79,7.84,0.0000
23518,14.32,7,1,40,0.64,1211,14.85,30208,5.53,1.01,0.6455,2.82,2.1048,100.00,15.00,24,12.81,7.84,0.0000
23621,14.40,7,1,40,0.64,1212,14.84,30400,5.53,1.01,0.6478,2.82,2.1015,100.00,15.00,24,12.85,7.84,0.0000
23725,14.32,7,1,40,0.63,1209,14.59,30016,5.53,1.01,0.6502,2.82,2.0990,100.00,15.00,24,12.93,7.84,0.0000
23830,14.40,7,1,40,0.63,1209,14.98,33600,5.54,1.01,0.6478,2.82,2.0983,100.00,15.00,24,12.88,7.84,0.0000
23933,14.32,7,1,40,0.63,1208,15.11,33472,5.54,1.01,0.6382,2.82,2.0980,100.00,15.00,24,12.79,7.84,0.0000
24037,14.32,7,1,40,0.63,1208,15.13,33600,5.53,1.01,0.6478,2.82,2.0983,100.00,15.00,24,12.74,7.84,0.0000
24141,14.24,7,1,40,0.63,1207,14.58,30080,5.52,1.01,0.6455,2.82,2.0970,100.00,15.00,24,12.79,7.84,0.0000
24245,14.40,7,1,40,0.63,1214,15.14,33472,5.56,1.01,0.6478,2.82,2.0975,100.00,15.00,24,12.73,7.84,0.0000
24350,14.40,7,1,40,0.63,1218,15.12,33536,5.54,1.01,0.6550,2.82,2.0980,100.00,15.00,24,12.79,7.84,0.0000
24455,14.32,7,1,40,0.63,1278,15.11,33600,5.51,1.01,0.6455,2.82,2.0975,100.00,15.00,24,12.81,7.84,0.0000
24559,14.40,7,1,40,0.63,1278,15.14,33536,5.52,1.01,0.6478,2.82,2.0975,100.00,15.00,24,12.91,7.84,0.0000
24663,14.32,7,1,40,0.63,1212,15.10,33408,5.54,1.01,0.6478,2.82,2.0975,100.00,15.00,24,12.93,7.84,0.0000
24767,14.24,7,1,40,0.63,1214,14.76,32064,5.51,1.01,0.6598,2.82,2.0953,100.00,15.00,24,12.74,7.84,0.0000
24871,14.40,7,1,40,0.63,1212,14.87,33472,5.51,1.01,0.6478,2.82,2.0943,100.00,15.00,24,12.74,7.84,0.0000
24975,14.40,7,1,40,0.63,1211,15.14,33664,5.52,1.01,0.6478,2.82,2.0947,100.00,15.00,24,12.74,7.84,0.0000
25078,14.32,7,1,40,0.63,1212,15.11,33600,5.53,1.01,0.6455,2.82,2.0950,100.00,15.00,24,12.87,7.84,0.0000
25183,14.40,7,1,40,0.63,1212,15.14,33536,5.53,1.01,0.6478,2.82,2.0968,100.00,15.00,24,12.76,7.84,0.0000
25286,14.40,7,1,40,0.63,1211,15.11,33664,5.55,1.01,0.6455,2.82,2.0970,100.00,15.00,24,12.76,7.84,0.0000
25391,14.32,7,1,40,0.63,1213,15.12,33600,5.54,1.01,0.6620,2.82,2.0983,100.00,15.00,24,12.78,7.84,0.0000
25495,14.32,7,1,40,0.63,1211,15.14,33472,5.55,1.01,0.6478,2.82,2.1005,100.00,15.00,24,12.69,7.84,0.0000
25598,14.40,7,1,40,0.63,1210,15.12,33600,5.55,1.01,0.6502,2.82,2.0990,100.00,15.00,24,12.81,7.84,0.0000
25702,14.40,7,1,40,0.63,1210,15.12,33600,5.55,1.01,0.6525,2.82,2.0987,100.00,15.00,24,12.92,7.84,0.0000
25806,14.32,7,1,40,0.63,1212,15.38,35008,5.54,1.01,0.6478,2.82,2.0993,100.00,15.00,24,12.82,7.84,0.0000
25910,14.32,7,1,40,0.63,1208,15.35,33728,5.55,1.01,0.6455,2.82,2.1010,100.00,15.00,24,12.88,7.84,0.0000
26013,14.32,7,1,40,0.64,1214,15.10,33472,5.55,1.01,0.6455,2.82,2.1023,100.00,15.00,24,12.81,7.84,0.0000
26118,14.32,7,1,40,0.63,1213,15.14,33472,5.54,1.01,0.6455,2.82,2.1005,100.00,15.00,24,12.83,7.84,0.0000
26221,14.16,7,1,40,0.63,1153,15.11,33728,5.54,1.01,0.6525,2.82,2.1005,100.00,15.00,24,12.91,7.84,0.0000
26326,14.40,7,1,40,0.63,1220,15.13,33472,5.54,1.01,0.6645,2.82,2.1002,100.00,15.00,24,12.81,7.84,0.0000
26429,14.32,7,1,40,0.63,1220,15.14,33472,5.52,1.01,0.6455,2.82,2.0993,100.00,15.00,24,12.80,7.84,0.0000
26533,14.32,7,1,40,0.63,1275,15.10,33728,5.52,1.01,0.6502,2.82,2.0985,100.00,15.00,24,12.85,7.84,0.0000
26638,14.40,7,1,40,0.63,1208,15.13,33536,5.52,1.01,0.6430,2.82,2.0965,100.00,15.00,24,12.83,7.84,0.0000
26742,14.32,7,1,40,0.63,1208,15.15,33344,5.53,1.01,0.6645,2.82,2.0985,100.00,15.00,24,12.83,7.84,0.0000
26846,14.32,7,1,40,0.63,1212,15.02,32128,5.54,1.01,0.6693,2.82,2.0980,100.00,15.00,24,12.81,7.84,0.0000
26949,14.40,7,1,40,0.63,1208,14.88,32896,5.54,1.01,0.6455,2.82,2.0970,100.00,15.00,24,12.68,7.84,0.0000
27054,14.40,7,1,40,0.63,1210,15.15,33600,5.55,1.01,0.6502,2.82,2.0970,100.00,15.00,24,12.71,7.84,0.0000
27157,14.32,7,1,40,0.63,1210,15.11,33664,5.55,1.01,0.6455,2.82,2.0980,100.00,15.00,24,12.83,7.84,0.0000
27261,14.32,7,1,40,0.63,1214,15.14,33600,5.54,1.01,0.6455,2.82,2.1008,100.00,15.00,24,12.90,7.84,0.0000
27365,14.32,7,1,40,0.63,1215,15.13,33600,5.55,1.01,0.6382,2.82,2.1000,100.00,15.00,24,12.92,7.84,0.0000
27469,14.32,7,1,40,0.64,1215,15.13,33600,5.54,1.01,0.6668,2.82,2.1035,100.00,15.00,24,12.95,7.84,0.0000
27573,14.32,7,1,40,0.64,1210,15.14,33536,5.54,1.01,0.6430,2.82,2.1042,100.00,15.00,24,12.80,7.84,0.0000
27677,14.40,7,1,40,0.64,1205,15.12,33600,5.54,1.01,0.6455,2.82,2.1035,100.00,15.00,24,12.87,7.84,0.0000
27780,14.40,7,1,40,0.64,1207,15.12,33664,5.54,1.01,0.6502,2.82,2.1045,100.00,15.00,24,12.89,7.84,0.0000
27885,14.32,7,1,40,0.64,1208,15.15,35008,5.55,1.01,0.6502,2.82,2.1027,100.00,15.00,24,12.89,7.45,0.0000
27989,14.32,7,1,40,0.64,1204,15.37,35264,5.55,1.01,0.6382,2.82,2.1052,100.00,15.00,24,12.74,7.45,0.0000
28092,14.40,7,1,40,0.64,1205,15.10,33600,5.54,1.01,0.6455,2.82,2.1025,100.00,15.00,24,12.83,7.45,0.0000
28197,14.24,7,1,40,0.64,1208,15.15,33408,5.54,1.01,0.6645,2.82,2.1038,100.00,15.00,24,12.88,7.84,0.0000
28300,14.32,7,1,40,0.64,1215,15.12,33664,5.55,1.01,0.6455,2.82,2.1040,100.00,15.00,24,12.74,7.45,0.0000
28405,14.40,7,1,40,0.64,1215,15.11,33664,5.54,1.01,0.6478,2.82,2.1010,100.00,15.00,24,12.86,7.84,0.0000
28508,14.40,7,1,40,0.63,1214,15.15,33472,5.53,1.01,0.6455,2.82,2.1012,100.00,15.00,24,12.86,7.84,0.0000
28612,14.32,7,1,40,0.63,1211,15.12,33600,5.52,1.01,0.6478,2.82,2.0985,100.00,15.00,24,12.71,7.84,0.0000
28716,14.32,7,1,40,0.63,1210,15.11,33728,5.53,1.01,0.6408,2.82,2.0972,100.00,15.00,24,12.83,7.45,0.0000
28820,14.32,7,1,40,0.63,1212,15.13,33536,5.49,1.01,0.6455,2.82,2.0968,100.00,15.00,24,12.87,7.84,0.0000
28925,14.32,7,1,40,0.63,1207,14.99,33472,5.52,1.01,0.6478,2.82,2.0965,100.00,15.00,24,12.83,7.45,0.0000
29028,14.24,7,1,40,0.63,1210,14.87,32064,5.51,1.01,0.6502,2.82,2.0970,100.00,15.00,24,12.71,7.45,0.0000
29132,14.40,7,1,40,0.63,1210,15.14,33536,5.55,1.01,0.6502,2.82,2.0950,100.00,15.00,24,12.72,7.45,0.0000
29236,14.32,7,1,40,0.63,1210,15.14,33664,5.51,1.01,0.6455,2.82,2.0950,100.00,15.00,24,12.71,7.45,0.0000
29340,14.32,7,1,40,0.63,1153,15.12,33600,5.52,1.01,0.6382,2.82,2.0947,100.00,15.00,24,12.80,7.45,0.0000
29444,14.40,7,1,40,0.63,1213,15.14,33536,5.51,1.01,0.6478,2.82,2.0943,100.00,15.00,24,12.79,7.45,0.0000
29548,14.32,7,1,40,0.63,1213,15.12,33728,5.51,1.01,0.6502,2.82,2.0932,100.00,15.00,24,12.79,7.45,0.0000
29651,14.32,7,1,40,0.63,1217,15.13,33536,5.53,1.01,0.6525,2.82,2.0928,100.00,15.00,24,12.69,7.45,0.0000
29756,14.24,7,1,40,0.63,1216,15.14,33536,5.56,1.01,0.6668,2.82,2.0930,100.00,15.00,24,12.77,7.45,0.0000
29860,14.40,7,1,40,0.63,1216,15.11,33664,5.51,1.01,0.6455,2.82,2.0922,100.00,15.00,24,12.78,7.84,0.0000
29964,14.32,7,1,40,0.63,1209,15.14,33600,5.50,1.01,0.6455,2.82,2.0888,100.00,15.00,24,12.80,7.45,0.0000
30067,14.32,7,1,40,0.63,1208,15.61,36608,5.52,1.01,0.6478,2.82,2.0892,100.00,15.00,24,12.75,7.84,0.0000
30171,14.32,7,1,40,0.63,1205,15.34,33728,5.52,1.01,0.6455,2.82,2.0897,100.00,15.00,24,12.76,7.45,0.0000
30276,14.32,7,1,40,0.63,1205,15.13,33600,5.51,1.01,0.6668,2.82,2.0913,100.00,15.00,24,12.74,7.45,0.0000
30379,14.32,7,1,40,0.63,1210,15.61,34880,5.54,1.01,0.6693,2.82,2.0918,100.00,15.00,24,12.70,7.45,0.0000
30483,14.40,7,1,40,0.63,1212,15.11,36288,5.53,1.01,0.6430,2.82,2.0913,100.00,15.00,24,12.71,7.84,0.0000
30587,14.40,7,1,40,0.63,1209,15.62,33728,5.54,1.01,0.6455,2.82,2.0920,100.00,15.00,24,12.66,7.45,0.0000
30692,14.32,7,1,40,0.63,1208,15.15,33472,5.54,1.01,0.6502,2.82,2.0910,100.00,15.00,24,12.66,7.84,0.0000
30795,14.32,7,1,40,0.63,1205,15.10,33728,5.55,1.01,0.6502,2.82,2.0938,100.00,15.00,24,12.79,7.45,0.0000
30900,14.32,7,1,40,0.63,1209,15.13,33536,5.53,1.01,0.6382,2.82,2.0947,100.00,15.00,24,12.81,7.84,0.0000
31003,14.32,7,1,40,0.63,1212,15.15,33408,5.54,1.01,0.6598,2.82,2.0960,100.00,15.00,24,12.84,7.45,0.0000
31107,14.32,7,1,40,0.63,1214,14.88,32128,5.53,1.01,0.6455,2.82,2.0960,100.00,15.00,24,12.78,7.45,0.0000
31210,14.40,7,1,40,0.63,1214,14.88,33472,5.56,1.01,0.6455,2.82,2.0947,100.00,15.00,24,12.78,7.45,0.0000
31315,14.32,7,1,40,0.63,1218,15.14,33664,5.52,1.01,0.6550,2.82,2.0953,100.00,15.00,24,12.82,7.84,0.0000
31419,14.32,7,1,40,0.63,1215,15.12,33600,5.51,1.01,0.6455,2.82,2.0922,100.00,15.00,24,12.76,7.45,0.0000
31522,14.40,7,1,40,0.63,1210,15.14,33536,5.51,1.01,0.6478,2.82,2.0932,100.00,15.00,24,12.79,7.84,0.0000
31627,14.32,7,1,40,0.63,1212,15.14,33600,5.52,1.01,0.6478,2.82,2.0932,100.00,15.00,24,12.63,7.45,0.0000
31730,14.32,7,1,40,0.63,1210,15.12,33600,5.51,1.01,0.6455,2.82,2.0903,100.00,15.00,24,12.74,7.84,0.0000
31835,14.24,7,1,40,0.63,1205,15.14,33472,5.54,1.01,0.6478,2.82,2.0910,100.00,15.00,24,12.74,7.45,0.0000
31938,14.40,7,1,40,0.63,1201,15.12,33664,5.54,1.01,0.6502,2.82,2.0913,100.00,15.00,24,12.80,7.84,0.0000
32043,14.40,7,1,40,0.63,1204,15.58,36736,5.55,1.01,0.6525,2.82,2.0968,100.00,15.00,24,12.83,7.45,0.0000
32146,14.32,7,1,40,0.63,1202,15.16,35008,5.55,1.01,0.6502,2.82,2.1000,100.00,15.00,24,12.82,7.45,0.0000
32251,14.32,7,1,40,0.64,1202,15.36,35264,5.57,1.01,0.6502,2.82,2.1048,100.00,15.00,24,12.95,7.45,0.0000
32354,14.32,7,1,40,0.64,1203,15.11,33600,5.55,1.01,0.6408,2.82,2.1073,100.00,15.00,24,12.83,7.45,0.0000
32459,14.32,7,1,40,0.64,1203,15.15,36096,5.55,1.01,0.6455,2.82,2.1082,100.00,15.00,24,12.83,7.45,0.0000
32562,14.32,7,1,40,0.64,1205,15.60,33792,5.55,1.01,0.6550,2.82,2.1080,100.00,15.00,24,12.72,7.84,0.0000
32665,14.32,7,1,40,0.64,1214,15.12,33600,5.55,1.01,0.6693,2.82,2.1080,100.00,15.00,24,12.72,7.45,0.0000
32770,14.40,7,1,40,0.64,1214,15.14,33472,5.55,1.01,0.6478,2.82,2.1092,100.00,15.00,24,12.74,7.45,0.0000
32873,14.32,7,1,40,0.64,1214,15.11,33728,5.54,1.01,0.6478,2.82,2.1040,100.00,15.00,24,12.86,7.45,0.0000
32978,14.32,7,1,40,0.64,1210,15.15,33664,5.54,1.01,0.6430,2.82,2.1020,33.33,15.00,24,12.84,7.45,0.0000
33081,14.40,7,1,40,0.63,1272,15.14,33600,5.51,1.01,0.6455,2.82,2.0985,33.33,15.00,24,12.87,7.45,0.0000
33186,14.32,7,1,40,0.63,1211,15.11,32384,5.51,1.01,0.6645,2.82,2.0975,33.33,15.00,24,12.75,7.45,0.0000
33289,14.24,7,1,40,0.63,1156,14.90,31936,5.50,1.01,0.6478,2.82,2.0940,33.33,15.00,24,12.70,7.45,0.0000
33394,14.40,7,1,40,0.63,1225,15.15,33536,5.52,1.01,0.6502,2.82,2.0890,33.33,15.00,24,12.91,7.45,0.0000
33497,14.40,7,1,40,0.63,1228,15.14,33728,5.47,1.01,0.6455,2.82,2.0878,33.33,15.00,24,12.83,7.45,0.0000
33602,14.40,7,1,40,0.63,1230,15.14,33664,5.49,1.01,0.6455,2.82,2.0855,33.33,15.00,24,12.83,7.45,0.0000
33705,14.32,7,1,40,0.63,1226,15.14,33664,5.49,1.01,0.6455,2.82,2.0825,33.33,15.00,24,12.72,7.45,0.0000
33810,14.32,7,1,40,0.63,1227,15.13,33728,5.44,1.01,0.6478,2.82,2.0762,33.33,15.00,24,12.70,7.45,0.0000
33915,14.40,7,1,40,0.63,1226,15.15,33536,5.45,1.01,0.6455,2.82,2.0740,33.33,15.00,24,12.89,7.45,0.0000
34018,14.40,7,1,40,0.63,1230,15.13,33664,5.44,1.01,0.6478,2.82,2.0747,33.33,15.00,24,12.82,7.45,0.0000
34123,14.32,7,1,40,0.63,1228,15.12,33728,5.44,1.01,0.6502,2.82,2.0707,33.33,15.00,24,12.75,7.45,0.0000
34226,14.32,7,1,40,0.63,1216,15.16,33664,5.44,1.01,0.6478,2.82,2.0675,33.33,15.00,24,12.69,7.45,0.0000
34329,14.32,7,1,40,0.62,1213,15.38,35264,5.44,1.01,0.6715,2.82,2.0648,33.33,15.00,24,12.60,7.45,0.0000
34434,14.40,7,1,40,0.62,1224,15.26,33664,5.44,1.01,0.6455,2.82,2.0482,33.33,15.00,24,12.60,7.45,0.0000
34538,14.32,7,1,40,0.62,1222,15.14,33536,5.49,1.01,0.6573,2.82,2.0617,33.33,15.00,24,12.70,7.45,0.0000
34643,14.32,7,1,40,0.62,1222,15.12,33664,5.45,1.01,0.6430,2.82,2.0663,33.33,15.00,24,12.71,7.45,0.0000
34746,14.40,7,1,40,0.62,1209,15.12,33664,5.42,1.01,0.6502,2.82,2.0670,33.33,15.00,24,12.58,7.45,0.0000
34851,14.32,7,1,40,0.62,1210,15.15,33536,5.42,1.01,0.6408,2.82,2.0660,33.33,15.00,24,12.74,7.45,0.0000
34955,14.32,7,1,40,0.63,1212,15.13,33728,5.47,1.01,0.6598,2.82,2.0680,33.33,15.00,24,12.75,7.45,0.0000
35058,14.40,7,1,40,0.63,1223,15.14,33600,5.47,1.01,0.6455,2.82,2.0705,33.33,15.00,24,12.75,7.45,0.0000
35163,14.40,7,1,40,0.63,1222,15.16,33536,5.45,1.01,0.6573,2.82,2.0697,33.33,15.00,24,12.74,7.45,0.0000
35266,14.32,7,1,40,0.63,1221,15.12,33536,5.46,1.01,0.6382,2.82,2.0725,33.33,15.00,24,12.73,7.45,0.0000
35371,14.40,7,1,40,0.63,1221,15.23,35072,5.47,1.01,0.6430,2.82,2.0740,33.33,15.00,24,12.63,7.45,0.0000
35474,14.32,7,1,40,0.63,1224,15.36,36800,5.45,1.01,0.6430,2.82,2.0728,33.33,15.00,24,12.75,7.45,0.0000
35579,14.32,7,1,40,0.63,1224,15.59,36800,5.46,1.01,0.6455,2.82,2.0745,33.33,15.00,24,12.82,7.45,0.0000
35683,14.40,7,1,40,0.63,1220,15.61,36736,5.47,1.01,0.6502,2.82,2.0753,33.33,15.00,24,12.80,7.45,0.0000
35788,14.40,7,1,40,0.63,1219,15.61,36672,5.45,1.01,0.6668,2.82,2.0737,33.33,15.00,24,12.79,7.45,0.0000
35891,14.24,7,1,40,0.63,1278,15.12,33600,5.46,1.01,0.6430,2.82,2.0737,33.33,15.00,24,12.72,7.45,0.0000
35996,14.40,7,1,40,0.63,1219,15.15,33536,5.46,1.01,0.6382,2.82,2.0745,33.33,15.00,24,12.91,7.45,0.0000
36100,14.32,7,1,40,0.63,1220,15.60,36672,5.45,1.01,0.6668,2.82,2.0735,33.33,15.00,24,12.80,7.45,0.0000
36205,14.32,7,1,40,0.63,1159,15.59,36864,5.42,1.01,0.6478,2.82,2.0737,33.33,15.00,24,12.71,7.45,0.0000
36310,14.32,7,1,40,0.63,1222,15.62,36608,5.46,1.01,0.6573,2.82,2.0747,33.33,15.00,24,12.69,7.45,0.0000
36414,14.32,7,1,40,0.63,1222,15.60,36672,5.46,1.01,0.6430,2.82,2.0730,33.33,15.00,24,12.58,7.45,0.0000
36517,14.40,7,1,40,0.63,1222,15.59,38272,5.49,1.01,0.6478,2.82,2.0735,33.33,15.00,24,12.86,7.45,0.0000
36623,14.32,7,1,40,0.63,1223,15.84,36544,5.47,1.01,0.6430,2.82,2.0753,33.33,15.00,24,12.89,7.45,0.0000
36725,14.24,7,1,40,0.63,1226,15.60,36864,5.44,1.01,0.6430,2.82,2.0745,33.33,15.00,24,12.69,7.45,0.0000
36829,14.40,7,1,41,0.63,1231,15.59,36672,5.44,1.01,0.6455,2.82,2.0707,33.33,15.00,24,12.73,7.45,0.0000
36933,14.32,7,1,41,0.63,1232,15.62,36608,5.44,1.01,0.6478,2.82,2.0673,33.33,15.00,24,12.73,7.45,0.0000
37037,14.32,7,1,41,0.62,1234,15.59,36864,5.44,1.01,0.6502,2.82,2.0663,33.33,15.00,24,12.79,7.45,0.0000
37142,14.32,7,1,41,0.62,1234,15.60,36672,5.43,1.01,0.6430,2.82,2.0645,33.33,15.00,24,12.80,7.45,0.0000
37245,14.24,7,1,41,0.62,1227,15.62,36608,5.44,1.01,0.6478,2.82,2.0633,33.33,15.00,24,12.78,7.45,0.0000
37349,14.40,7,1,41,0.62,1225,15.58,36800,5.42,1.01,0.6645,2.82,2.0598,33.33,15.00,24,12.74,7.45,0.0000
37452,14.32,7,1,41,0.62,1228,15.59,35072,5.43,1.01,0.6478,2.82,2.0595,33.33,15.00,24,12.79,7.45,0.0000
37557,14.32,7,1,41,0.62,1224,14.89,32064,5.43,1.01,0.6382,2.82,2.0608,33.33,15.00,24,12.71,7.45,0.0000
37661,14.32,7,1,41,0.62,1224,15.12,33856,5.44,1.01,0.6502,2.82,2.0613,33.33,15.00,24,12.74,7.45,0.0000
37765,14.32,7,1,41,0.62,1224,15.62,36544,5.42,1.01,0.6668,2.82,2.0613,33.33,15.00,24,12.70,7.45,0.0000
37869,14.40,7,1,41,0.62,1231,15.14,33664,5.43,1.01,0.6502,2.82,2.0605,33.33,15.00,24,12.70,7.45,0.0000
37972,14.40,7,1,41,0.62,1230,15.12,33664,5.43,1.01,0.6430,2.82,2.0605,33.33,15.00,24,12.82,7.45,0.0000
38077,14.32,7,1,41,0.62,1218,15.15,33472,5.42,1.01,0.6478,2.82,2.0608,33.33,15.00,24,12.72,7.45,0.0000
38180,14.40,7,1,41,0.62,1220,15.12,33728,5.45,1.01,0.6382,2.82,2.0587,33.33,15.00,24,12.72,7.45,0.0000
38284,14.32,7,1,41,0.62,1222,15.12,33664,5.44,1.01,0.6455,2.82,2.0585,33.33,15.00,24,12.87,7.45,0.0000
38389,14.24,7,1,41,0.62,1224,15.16,36544,5.44,1.01,0.6645,2.82,2.0633,33.33,15.00,24,12.66,7.45,0.0000
38492,14.40,7,1,41,0.62,1224,15.59,34368,5.43,1.01,0.6455,2.82,2.0630,33.33,15.00,24,12.65,7.45,0.0000
38596,14.32,7,1,41,0.62,1227,15.37,35200,5.45,1.01,0.6382,2.82,2.0620,33.33,15.00,24,12.68,7.45,0.0000
38701,14.40,7,1,41,0.62,1233,15.14,33536,5.44,1.01,0.6455,2.82,2.0635,33.33,15.00,24,12.78,7.45,0.0000
